Time [s],Channel 5,Channel 6
13003.419960048,0,1
13003.422373314,0,0
13003.889966892,0,1
13003.892380160,0,0
13004.359973746,0,1
13004.362386762,0,0
13004.829980658,0,1
13004.832393676,0,0
13005.299987496,0,1
13005.302400764,0,0
13005.769994380,0,1
13005.772407646,0,0
13006.240001220,0,1
13006.242414236,0,0
13006.710008128,0,1
13006.712421144,0,0
13007.180014966,0,1
13007.182428234,0,0
13007.650021804,0,1
13007.652435070,0,0
13008.120028696,0,1
13008.122441712,0,0
13008.590035586,0,1
13008.592448602,0,0
13009.060042434,0,1
13009.062455700,0,0
13009.530049286,0,1
13009.531318884,1,1
13009.533950508,0,1
13009.533986550,0,0
13010.000056130,0,1
13010.002469398,0,0
13010.470063006,0,1
13010.472476274,0,0
13010.940069936,0,1
13010.942482952,0,0
13011.410076758,0,1
13011.412489774,0,0
13011.880083606,0,1
13011.882496872,0,0
13012.350090510,0,1
13012.352503776,0,0
13012.820097386,0,1
13012.822510402,0,0
13013.290104202,0,1
13013.292517468,0,0
13013.760111078,0,1
13013.762524346,0,0
13014.230117982,0,1
13014.232530998,0,0
13014.700124834,0,1
13014.702537852,0,0
13015.170131688,0,1
13015.172544704,0,0
13015.640138566,0,1
13015.642551832,0,0
13016.110145456,0,1
13016.112558722,0,0
13016.580152352,0,1
13016.582565368,0,0
13017.050159140,0,1
13017.052572408,0,0
13017.520166054,0,1
13017.522579320,0,0
13017.990172930,0,1
13017.992585946,0,0
13018.460179802,0,1
13018.462592818,0,0
13018.930186572,0,1
13018.932599838,0,0
13019.400193480,0,1
13019.401463130,1,1
13019.404094834,0,1
13019.404130746,0,0
13019.870200332,0,1
13019.872613598,0,0
13020.340207190,0,1
13020.342620458,0,0
13020.810214100,0,1
13020.812627116,0,0
13021.280220918,0,1
13021.282634184,0,0
13021.750227824,0,1
13021.752641092,0,0
13022.220234664,0,1
13022.222647680,0,0
13022.690241544,0,1
13022.692654560,0,0
13023.160248390,0,1
13023.162661658,0,0
13023.630255282,0,1
13023.632668548,0,0
13024.100262128,0,1
13024.102675146,0,0
13024.570269024,0,1
13024.572682040,0,0
13025.040275850,0,1
13025.042689116,0,0
13025.510282772,0,1
13025.512695790,0,0
13025.980289676,0,1
13025.982702692,0,0
13026.450296446,0,1
13026.452709712,0,0
13026.920303310,0,1
13026.922716576,0,0
13027.390310272,0,1
13027.392723288,0,0
13027.860317084,0,1
13027.862730100,0,0
13028.330323956,0,1
13028.332737222,0,0
13028.800330792,0,1
13028.802744058,0,0
13029.270337690,0,1
13029.272750706,0,0
13029.740344492,0,1
13029.741614266,1,1
13029.744245940,0,1
13029.744282006,0,0
13030.210351508,0,1
13030.212764774,0,0
13030.680358394,0,1
13030.682771662,0,0
13031.150365258,0,1
13031.152778276,0,0
13031.620372090,0,1
13031.622785106,0,0
13032.090378964,0,1
13032.092792230,0,0
13032.560385842,0,1
13032.562799108,0,0
13033.030392746,0,1
13033.032805762,0,0
13033.500399544,0,1
13033.502812810,0,0
13033.970406414,0,1
13033.972819680,0,0
13034.440413302,0,1
13034.442826318,0,0
13034.910420230,0,1
13034.912833246,0,0
13035.380427052,0,1
13035.382840320,0,0
13035.850433848,0,1
13035.852847116,0,0
13036.320440740,0,1
13036.322854006,0,0
13036.790447618,0,1
13036.792860634,0,0
13037.260454522,0,1
13037.262867788,0,0
13037.730461390,0,1
13037.732874656,0,0
13038.200468268,0,1
13038.202881284,0,0
13038.670475098,0,1
13038.672888116,0,0
13039.140481934,0,1
13039.142895200,0,0
13039.610488856,0,1
13039.611758472,1,1
13039.614390000,0,1
13039.614426120,0,0
13040.080495700,0,1
13040.082908966,0,0
13040.550502574,0,1
13040.552915842,0,0
13041.020509412,0,1
13041.022922428,0,0
13041.490516248,0,1
13041.492929514,0,0
13041.960523112,0,1
13041.962936380,0,0
13042.430530044,0,1
13042.432943062,0,0
13042.900536930,0,1
13042.902949946,0,0
13043.370543694,0,1
13043.372956962,0,0
13043.840550570,0,1
13043.842963836,0,0
13044.310557460,0,1
13044.312970476,0,0
13044.780564356,0,1
13044.782977372,0,0
13045.250571172,0,1
13045.252984440,0,0
13045.720578124,0,1
13045.722991140,0,0
13046.190584994,0,1
13046.192998010,0,0
13046.660591878,0,1
13046.663004894,0,0
13047.130598658,0,1
13047.133011924,0,0
13047.600605554,0,1
13047.603018570,0,0
13048.070612414,0,1
13048.073025430,0,0
13048.540619292,0,1
13048.543032308,0,0
13049.010626112,0,1
13049.013039380,0,0
13049.480633024,0,1
13049.481902690,1,1
13049.484534174,0,1
13049.484570288,0,0
13049.950639942,0,1
13049.953053210,0,0
13050.420646860,0,1
13050.423060126,0,0
13050.890653706,0,1
13050.893066722,0,0
13051.360660652,0,1
13051.363073668,0,0
13051.830667438,0,1
13051.833080704,0,0
13052.300674348,0,1
13052.303087616,0,0
13052.770681184,0,1
13052.773094202,0,0
13053.240688130,0,1
13053.243101146,0,0
13053.710694970,0,1
13053.713108238,0,0
13054.180701822,0,1
13054.183115090,0,0
13054.650708670,0,1
13054.653121686,0,0
13055.120715540,0,1
13055.123128558,0,0
13055.590722404,0,1
13055.593135670,0,0
13056.060729302,0,1
13056.063142568,0,0
13056.530736172,0,1
13056.533149190,0,0
13057.000743070,0,1
13057.003156086,0,0
13057.470749874,0,1
13057.473163140,0,0
13057.940756700,0,1
13057.943169716,0,0
13058.410763602,0,1
13058.413176618,0,0
13058.880770534,0,1
13058.883183552,0,0
13059.350777304,0,1
13059.352046952,1,1
13059.354678274,0,1
13059.354714568,0,0
13059.820784136,0,1
13059.823197402,0,0
13060.290791074,0,1
13060.293204340,0,0
13060.760797880,0,1
13060.763210898,0,0
13061.230804774,0,1
13061.233217790,0,0
13061.700811672,0,1
13061.703224940,0,0
