time_s,node,asn,src,err_ns
30.492874013,child6,3008,frame,-1492
30.51101105,child7,3008,frame,-48107
30.512607757,child8,3008,frame,-54250
30.521109755,child9,3008,frame,-72330
30.530985503,child10,3008,frame,-100098
30.550440414,child1,3008,frame,-32591
30.556041454,child2,3008,frame,-43464
30.556078579,child3,3008,frame,-37965
30.570818784,child4,3008,frame,-62250
30.581614823,child5,3008,frame,-60375
40.82733866700001,child9,4042,frame,-214
40.839859247,child10,4042,frame,-96
40.855591201,child1,4042,frame,-122
40.859279867,child2,4042,frame,-232
40.861206491,child3,4042,frame,8
40.874544821,child4,4042,frame,-211
40.885613817999996,child5,4042,frame,-95
40.899845106,child6,4042,frame,-211
40.916229768,child8,4042,frame,-119
40.919490226,child7,4042,frame,-118
50.701042609,child6,5029,frame,40
50.722907643999996,child7,5029,frame,-112
50.723580811,child8,5029,frame,-94
50.731568017,child9,5029,frame,-217
50.744064513999994,child10,5029,frame,-103
50.755425011,child1,5029,frame,-109
50.765182758,child2,5029,frame,-74
50.767453758,child3,5029,frame,-236
50.77852713,child4,5029,frame,14
50.789189502,child5,5029,frame,-123
60.569924968,child3,6016,frame,11
60.572824301,child2,6016,frame,11
60.583124757,child4,6016,frame,135
60.59429054500001,child5,6016,frame,59
60.602437251000005,child6,6016,frame,12
60.629552744,child7,6016,frame,50
60.630339161,child8,6016,frame,1
60.6381017,child9,6016,frame,25
60.65213478,child10,6016,frame,10
60.658685362,child1,6016,frame,-73
70.43388153800001,child7,7003,frame,-70
70.43404207900001,child8,7003,frame,-125
70.44483366,child9,7003,frame,-89
70.456502824,child10,7003,frame,7
70.46592598800001,child1,7003,frame,8
70.472093778,child3,7003,frame,-97
70.477627318,child2,7003,frame,-97
70.491531814,child4,7003,frame,38
70.500914853,child5,7003,frame,46
70.507438352,child6,7003,frame,24
80.77907181399999,child3,8037,frame,-67
80.78250423,child2,8037,frame,10
80.795110393,child4,8037,frame,-114
80.80535218200001,child5,8037,frame,-119
80.812276638,child6,8037,frame,1
80.838383507,child7,8037,frame,1
80.839484798,child8,8037,frame,19
80.849425795,child9,8037,frame,19
80.859580751,child10,8037,frame,-87
80.87193762300001,child1,8037,frame,13
90.645970299,child8,9024,frame,21
90.65367042199999,child9,9024,frame,-75
90.661083129,child10,9024,frame,-105
90.67793508300001,child1,9024,frame,-120
90.684277164,child3,9024,frame,-68
90.690647746,child2,9024,frame,-204
90.70061816,child4,9024,frame,50
90.70951390799999,child5,9024,frame,57
90.71633253099999,child6,9024,frame,-106
90.74333994,child7,9024,frame,-74
100.521476824,child6,10011,frame,-89
100.5475699,child7,10011,frame,-1
100.550724441,child8,10011,frame,-105
100.55604385699999,child9,10011,frame,-81
100.56325598000001,child10,10011,frame,-108
100.582151766,child1,10011,frame,-103
100.58908039,child3,10011,frame,-121
100.593752013,child2,10011,frame,-70
100.60363830200001,child4,10011,frame,-81
100.613400383,child5,10011,frame,-202
110.854820812,child7,11045,frame,-113
110.863346518,child9,11045,frame,-214
110.868934725,child10,11045,frame,-87
110.885928928,child1,11045,frame,-66
110.89582075899999,child3,11045,frame,-92
110.900861258,child2,11045,frame,-76
110.908421964,child4,11045,frame,-74
110.916177295,child5,11045,frame,28
110.924466043,child6,11045,frame,10
110.952235453,child8,11045,frame,-100
120.72527933799999,child6,12032,frame,60
120.756208121,child8,12032,frame,60
120.761181578,child7,12032,frame,44
120.769576826,child9,12032,frame,124
120.778212157,child10,12032,frame,56
120.79227732,child1,12032,frame,42
120.79755261,child3,12032,frame,47
120.80553444200001,child2,12032,frame,178
120.810721565,child4,12032,frame,10
120.818802855,child5,12032,frame,19
130.602232904,child3,13019,frame,44
130.607993236,child2,13019,frame,-111
130.615570442,child4,13019,frame,40
130.623116148,child5,13019,frame,-104
130.629621313,child6,13019,frame,-85
130.66234322100001,child8,13019,frame,-70
130.665506387,child7,13019,frame,24
130.674199926,child9,13019,frame,34
130.680377633,child10,13019,frame,12
130.695461046,child1,13019,frame,-2
140.46711614,child8,14006,frame,2
140.471353763,child7,14006,frame,-108
140.47879397,child9,14006,frame,-86
140.484341177,child10,14006,frame,-70
140.49550317400002,child1,14006,frame,-2
140.507832921,child3,14006,frame,-77
140.51245112799998,child2,14006,frame,-79
140.520316751,child4,14006,frame,-73
140.527613374,child5,14006,frame,25
140.537016955,child6,14006,frame,57
150.811322333,child3,15040,frame,40
150.82267112099998,child2,15040,frame,35
150.82389324599998,child4,15040,frame,-113
150.834324368,child5,15040,frame,-119
150.84777273999998,child6,15040,frame,-90
150.87057615,child8,15040,frame,-120
150.879186273,child7,15040,frame,-71
150.882078189,child9,15040,frame,-98
150.89102152,child10,15040,frame,-107
150.89562010199998,child1,15040,frame,-99
160.682412525,child9,16027,frame,134
160.685460108,child7,16027,frame,127
160.694016314,child10,16027,frame,159
160.706025394,child1,16027,frame,126
160.719707265,child3,16027,frame,-78
160.727474555,child4,16027,frame,161
160.728832055,child2,16027,frame,47
160.738741844,child5,16027,frame,59
160.753960381,child6,16027,frame,56
160.77385558400002,child8,16027,frame,17
170.54639476100002,child5,17014,frame,48
170.55908780000001,child6,17014,frame,134
170.579097294,child8,17014,frame,25
170.59050870800002,child9,17014,frame,-75
170.59455120700002,child7,17014,frame,-87
170.598150539,child10,17014,frame,-90
170.614881535,child1,17014,frame,13
170.623911699,child3,17014,frame,15
170.63355228,child4,17014,frame,-69
170.63437369599998,child2,17014,frame,6
180.419522453,child1,18001,frame,6
180.42733224300002,child3,18001,frame,58
180.440723031,child4,18001,frame,29
180.442110947,child2,18001,frame,-88
180.449752362,child5,18001,frame,39
180.46083035900003,child6,18001,frame,-77
180.48428572799997,child8,18001,frame,33
180.49614730800002,child9,18001,frame,15
180.498811766,child7,18001,frame,48
180.50077443200001,child10,18001,frame,149
190.765556896,child6,19035,frame,30
190.788477682,child8,19035,frame,21
190.802814553,child9,19035,frame,-80
190.80340013600002,child7,19035,frame,-1
190.806049635,child10,19035,frame,-115
190.822034673,child1,19035,frame,-100
190.835502294,child3,19035,frame,-90
190.843325542,child4,19035,frame,19
190.848704499,child2,19035,frame,47
190.854857372,child5,19035,frame,-117
200.640131754,child3,20022,frame,50
200.646367919,child4,20022,frame,13
200.656268167,child2,20022,frame,-90
200.659721541,child5,20022,frame,56
200.670032621,child6,20022,frame,-79
200.694658323,child8,20022,frame,-108
200.708524903,child9,20022,frame,50
200.71136598599998,child7,20022,frame,57
200.711646902,child10,20022,frame,11
200.723451316,child1,20022,frame,6
210.50256349100002,child8,21009,frame,41
