Time [s],Channel 5,Channel 6
60884.573396998,0,1
60884.575810014,0,0
60885.583411146,0,1
60885.585824162,0,0
60886.593425312,0,1
60886.595838328,0,0
60887.603439486,0,1
60887.605852752,0,0
60888.613453692,0,1
60888.615866960,0,0
60889.623467862,0,1
60889.625881128,0,0
60890.633482042,0,1
60890.635895308,0,0
60891.643496232,0,1
60891.644765974,1,1
60891.647397626,0,1
60891.647433746,0,0
60892.653510476,0,1
60892.655923494,0,0
60893.663524640,0,1
60893.665937656,0,0
60894.673538846,0,1
60894.675951862,0,0
60895.683553004,0,1
60895.685966020,0,0
60896.693567200,0,1
60896.695980468,0,0
60897.703581394,0,1
60897.705994662,0,0
60898.713595578,0,1
60898.716008844,0,0
60899.723609718,0,1
60899.726022984,0,0
60900.733623902,0,1
60900.736037168,0,0
60901.743638122,0,1
60901.744907798,1,1
60901.747539370,0,1
60901.747575386,0,0
60902.753652458,0,1
60902.756065474,0,0
60903.763666590,0,1
60903.766079606,0,0
60904.773680732,0,1
60904.776093748,0,0
60905.783694952,0,1
60905.786108216,0,0
60906.793709094,0,1
60906.796122360,0,0
60907.803723286,0,1
60907.806136552,0,0
60908.813737498,0,1
60908.816150766,0,0
60909.823751706,0,1
60909.826164722,0,0
60910.833765910,0,1
60910.835035388,1,1
60910.837667052,0,1
60910.837703176,0,0
60911.843779912,0,1
60911.846192928,0,0
60912.853794086,0,1
60912.856207102,0,0
60913.863808264,0,1
60913.866221280,0,0
60914.873822482,0,1
60914.876235498,0,0
60915.883836654,0,1
60915.886249920,0,0
60916.893850804,0,1
60916.896264068,0,0
60917.903864946,0,1
60917.906278212,0,0
60918.913879140,0,1
60918.916292406,0,0
60919.923893346,0,1
60919.926306612,0,0
60920.933907540,0,1
60920.935177184,1,1
60920.937808786,0,1
60920.937844804,0,0
60921.943921764,0,1
60921.946334778,0,0
60922.953935912,0,1
60922.956348926,0,0
60923.963950086,0,1
60923.966363102,0,0
60924.973964242,0,1
60924.976377508,0,0
60925.983978452,0,1
60925.986391718,0,0
60926.993992596,0,1
60926.996405862,0,0
60928.004006750,0,1
60928.006420016,0,0
60929.014021014,0,1
60929.016434030,0,0
60930.024035160,0,1
60930.026448176,0,0
60931.034049382,0,1
60931.035318980,1,1
60931.037950724,0,1
60931.037986648,0,0
60932.044063516,0,1
60932.046476532,0,0
60933.054077712,0,1
60933.056490728,0,0
60934.064091886,0,1
60934.066504902,0,0
60935.074106080,0,1
60935.076519096,0,0
60936.084120236,0,1
60936.086533252,0,0
60937.094134428,0,1
60937.096547446,0,0
60938.104148602,0,1
60938.106561618,0,0
60939.114162734,0,1
60939.116575750,0,0
60940.124176932,0,1
60940.126590200,0,0
60941.134191152,0,1
60941.135460792,1,1
60941.138092058,0,1
60941.138128416,0,0
60942.144205254,0,1
60942.146618270,0,0
60943.154219476,0,1
60943.156632492,0,0
60944.164233620,0,1
60944.166646636,0,0
60945.174247784,0,1
60945.176660800,0,0
60946.184261966,0,1
60946.186674982,0,0
60947.194276150,0,1
60947.196689166,0,0
60948.204290362,0,1
60948.206703626,0,0
60949.214304466,0,1
60949.216717732,0,0
60950.224318702,0,1
60950.226731968,0,0
60951.234332844,0,1
60951.235602608,1,1
60951.238234240,0,1
60951.238270108,0,0
60952.244347170,0,1
60952.246760188,0,0
60953.254361334,0,1
60953.256774352,0,0
60954.264375468,0,1
60954.266788486,0,0
60955.274389660,0,1
60955.276802676,0,0
60956.284403882,0,1
60956.286816898,0,0
60957.294418062,0,1
60957.296831330,0,0
60958.304432192,0,1
60958.306845458,0,0
60959.314446396,0,1
60959.316859660,0,0
60960.324460508,0,1
60960.326873774,0,0
60961.334474744,0,1
60961.335744392,1,1
60961.338375980,0,1
60961.338412008,0,0
60962.344488914,0,1
60962.346901930,0,0
60963.354503074,0,1
60963.356916090,0,0
60964.364517272,0,1
60964.366930288,0,0
60965.374531402,0,1
60965.376944418,0,0
60966.384545542,0,1
60966.386958808,0,0
60967.394559742,0,1
60967.396973008,0,0
60968.404573986,0,1
60968.406987254,0,0
60969.414588132,0,1
60969.417001398,0,0
60970.424602234,0,1
60970.427015500,0,0
60971.434616484,0,1
60971.435886242,1,1
60971.438518412,0,1
60971.438554000,0,0
60972.444630816,0,1
60972.447043832,0,0
60973.454644958,0,1
60973.457057976,0,0
60974.464659162,0,1
60974.467072178,0,0
60975.474673358,0,1
