Timestamp(ms),Current(uA)
67916.15,11.485
67916.16,11.618
67916.17,11.441
67916.18,11.441
67916.19,11.485
67916.2,11.441
67916.21,11.485
67916.22,11.353
67916.23,11.441
67916.24,11.309
67916.25,11.265
67916.26,11.309
67916.27,11.309
67916.28,11.089
67916.29,11.089
67916.3,11.221
67916.31,11.221
67916.32,11.309
67916.33,11.089
67916.34,11.133
67916.35,11.045
67916.36,11.001
67916.37,11.001
67916.38,11.001
67916.39,11.045
67916.4,10.869
67916.41,10.913
67916.42,11.089
67916.43,10.913
67916.44,10.957
67916.45,10.957
67916.46,10.957
67916.47,10.957
67916.48,11.001
67916.49,10.913
67916.5,10.869
67916.51,10.869
67916.52,10.913
67916.53,10.693
67916.54,10.913
67916.55,11.001
67916.56,10.913
67916.57,10.957
67916.58,10.913
67916.59,10.693
67916.6,10.869
67916.61,10.649
67916.62,10.649
67916.63,10.605
67916.64,10.693
67916.65,10.649
67916.66,10.384
67916.67,10.384
67916.68,10.473
67916.69,10.473
67916.7,10.473
67916.71,10.429
67916.72,10.429
67916.73,10.296
67916.74,10.429
67916.75,10.429
67916.76,10.208
67916.77,10.208
67916.78,10.252
67916.79,10.296
67916.8,10.208
67916.81,10.208
67916.82,10.120
67916.83,10.164
67916.84,10.032
67916.85,9.988
67916.86,9.900
67916.87,10.032
67916.88,9.856
67916.89,9.856
67916.9,9.856
67916.91,10.032
67916.92,9.944
67916.93,10.032
67916.94,9.944
67916.95,10.032
67916.96,10.120
67916.97,10.032
67916.98,9.988
67916.99,9.812
67917,9.856
67917.01,9.768
67917.02,9.900
67917.03,15.097
67917.04,16.770
67917.05,16.946
67917.06,16.814
67917.07,17.035
67917.08,16.946
67917.09,16.902
67917.1,16.726
67917.11,16.726
67917.12,16.902
67917.13,16.902
67917.14,16.946
67917.15,16.638
67917.16,16.682
67917.17,16.638
67917.18,16.682
67917.19,16.638
67917.2,16.594
67917.21,16.550
67917.22,16.550
67917.23,16.154
67917.24,16.506
67917.25,16.330
67917.26,16.330
67917.27,16.330
67917.28,16.154
67917.29,16.286
67917.3,16.154
67917.31,16.374
67917.32,16.286
67917.33,16.242
67917.34,16.330
67917.35,16.286
67917.36,16.330
67917.37,16.286
67917.38,16.242
67917.39,16.242
67917.4,16.154
67917.41,16.110
67917.42,15.889
67917.43,15.801
67917.44,15.889
67917.45,15.889
67917.46,15.757
67917.47,15.713
67917.48,15.801
67917.49,15.625
67917.5,15.537
67917.51,15.625
67917.52,15.405
67917.53,15.581
67917.54,15.449
67917.55,15.537
67917.56,15.669
67917.57,15.537
67917.58,15.317
67917.59,15.317
67917.6,15.185
67917.61,15.273
67917.62,15.141
67917.63,15.317
67917.64,15.141
67917.65,15.009
67917.66,15.097
67917.67,15.185
67917.68,15.317
67917.69,15.185
67917.7,15.141
67917.71,15.141
67917.72,15.053
67917.73,15.053
67917.74,15.097
67917.75,14.921
67917.76,15.009
67917.77,15.097
67917.78,15.097
67917.79,15.053
67917.8,14.965
67917.81,14.788
67917.82,15.053
67917.83,15.009
67917.84,14.833
67917.85,15.009
67917.86,14.833
67917.87,14.788
67917.88,14.700
67917.89,14.612
67917.9,14.568
67917.91,14.612
67917.92,14.612
67917.93,14.524
67917.94,14.612
67917.95,14.524
67917.96,14.656
67917.97,14.656
67917.98,14.524
67917.99,14.436
67918,14.480
67918.01,14.656
67918.02,14.524
67918.03,14.744
67918.04,14.612
67918.05,14.656
67918.06,14.833
67918.07,14.436
67918.08,14.524
67918.09,14.392
67918.1,14.392
67918.11,14.260
67918.12,14.524
67918.13,14.392
67918.14,14.480
67918.15,14.480
67918.16,14.260
67918.17,14.172
67918.18,14.172
67918.19,14.084
67918.2,14.040
67918.21,14.128
67918.22,14.084
67918.23,13.908
67918.24,14.128
67918.25,14.084
67918.26,13.820
67918.27,13.820
67918.28,13.732
67918.29,13.864
67918.3,13.776
67918.31,13.643
67918.32,13.687
67918.33,13.643
67918.34,13.467
67918.35,13.599
67918.36,13.599
67918.37,13.511
67918.38,13.511
67918.39,13.467
67918.4,13.379
67918.41,13.687
67918.42,13.555
67918.43,13.687
67918.44,13.511
67918.45,13.555
67918.46,13.511
67918.47,13.599
67918.48,13.687
67918.49,13.291
67918.5,13.247
67918.51,13.379
67918.52,13.379
67918.53,13.379
67918.54,13.335
67918.55,13.423
67918.56,13.467
67918.57,13.467
67918.58,13.423
67918.59,13.247
67918.6,13.379
67918.61,13.247
67918.62,13.291
67918.63,13.203
67918.64,13.159
67918.65,13.115
67918.66,13.071
67918.67,12.983
67918.68,12.851
67918.69,12.851
67918.7,13.027
67918.71,12.895
67918.72,12.807
67918.73,12.895
67918.74,12.895
67918.75,12.851
67918.76,12.851
67918.77,12.983
67918.78,12.983
67918.79,12.895
67918.8,13.071
67918.81,13.071
67918.82,13.027
67918.83,12.895
67918.84,12.983
67918.85,12.895
67918.86,12.895
67918.87,12.851
67918.88,12.851
67918.89,12.851
67918.9,12.895
67918.91,12.807
67918.92,12.498
67918.93,12.631
67918.94,12.763
67918.95,12.763
67918.96,12.675
67918.97,12.631
67918.98,12.719
67918.99,12.675
67919,12.542
67919.01,12.586
67919.02,12.498
67919.03,12.586
67919.04,12.498
67919.05,12.586
67919.06,12.631
67919.07,12.366
67919.08,12.498
67919.09,12.410
67919.1,12.366
67919.11,12.278
67919.12,12.146
67919.13,12.278
67919.14,12.234
67919.15,12.146
67919.16,12.278
67919.17,12.278
67919.18,12.146
67919.19,12.146
67919.2,12.058
67919.21,12.014
67919.22,12.058
67919.23,12.102
67919.24,11.970
67919.25,11.794
67919.26,11.618
67919.27,11.882
67919.28,11.794
67919.29,11.838
67919.3,11.706
67919.31,11.706
67919.32,11.882
67919.33,11.882
67919.34,12.014
67919.35,11.882
67919.36,12.014
67919.37,12.014
67919.38,11.970
67919.39,11.838
67919.4,11.838
67919.41,11.662
67919.42,11.838
67919.43,11.794
67919.44,11.706
67919.45,11.750
67919.46,11.662
67919.47,11.838
67919.48,11.574
67919.49,11.706
67919.5,11.574
67919.51,11.353
67919.52,11.485
67919.53,11.309
67919.54,11.441
67919.55,11.397
67919.56,11.353
67919.57,11.397
67919.58,11.397
67919.59,11.441
67919.6,11.485
67919.61,11.397
67919.62,11.397
67919.63,11.397
67919.64,11.221
67919.65,11.397
67919.66,11.397
67919.67,11.441
67919.68,11.485
67919.69,11.662
67919.7,11.485
67919.71,11.353
67919.72,11.353
67919.73,11.353
67919.74,11.309
67919.75,11.309
67919.76,11.309
67919.77,11.265
67919.78,11.221
67919.79,11.265
67919.8,11.177
67919.81,11.089
67919.82,11.045
67919.83,11.001
67919.84,11.045
67919.85,11.045
67919.86,11.089
67919.87,11.089
67919.88,11.221
67919.89,11.177
67919.9,11.133
67919.91,11.133
67919.92,11.045
67919.93,11.001
67919.94,11.001
67919.95,10.957
67919.96,10.869
67919.97,10.781
67919.98,10.693
67919.99,10.825
67920,10.781
67920.01,10.561
67920.02,10.649
67920.03,10.693
67920.04,10.737
67920.05,10.649
67920.06,10.825
67920.07,10.913
67920.08,10.913
67920.09,10.913
67920.1,10.737
67920.11,10.825
67920.12,10.913
67920.13,10.825
67920.14,10.649
67920.15,10.781
67920.16,10.737
67920.17,10.561
67920.18,10.693
67920.19,10.693
67920.2,10.649
67920.21,10.561
67920.22,10.561
67920.23,10.517
67920.24,10.473
67920.25,10.473
67920.26,10.473
67920.27,10.561
67920.28,10.517
67920.29,10.473
67920.3,10.605
67920.31,10.517
67920.32,10.605
67920.33,10.649
67920.34,10.693
67920.35,10.561
67920.36,10.517
67920.37,10.605
67920.38,10.429
67920.39,10.517
67920.4,10.429
67920.41,10.605
67920.42,10.517
67920.43,10.340
67920.44,10.340
67920.45,10.296
67920.46,10.120
67920.47,10.120
67920.48,10.208
67920.49,10.208
67920.5,10.252
67920.51,9.988
67920.52,9.900
67920.53,9.900
67920.54,12.366
67920.55,16.506
67920.56,16.946
67920.57,16.814
67920.58,16.902
67920.59,16.902
67920.6,16.946
67920.61,16.814
67920.62,16.770
67920.63,16.726
67920.64,16.770
67920.65,16.858
67920.66,16.726
67920.67,16.902
67920.68,16.858
67920.69,16.726
67920.7,16.770
67920.71,16.726
67920.72,16.770
67920.73,16.814
67920.74,16.814
67920.75,16.726
67920.76,16.726
67920.77,16.638
67920.78,16.462
67920.79,16.506
67920.8,16.418
67920.81,16.374
67920.82,16.242
67920.83,16.242
67920.84,16.110
67920.85,16.110
67920.86,16.198
67920.87,16.110
67920.88,16.066
67920.89,15.978
67920.9,15.845
67920.91,15.978
67920.92,15.757
67920.93,15.801
67920.94,15.845
67920.95,15.845
67920.96,15.625
67920.97,15.669
67920.98,15.801
67920.99,15.581
67921,15.537
67921.01,15.493
67921.02,15.405
67921.03,15.317
67921.04,15.405
67921.05,15.449
67921.06,15.537
67921.07,15.405
67921.08,15.405
67921.09,15.405
67921.1,15.317
67921.11,15.317
67921.12,15.361
67921.13,15.361
67921.14,15.229
67921.15,15.317
67921.16,15.317
67921.17,15.493
67921.18,15.405
67921.19,15.317
67921.2,15.361
67921.21,15.229
67921.22,15.229
67921.23,15.141
67921.24,15.273
67921.25,15.229
67921.26,15.097
67921.27,15.009
67921.28,15.141
67921.29,15.185
67921.3,14.921
67921.31,15.009
67921.32,14.965
67921.33,14.877
67921.34,14.833
67921.35,15.009
67921.36,14.788
67921.37,14.744
67921.38,14.700
67921.39,14.744
67921.4,14.744
67921.41,14.700
67921.42,14.744
67921.43,14.788
67921.44,14.656
67921.45,14.744
67921.46,14.612
67921.47,14.700
67921.48,14.700
67921.49,14.612
67921.5,14.348
67921.51,14.348
67921.52,14.348
67921.53,14.304
67921.54,14.260
67921.55,14.348
67921.56,14.304
67921.57,14.172
67921.58,14.216
67921.59,14.128
67921.6,13.908
67921.61,13.952
67921.62,14.040
67921.63,13.820
67921.64,13.952
67921.65,13.864
67921.66,13.996
67921.67,13.864
67921.68,14.040
67921.69,13.908
67921.7,14.216
67921.71,13.952
67921.72,13.952
67921.73,14.040
67921.74,14.084
67921.75,14.172
67921.76,14.216
67921.77,14.304
67921.78,14.260
67921.79,14.084
67921.8,14.084
67921.81,14.172
67921.82,14.040
67921.83,13.996
67921.84,14.084
67921.85,13.820
67921.86,13.820
67921.87,13.732
67921.88,13.908
67921.89,13.908
67921.9,13.776
67921.91,13.732
67921.92,13.687
67921.93,13.599
67921.94,13.555
67921.95,13.467
67921.96,13.599
67921.97,13.555
67921.98,13.379
67921.99,13.467
67922,13.467
67922.01,13.643
67922.02,13.379
67922.03,13.423
67922.04,13.423
67922.05,13.555
67922.06,13.423
67922.07,13.467
67922.08,13.511
67922.09,13.423
67922.1,13.379
67922.11,13.335
67922.12,13.335
67922.13,13.203
67922.14,13.511
67922.15,13.291
67922.16,13.247
67922.17,13.291
67922.18,13.247
67922.19,12.983
67922.2,13.071
67922.21,12.939
67922.22,12.983
67922.23,12.851
67922.24,12.851
67922.25,12.983
67922.26,12.939
67922.27,12.895
67922.28,12.851
67922.29,12.807
67922.3,12.763
67922.31,12.851
67922.32,12.939
67922.33,12.763
67922.34,12.807
67922.35,12.807
67922.36,12.895
67922.37,12.675
67922.38,12.719
67922.39,12.763
67922.4,12.675
67922.41,12.675
67922.42,12.719
67922.43,12.719
67922.44,12.675
67922.45,12.807
67922.46,12.719
67922.47,12.719
67922.48,12.719
67922.49,12.631
67922.5,12.807
67922.51,12.719
67922.52,12.763
67922.53,12.542
67922.54,12.542
67922.55,12.542
67922.56,12.498
67922.57,12.586
67922.58,12.631
67922.59,12.322
67922.6,12.322
67922.61,12.278
67922.62,12.278
67922.63,12.322
67922.64,12.234
67922.65,12.146
67922.66,12.146
67922.67,12.190
67922.68,12.058
67922.69,11.970
67922.7,11.882
67922.71,12.014
67922.72,11.838
67922.73,11.882
67922.74,11.926
67922.75,11.838
67922.76,11.838
67922.77,11.750
67922.78,11.662
67922.79,11.750
67922.8,11.662
67922.81,11.662
67922.82,11.574
67922.83,11.530
67922.84,11.574
67922.85,11.706
67922.86,11.662
67922.87,11.574
67922.88,11.618
67922.89,11.662
67922.9,11.618
67922.91,11.618
67922.92,11.530
67922.93,11.530
67922.94,11.618
67922.95,11.618
67922.96,11.574
67922.97,11.574
67922.98,11.530
67922.99,11.485
67923,11.485
67923.01,11.397
67923.02,11.353
67923.03,11.265
67923.04,11.265
67923.05,11.265
67923.06,11.177
67923.07,11.309
67923.08,11.133
67923.09,11.221
67923.1,11.265
67923.11,11.133
67923.12,10.869
67923.13,10.913
67923.14,11.133
67923.15,10.957
67923.16,10.869
67923.17,11.133
67923.18,11.089
67923.19,10.957
67923.2,10.957
67923.21,10.869
67923.22,10.913
67923.23,10.957
67923.24,10.825
67923.25,10.825
67923.26,10.737
67923.27,10.781
67923.28,10.693
67923.29,10.737
67923.3,10.737
67923.31,10.737
67923.32,10.913
67923.33,10.957
67923.34,10.869
67923.35,10.869
67923.36,10.957
67923.37,10.737
67923.38,10.869
67923.39,10.913
67923.4,11.045
67923.41,11.001
67923.42,10.869
67923.43,10.869
67923.44,10.781
67923.45,10.913
67923.46,11.001
67923.47,11.177
67923.48,11.089
67923.49,11.089
67923.5,11.177
67923.51,11.045
67923.52,11.089
67923.53,11.045
67923.54,10.957
67923.55,11.177
67923.56,10.913
67923.57,11.089
67923.58,10.957
67923.59,11.001
67923.6,11.001
67923.61,10.957
67923.62,10.913
67923.63,10.825
67923.64,10.913
67923.65,10.561
67923.66,10.737
67923.67,10.561
67923.68,10.693
67923.69,10.693
67923.7,10.561
67923.71,10.473
67923.72,10.605
67923.73,10.561
67923.74,10.517
67923.75,10.517
67923.76,10.605
67923.77,10.384
67923.78,10.429
67923.79,10.384
67923.8,10.340
67923.81,10.473
67923.82,10.384
67923.83,10.340
67923.84,10.384
67923.85,10.296
67923.86,10.384
67923.87,10.252
67923.88,10.296
67923.89,10.164
67923.9,10.032
67923.91,10.164
67923.92,10.076
67923.93,10.032
67923.94,10.164
67923.95,10.076
67923.96,10.076
67923.97,9.988
67923.98,10.076
67923.99,10.076
67924,9.900
67924.01,9.812
67924.02,9.900
67924.03,10.120
67924.04,16.022
67924.05,17.123
67924.06,17.299
67924.07,17.211
67924.08,17.167
67924.09,17.123
67924.1,16.946
67924.11,16.946
67924.12,16.858
67924.13,16.726
67924.14,16.770
67924.15,16.858
67924.16,16.726
67924.17,16.682
67924.18,16.550
67924.19,16.550
67924.2,16.638
67924.21,16.682
67924.22,16.594
67924.23,16.682
67924.24,16.594
67924.25,16.550
67924.26,16.418
67924.27,16.418
67924.28,16.418
67924.29,16.286
67924.3,16.242
67924.31,16.286
67924.32,16.154
67924.33,16.242
67924.34,16.198
67924.35,16.110
67924.36,16.066
67924.37,16.198
67924.38,16.242
67924.39,16.066
67924.4,15.978
67924.41,15.978
67924.42,15.978
67924.43,15.978
67924.44,15.889
67924.45,15.845
67924.46,15.801
67924.47,15.757
67924.48,15.493
67924.49,15.713
67924.5,15.581
67924.51,15.625
67924.52,15.581
67924.53,15.581
67924.54,15.625
67924.55,15.669
67924.56,15.493
67924.57,15.713
67924.58,15.581
67924.59,15.669
67924.6,15.537
67924.61,15.669
67924.62,15.625
67924.63,15.713
67924.64,15.537
67924.65,15.581
67924.66,15.449
67924.67,15.493
67924.68,15.493
67924.69,15.537
67924.7,15.625
67924.71,15.317
67924.72,15.317
67924.73,15.317
67924.74,15.273
67924.75,15.185
67924.76,14.965
67924.77,15.141
67924.78,15.053
67924.79,14.965
67924.8,15.141
67924.81,15.097
67924.82,15.053
67924.83,14.965
67924.84,14.921
67924.85,14.788
67924.86,14.744
67924.87,14.788
67924.88,14.921
67924.89,14.965
67924.9,15.053
67924.91,14.877
67924.92,14.700
67924.93,14.833
67924.94,14.921
67924.95,14.700
67924.96,14.788
67924.97,14.744
67924.98,14.744
67924.99,14.656
67925,14.612
67925.01,14.524
67925.02,14.568
67925.03,14.480
67925.04,14.436
67925.05,14.392
67925.06,14.480
67925.07,14.524
67925.08,14.392
67925.09,14.480
67925.1,14.348
67925.11,14.392
67925.12,14.480
67925.13,14.260
67925.14,14.084
67925.15,14.172
67925.16,14.040
67925.17,14.216
67925.18,14.260
67925.19,14.216
67925.2,14.040
67925.21,14.084
67925.22,14.172
67925.23,14.128
67925.24,13.996
67925.25,13.908
67925.26,14.040
67925.27,13.864
67925.28,13.864
67925.29,13.908
67925.3,13.908
67925.31,13.776
67925.32,13.643
67925.33,13.687
67925.34,13.643
67925.35,13.643
67925.36,13.599
67925.37,13.643
67925.38,13.467
67925.39,13.335
67925.4,13.467
67925.41,13.555
67925.42,13.555
67925.43,13.379
67925.44,13.555
67925.45,13.423
67925.46,13.467
67925.47,13.467
67925.48,13.467
67925.49,13.335
67925.5,13.335
67925.51,13.467
67925.52,13.423
67925.53,13.291
67925.54,13.379
67925.55,13.379
67925.56,13.335
67925.57,13.203
67925.58,13.247
67925.59,13.247
67925.6,13.159
67925.61,13.291
67925.62,13.027
67925.63,13.247
67925.64,13.247
67925.65,13.203
67925.66,12.895
67925.67,12.983
67925.68,12.851
67925.69,12.895
67925.7,12.763
67925.71,12.939
67925.72,12.807
67925.73,12.763
67925.74,12.675
67925.75,12.675
67925.76,12.631
67925.77,12.631
67925.78,12.719
67925.79,12.631
67925.8,12.542
67925.81,12.542
67925.82,12.631
67925.83,12.586
67925.84,12.542
67925.85,12.542
67925.86,12.542
67925.87,12.498
67925.88,12.719
67925.89,12.719
67925.9,12.542
67925.91,12.498
67925.92,12.366
67925.93,12.322
67925.94,12.322
67925.95,12.322
67925.96,12.410
67925.97,12.234
67925.98,12.102
67925.99,12.322
67926,12.278
67926.01,12.190
67926.02,12.322
67926.03,12.102
67926.04,12.058
67926.05,12.102
67926.06,12.190
67926.07,12.058
67926.08,12.058
67926.09,11.926
67926.1,12.058
67926.11,12.102
67926.12,11.882
67926.13,11.794
67926.14,11.970
67926.15,11.970
67926.16,11.926
67926.17,12.234
67926.18,12.190
67926.19,12.146
67926.2,12.014
67926.21,12.014
67926.22,12.102
67926.23,11.794
67926.24,12.014
67926.25,12.014
67926.26,11.882
67926.27,11.926
67926.28,12.014
67926.29,11.838
67926.3,11.926
67926.31,11.750
67926.32,11.750
67926.33,11.838
67926.34,11.838
67926.35,11.882
67926.36,11.662
67926.37,11.530
67926.38,11.662
67926.39,11.618
67926.4,11.662
67926.41,11.574
67926.42,11.574
67926.43,11.574
67926.44,11.530
67926.45,11.441
67926.46,11.353
67926.47,11.618
67926.48,11.441
67926.49,11.574
67926.5,11.574
67926.51,11.485
67926.52,11.574
67926.53,11.618
67926.54,11.441
67926.55,11.485
67926.56,11.485
67926.57,11.353
67926.58,11.441
67926.59,11.530
67926.6,11.574
67926.61,11.485
67926.62,11.397
67926.63,11.397
67926.64,11.353
67926.65,11.353
67926.66,11.441
67926.67,11.441
67926.68,11.177
67926.69,11.265
67926.7,11.177
67926.71,11.265
67926.72,11.133
67926.73,11.133
67926.74,11.001
67926.75,11.045
67926.76,10.913
67926.77,11.309
67926.78,11.133
67926.79,11.089
67926.8,11.045
67926.81,11.045
67926.82,10.869
67926.83,11.001
67926.84,11.089
67926.85,11.089
67926.86,10.957
67926.87,11.221
67926.88,11.089
67926.89,11.133
67926.9,11.045
67926.91,10.825
67926.92,10.913
67926.93,10.913
67926.94,10.957
67926.95,10.913
67926.96,10.957
67926.97,10.913
67926.98,10.957
67926.99,10.825
67927,10.737
67927.01,10.781
67927.02,10.737
67927.03,10.825
67927.04,10.957
67927.05,10.957
67927.06,10.737
67927.07,10.781
67927.08,10.649
67927.09,10.781
67927.1,10.737
67927.11,10.737
67927.12,10.781
67927.13,10.649
67927.14,10.737
67927.15,10.693
67927.16,10.649
67927.17,10.781
67927.18,10.649
67927.19,10.649
67927.2,10.825
67927.21,10.693
67927.22,10.649
67927.23,10.517
67927.24,10.517
67927.25,10.473
67927.26,10.473
67927.27,10.605
67927.28,10.473
67927.29,10.340
67927.3,10.208
67927.31,10.296
67927.32,10.208
67927.33,10.296
67927.34,10.296
67927.35,10.429
67927.36,10.340
67927.37,10.429
67927.38,10.473
67927.39,10.296
67927.4,10.473
67927.41,10.605
67927.42,10.473
67927.43,10.296
67927.44,10.340
67927.45,10.296
67927.46,10.384
67927.47,10.384
67927.48,10.429
67927.49,10.252
67927.5,10.208
67927.51,10.252
67927.52,10.076
67927.53,10.032
67927.54,14.921
67927.55,16.726
67927.56,17.035
67927.57,17.079
67927.58,16.946
67927.59,16.946
67927.6,16.726
67927.61,16.638
67927.62,16.770
67927.63,16.770
67927.64,16.594
67927.65,16.550
67927.66,16.506
67927.67,16.506
67927.68,16.550
67927.69,16.374
67927.7,16.374
67927.71,16.374
67927.72,16.462
67927.73,16.374
67927.74,16.330
67927.75,16.286
67927.76,16.242
67927.77,16.242
67927.78,16.242
67927.79,16.022
67927.8,16.066
67927.81,15.978
67927.82,15.978
67927.83,15.889
67927.84,16.022
67927.85,15.978
67927.86,15.801
67927.87,15.669
67927.88,15.757
67927.89,15.713
67927.9,15.537
67927.91,15.581
67927.92,15.625
67927.93,15.537
67927.94,15.581
67927.95,15.493
67927.96,15.317
67927.97,15.449
67927.98,15.361
67927.99,15.317
67928,15.273
67928.01,15.449
67928.02,15.317
67928.03,15.537
67928.04,15.405
67928.05,15.537
67928.06,15.361
67928.07,15.493
67928.08,15.449
67928.09,15.361
67928.1,15.449
67928.11,15.537
67928.12,15.493
67928.13,15.581
67928.14,15.405
67928.15,15.493
67928.16,15.449
67928.17,15.229
67928.18,15.537
67928.19,15.361
67928.2,15.361
67928.21,15.361
67928.22,15.361
67928.23,15.229
67928.24,15.229
67928.25,15.141
67928.26,15.229
67928.27,15.053
67928.28,15.053
67928.29,15.053
67928.3,14.965
67928.31,14.877
67928.32,14.921
67928.33,14.833
67928.34,15.009
67928.35,14.744
67928.36,14.700
67928.37,14.568
67928.38,14.612
67928.39,14.436
67928.4,14.568
67928.41,14.744
67928.42,14.700
67928.43,14.656
67928.44,14.656
67928.45,14.524
67928.46,14.568
67928.47,14.568
67928.48,14.568
67928.49,14.480
67928.5,14.524
67928.51,14.612
67928.52,14.656
67928.53,14.788
67928.54,14.744
67928.55,14.656
67928.56,14.833
67928.57,14.788
67928.58,14.656
67928.59,14.524
67928.6,14.700
67928.61,14.612
67928.62,14.524
67928.63,14.568
67928.64,14.480
67928.65,14.436
67928.66,14.524
67928.67,14.348
67928.68,14.260
67928.69,14.392
67928.7,14.304
67928.71,14.392
67928.72,14.172
67928.73,14.172
67928.74,14.216
67928.75,14.128
67928.76,14.084
67928.77,14.128
67928.78,14.128
67928.79,14.172
67928.8,14.128
67928.81,13.864
67928.82,13.952
67928.83,14.128
67928.84,13.820
67928.85,14.084
67928.86,14.040
67928.87,13.908
67928.88,13.820
67928.89,13.732
67928.9,13.864
67928.91,13.820
67928.92,13.555
67928.93,13.555
67928.94,13.776
67928.95,13.599
67928.96,13.555
67928.97,13.599
67928.98,13.379
67928.99,13.423
67929,13.511
67929.01,13.379
67929.02,13.511
67929.03,13.555
67929.04,13.511
67929.05,13.467
67929.06,13.511
67929.07,13.247
67929.08,13.247
67929.09,13.115
67929.1,13.335
67929.11,13.203
67929.12,13.115
67929.13,13.071
67929.14,12.939
67929.15,13.071
67929.16,13.071
67929.17,13.115
67929.18,12.939
67929.19,13.027
67929.2,13.159
67929.21,13.071
67929.22,12.939
67929.23,12.851
67929.24,12.851
67929.25,12.895
67929.26,12.719
67929.27,12.807
67929.28,12.939
67929.29,12.895
67929.3,13.027
67929.31,12.895
67929.32,12.983
67929.33,12.851
67929.34,12.763
67929.35,12.939
67929.36,12.895
67929.37,12.498
67929.38,12.719
67929.39,12.675
67929.4,12.675
67929.41,12.542
67929.42,12.454
67929.43,12.498
67929.44,12.410
67929.45,12.542
67929.46,12.322
67929.47,12.322
67929.48,12.542
67929.49,12.278
67929.5,12.542
67929.51,12.366
67929.52,12.498
67929.53,12.631
67929.54,12.366
67929.55,12.454
67929.56,12.366
67929.57,12.322
67929.58,12.631
67929.59,12.542
67929.6,12.454
67929.61,12.410
67929.62,12.146
67929.63,12.278
67929.64,12.190
67929.65,12.190
67929.66,12.190
67929.67,12.058
67929.68,12.146
67929.69,12.146
67929.7,12.058
67929.71,11.926
67929.72,12.058
67929.73,11.882
67929.74,12.058
67929.75,11.970
67929.76,12.190
67929.77,11.970
67929.78,12.014
67929.79,12.146
67929.8,12.058
67929.81,11.970
67929.82,12.058
67929.83,11.794
67929.84,11.926
67929.85,11.750
67929.86,11.838
67929.87,11.618
67929.88,11.750
67929.89,11.662
67929.9,11.574
67929.91,11.530
67929.92,11.618
67929.93,11.574
67929.94,11.618
67929.95,11.838
67929.96,11.618
67929.97,11.662
67929.98,11.750
67929.99,11.618
67930,11.750
67930.01,11.794
67930.02,11.750
67930.03,11.794
67930.04,11.838
67930.05,11.882
67930.06,11.882
67930.07,11.838
67930.08,11.838
67930.09,11.618
67930.1,11.706
67930.11,11.750
67930.12,11.662
67930.13,11.574
67930.14,11.574
67930.15,11.662
67930.16,11.574
67930.17,11.574
67930.18,11.441
67930.19,11.441
67930.2,11.353
67930.21,11.441
67930.22,11.265
67930.23,11.353
67930.24,11.089
67930.25,11.265
67930.26,11.309
67930.27,11.397
67930.28,11.485
67930.29,11.177
67930.3,11.221
67930.31,11.309
67930.32,11.133
67930.33,11.221
67930.34,11.221
67930.35,11.177
67930.36,11.309
67930.37,11.265
67930.38,11.309
67930.39,11.309
67930.4,11.265
67930.41,11.221
67930.42,11.089
67930.43,11.177
67930.44,11.133
67930.45,10.957
67930.46,10.913
67930.47,10.869
67930.48,10.825
67930.49,10.517
67930.5,10.781
67930.51,10.781
67930.52,10.869
67930.53,10.737
67930.54,10.737
67930.55,10.781
67930.56,10.781
67930.57,10.781
67930.58,10.781
67930.59,10.737
67930.6,10.825
67930.61,10.737
67930.62,10.913
67930.63,10.869
67930.64,10.825
67930.65,10.737
67930.66,10.649
67930.67,10.693
67930.68,10.605
67930.69,10.605
67930.7,10.340
67930.71,10.429
67930.72,10.296
67930.73,10.208
67930.74,10.296
67930.75,10.340
67930.76,10.340
67930.77,10.208
67930.78,10.296
67930.79,10.296
67930.8,10.208
67930.81,10.384
67930.82,10.252
67930.83,10.252
67930.84,10.384
67930.85,10.120
67930.86,10.252
67930.87,10.120
67930.88,10.076
67930.89,10.208
67930.9,10.076
67930.91,10.340
67930.92,10.120
67930.93,10.120
67930.94,10.296
67930.95,10.164
67930.96,10.340
67930.97,10.076
67930.98,9.988
67930.99,10.120
67931,10.164
67931.01,10.120
67931.02,10.164
67931.03,10.120
67931.04,16.198
67931.05,17.035
67931.06,16.990
67931.07,17.123
67931.08,17.035
67931.09,16.990
67931.1,16.902
67931.11,16.858
67931.12,16.902
67931.13,16.726
67931.14,16.814
67931.15,16.858
67931.16,16.726
67931.17,16.594
67931.18,16.594
67931.19,16.462
67931.2,16.594
67931.21,16.462
67931.22,16.374
67931.23,16.418
67931.24,16.242
67931.25,16.198
67931.26,16.330
67931.27,16.198
67931.28,16.066
67931.29,16.066
67931.3,16.110
67931.31,16.242
67931.32,16.066
67931.33,16.154
67931.34,16.066
67931.35,15.978
67931.36,15.978
67931.37,15.889
67931.38,15.889
67931.39,15.845
67931.4,15.934
67931.41,15.845
67931.42,15.845
67931.43,15.757
67931.44,15.801
67931.45,15.889
67931.46,15.713
67931.47,15.625
67931.48,15.713
67931.49,15.801
67931.5,15.581
67931.51,15.493
67931.52,15.405
67931.53,15.317
67931.54,15.449
67931.55,15.449
67931.56,15.229
67931.57,15.141
67931.58,15.449
67931.59,15.141
67931.6,15.273
67931.61,15.273
67931.62,15.273
67931.63,15.229
67931.64,15.141
67931.65,15.097
67931.66,15.097
67931.67,15.141
67931.68,15.053
67931.69,15.185
67931.7,15.097
67931.71,15.229
