Timestamp(ms),Current(uA)
49528.79,11.221
49528.8,11.133
49528.81,11.309
49528.82,11.133
49528.83,11.133
49528.84,11.177
49528.85,11.133
49528.86,11.089
49528.87,11.133
49528.88,11.045
49528.89,11.089
49528.9,11.309
49528.91,11.221
49528.92,11.221
49528.93,11.089
49528.94,11.001
49528.95,11.133
49528.96,11.045
49528.97,11.133
49528.98,11.045
49528.99,11.089
49529,11.133
49529.01,11.177
49529.02,11.177
49529.03,11.133
49529.04,11.045
49529.05,10.957
49529.06,11.089
49529.07,10.913
49529.08,11.045
49529.09,11.001
49529.1,11.045
49529.11,10.913
49529.12,10.825
49529.13,10.825
49529.14,10.869
49529.15,10.693
49529.16,10.781
49529.17,10.649
49529.18,10.561
49529.19,10.473
49529.2,10.649
49529.21,10.561
49529.22,10.561
49529.23,10.473
49529.24,10.340
49529.25,10.605
49529.26,10.429
49529.27,10.517
49529.28,10.164
49529.29,10.517
49529.3,10.252
49529.31,10.384
49529.32,10.296
49529.33,10.340
49529.34,10.164
49529.35,10.120
49529.36,10.076
49529.37,10.120
49529.38,9.944
49529.39,9.988
49529.4,9.856
49529.41,9.988
49529.42,10.032
49529.43,10.076
49529.44,10.208
49529.45,10.032
49529.46,10.076
49529.47,10.076
49529.48,10.032
49529.49,10.120
49529.5,10.032
49529.51,10.120
49529.52,10.076
49529.53,9.856
49529.54,10.032
49529.55,15.141
49529.56,16.770
49529.57,16.946
49529.58,16.858
49529.59,16.814
49529.6,16.770
49529.61,16.814
49529.62,16.858
49529.63,16.770
49529.64,16.726
49529.65,16.682
49529.66,16.726
49529.67,16.638
49529.68,16.330
49529.69,16.374
49529.7,16.374
49529.71,16.242
49529.72,16.286
49529.73,16.198
49529.74,16.286
49529.75,16.374
49529.76,16.242
49529.77,16.154
49529.78,16.198
49529.79,16.286
49529.8,16.242
49529.81,16.198
49529.82,16.242
49529.83,16.198
49529.84,16.330
49529.85,16.506
49529.86,16.374
49529.87,16.242
49529.88,16.330
49529.89,16.198
49529.9,16.110
49529.91,16.242
49529.92,16.198
49529.93,16.154
49529.94,16.198
49529.95,16.066
49529.96,16.022
49529.97,16.022
49529.98,15.934
49529.99,15.978
49530,15.801
49530.01,15.757
49530.02,15.889
49530.03,15.978
49530.04,16.022
49530.05,15.934
49530.06,15.889
49530.07,15.845
49530.08,15.669
49530.09,15.669
49530.1,15.625
49530.11,15.537
49530.12,15.493
49530.13,15.537
49530.14,15.493
49530.15,15.537
49530.16,15.361
49530.17,15.361
49530.18,15.405
49530.19,15.449
49530.2,15.537
49530.21,15.273
49530.22,15.185
49530.23,15.317
49530.24,15.185
49530.25,15.097
49530.26,14.965
49530.27,15.273
49530.28,15.361
49530.29,15.361
49530.3,15.317
49530.31,15.273
49530.32,15.053
49530.33,15.141
49530.34,14.965
49530.35,14.921
49530.36,15.009
49530.37,14.965
49530.38,14.877
49530.39,14.788
49530.4,14.612
49530.41,14.877
49530.42,14.788
49530.43,14.833
49530.44,14.833
49530.45,14.921
49530.46,14.921
49530.47,14.833
49530.48,14.833
49530.49,14.788
49530.5,14.656
49530.51,14.656
49530.52,14.568
49530.53,14.524
49530.54,14.524
49530.55,14.480
49530.56,14.480
49530.57,14.392
49530.58,14.304
49530.59,14.304
49530.6,14.392
49530.61,14.392
49530.62,14.260
49530.63,14.260
49530.64,14.304
49530.65,14.348
49530.66,14.260
49530.67,14.348
49530.68,14.480
49530.69,14.480
49530.7,14.436
49530.71,14.744
49530.72,14.656
49530.73,14.392
49530.74,14.436
49530.75,14.436
49530.76,14.392
49530.77,14.304
49530.78,14.348
49530.79,14.304
49530.8,14.392
49530.81,14.260
49530.82,14.348
49530.83,14.216
49530.84,14.128
49530.85,14.128
49530.86,13.908
49530.87,13.952
49530.88,13.820
49530.89,13.864
49530.9,13.952
49530.91,13.820
49530.92,13.864
49530.93,13.776
49530.94,13.732
49530.95,13.820
49530.96,13.776
49530.97,13.776
49530.98,13.864
49530.99,13.820
49531,13.687
49531.01,13.732
49531.02,13.732
49531.03,13.687
49531.04,13.555
49531.05,13.467
49531.06,13.599
49531.07,13.599
49531.08,13.467
49531.09,13.335
49531.1,13.467
49531.11,13.599
49531.12,13.379
49531.13,13.423
49531.14,13.511
49531.15,13.423
49531.16,13.291
49531.17,13.423
49531.18,13.203
49531.19,13.159
49531.2,13.115
49531.21,13.247
49531.22,13.335
49531.23,13.115
49531.24,13.335
49531.25,13.071
49531.26,13.159
49531.27,13.203
49531.28,13.027
49531.29,12.983
49531.3,13.027
49531.31,12.939
49531.32,12.895
49531.33,12.851
49531.34,12.939
49531.35,12.763
49531.36,12.895
49531.37,12.675
49531.38,12.763
49531.39,12.895
49531.4,12.763
49531.41,12.763
49531.42,12.675
49531.43,12.763
49531.44,12.763
49531.45,12.586
49531.46,12.763
49531.47,12.631
49531.48,12.498
49531.49,12.631
49531.5,12.586
49531.51,12.542
49531.52,12.542
49531.53,12.719
49531.54,12.542
49531.55,12.542
49531.56,12.498
49531.57,12.410
49531.58,12.542
49531.59,12.631
49531.6,12.586
49531.61,12.586
49531.62,12.586
49531.63,12.586
49531.64,12.586
49531.65,12.498
49531.66,12.542
49531.67,12.542
49531.68,12.454
49531.69,12.410
49531.7,12.410
49531.71,12.278
49531.72,12.322
49531.73,12.234
49531.74,12.190
49531.75,12.014
49531.76,12.190
49531.77,12.058
49531.78,12.234
49531.79,12.234
49531.8,12.234
49531.81,12.322
49531.82,12.014
49531.83,12.058
49531.84,11.970
49531.85,12.014
49531.86,12.102
49531.87,11.882
49531.88,11.794
49531.89,12.014
49531.9,11.926
49531.91,11.618
49531.92,11.882
49531.93,12.014
49531.94,11.926
49531.95,11.970
49531.96,11.838
49531.97,11.794
49531.98,11.838
49531.99,11.794
49532,11.706
49532.01,11.750
49532.02,11.662
49532.03,11.662
49532.04,11.530
49532.05,11.574
49532.06,11.750
49532.07,11.530
49532.08,11.618
49532.09,11.574
49532.1,11.706
49532.11,11.750
49532.12,11.530
49532.13,11.441
49532.14,11.574
49532.15,11.309
49532.16,11.485
49532.17,11.353
49532.18,11.530
49532.19,11.485
49532.2,11.309
49532.21,11.441
49532.22,11.265
49532.23,11.397
49532.24,11.221
49532.25,11.089
49532.26,11.133
49532.27,10.825
49532.28,10.913
49532.29,11.045
49532.3,11.221
49532.31,11.133
49532.32,11.001
49532.33,11.089
49532.34,11.089
49532.35,10.957
49532.36,10.913
49532.37,11.001
49532.38,10.957
49532.39,11.045
49532.4,11.001
49532.41,10.825
49532.42,11.133
49532.43,11.045
49532.44,11.001
49532.45,10.957
49532.46,11.001
49532.47,10.913
49532.48,10.869
49532.49,10.825
49532.5,10.869
49532.51,10.957
49532.52,10.913
49532.53,10.913
49532.54,10.957
49532.55,11.133
49532.56,11.001
49532.57,11.045
49532.58,10.957
49532.59,11.089
49532.6,10.957
49532.61,11.133
49532.62,10.957
49532.63,10.869
49532.64,10.737
49532.65,10.649
49532.66,10.781
49532.67,10.781
49532.68,10.825
49532.69,10.737
49532.7,10.825
49532.71,10.737
49532.72,10.869
49532.73,10.693
49532.74,10.737
49532.75,10.737
49532.76,10.781
49532.77,10.781
49532.78,10.693
49532.79,10.561
49532.8,10.561
49532.81,10.561
49532.82,10.473
49532.83,10.605
49532.84,10.208
49532.85,10.296
49532.86,10.208
49532.87,10.384
49532.88,10.252
49532.89,10.252
49532.9,10.252
49532.91,10.252
49532.92,10.208
49532.93,10.076
49532.94,10.296
49532.95,10.208
49532.96,10.076
49532.97,10.252
49532.98,10.208
49532.99,10.208
49533,10.164
49533.01,10.164
49533.02,9.988
49533.03,10.032
49533.04,9.988
49533.05,10.032
49533.06,9.988
49533.07,14.612
49533.08,16.946
49533.09,17.211
49533.1,17.079
49533.11,17.035
49533.12,17.035
49533.13,16.814
49533.14,16.770
49533.15,16.814
49533.16,16.770
49533.17,16.682
49533.18,16.726
49533.19,16.550
49533.2,16.594
49533.21,16.594
49533.22,16.770
49533.23,16.550
49533.24,16.638
49533.25,16.594
49533.26,16.550
49533.27,16.374
49533.28,16.374
49533.29,16.418
49533.3,16.418
49533.31,16.330
49533.32,16.374
49533.33,16.330
49533.34,16.154
49533.35,16.110
49533.36,16.066
49533.37,15.889
49533.38,15.889
49533.39,15.801
49533.4,15.625
49533.41,15.713
49533.42,15.713
49533.43,15.625
49533.44,15.801
49533.45,15.713
49533.46,15.581
49533.47,15.537
49533.48,15.537
49533.49,15.581
49533.5,15.405
49533.51,15.625
49533.52,15.537
49533.53,15.493
49533.54,15.449
49533.55,15.449
49533.56,15.405
49533.57,15.493
49533.58,15.493
49533.59,15.449
49533.6,15.537
49533.61,15.317
49533.62,15.317
49533.63,15.317
49533.64,15.273
49533.65,15.185
49533.66,15.229
49533.67,15.141
49533.68,15.185
49533.69,15.273
49533.7,15.317
49533.71,15.229
49533.72,15.185
49533.73,15.185
49533.74,15.009
49533.75,14.877
49533.76,15.141
49533.77,15.185
49533.78,15.141
49533.79,15.141
49533.8,15.273
49533.81,14.877
49533.82,15.097
49533.83,15.141
49533.84,15.097
49533.85,15.009
49533.86,15.185
49533.87,15.185
49533.88,15.097
49533.89,15.097
49533.9,15.009
49533.91,14.877
49533.92,14.744
49533.93,14.833
49533.94,14.656
49533.95,14.833
49533.96,14.568
49533.97,14.524
49533.98,14.656
49533.99,14.568
49534,14.436
49534.01,14.392
49534.02,14.480
49534.03,14.348
49534.04,14.436
49534.05,14.656
49534.06,14.480
49534.07,14.392
49534.08,14.656
49534.09,14.436
49534.1,14.568
49534.11,14.436
49534.12,14.524
49534.13,14.436
49534.14,14.480
49534.15,14.436
49534.16,14.480
49534.17,14.480
49534.18,14.524
49534.19,14.304
49534.2,14.304
49534.21,14.392
49534.22,14.392
49534.23,14.392
49534.24,14.260
49534.25,14.348
49534.26,14.348
49534.27,14.216
49534.28,14.172
49534.29,14.304
49534.3,14.260
49534.31,14.128
49534.32,13.996
49534.33,14.128
49534.34,14.128
49534.35,13.952
49534.36,13.908
49534.37,13.908
49534.38,13.908
49534.39,14.128
49534.4,13.908
49534.41,13.952
49534.42,14.084
49534.43,13.996
49534.44,13.996
49534.45,13.864
49534.46,13.776
49534.47,13.732
49534.48,13.555
49534.49,13.732
49534.5,13.643
49534.51,13.776
49534.52,13.687
49534.53,13.732
49534.54,13.732
49534.55,13.687
49534.56,13.599
49534.57,13.599
49534.58,13.511
49534.59,13.467
49534.6,13.555
49534.61,13.467
49534.62,13.335
49534.63,13.467
49534.64,13.203
49534.65,13.467
49534.66,13.423
49534.67,13.291
49534.68,13.291
49534.69,13.423
49534.7,13.203
49534.71,13.511
49534.72,13.379
49534.73,13.247
49534.74,13.247
49534.75,13.203
49534.76,13.115
49534.77,13.291
49534.78,13.247
49534.79,13.159
49534.8,13.247
49534.81,13.159
49534.82,13.203
49534.83,13.071
49534.84,12.983
49534.85,12.983
49534.86,13.203
49534.87,13.159
49534.88,13.291
49534.89,13.159
49534.9,12.983
49534.91,13.071
49534.92,13.071
49534.93,12.983
49534.94,13.071
49534.95,12.895
49534.96,12.895
49534.97,12.851
49534.98,12.983
49534.99,12.895
49535,12.939
49535.01,12.807
49535.02,12.675
49535.03,12.895
49535.04,12.675
49535.05,12.719
49535.06,12.719
49535.07,12.675
49535.08,12.675
49535.09,12.763
49535.1,12.675
49535.11,12.719
49535.12,12.719
49535.13,12.719
49535.14,12.542
49535.15,12.498
49535.16,12.454
49535.17,12.366
49535.18,12.322
49535.19,12.322
49535.2,12.190
49535.21,12.190
49535.22,12.366
49535.23,12.322
49535.24,12.146
49535.25,12.322
49535.26,12.278
49535.27,12.366
49535.28,12.234
49535.29,12.366
49535.3,12.190
49535.31,12.278
49535.32,12.190
49535.33,11.970
49535.34,12.014
49535.35,11.970
49535.36,11.926
49535.37,12.014
49535.38,11.970
49535.39,11.926
49535.4,11.882
49535.41,11.794
49535.42,11.794
49535.43,11.882
49535.44,11.574
49535.45,11.750
49535.46,11.882
49535.47,11.838
49535.48,11.882
49535.49,11.706
49535.5,11.926
49535.51,11.838
49535.52,11.838
49535.53,11.750
49535.54,11.706
49535.55,11.750
49535.56,11.750
49535.57,11.706
49535.58,11.441
49535.59,11.530
49535.6,11.353
49535.61,11.485
49535.62,11.485
49535.63,11.441
49535.64,11.530
49535.65,11.441
49535.66,11.618
49535.67,11.530
49535.68,11.574
49535.69,11.618
49535.7,11.485
49535.71,11.485
49535.72,11.353
49535.73,11.353
49535.74,11.309
49535.75,11.485
49535.76,11.265
49535.77,11.001
49535.78,11.089
49535.79,11.089
49535.8,11.089
49535.81,11.089
49535.82,11.001
49535.83,10.869
49535.84,11.001
49535.85,10.957
49535.86,10.825
49535.87,10.869
49535.88,10.913
49535.89,10.913
49535.9,10.869
49535.91,10.957
49535.92,10.825
49535.93,10.737
49535.94,10.737
49535.95,10.825
49535.96,10.913
49535.97,10.781
49535.98,10.737
49535.99,10.693
49536,10.649
49536.01,10.561
49536.02,10.473
49536.03,10.605
49536.04,10.649
49536.05,10.737
49536.06,10.825
49536.07,10.737
49536.08,10.649
49536.09,10.781
49536.1,10.649
49536.11,10.737
49536.12,10.781
49536.13,10.781
49536.14,10.737
49536.15,10.737
49536.16,10.649
49536.17,10.605
49536.18,10.473
49536.19,10.384
49536.2,10.340
49536.21,10.296
49536.22,10.296
49536.23,10.340
49536.24,10.252
49536.25,10.296
49536.26,10.120
49536.27,10.208
49536.28,10.164
49536.29,10.120
49536.3,10.208
49536.31,10.032
49536.32,10.120
49536.33,10.032
49536.34,10.120
49536.35,10.076
49536.36,9.944
49536.37,9.900
49536.38,10.032
49536.39,10.164
49536.4,10.120
49536.41,10.032
49536.42,10.296
49536.43,10.164
49536.44,10.032
49536.45,10.164
49536.46,10.032
49536.47,10.076
49536.48,9.988
49536.49,9.856
49536.5,9.988
49536.51,10.076
49536.52,10.164
49536.53,10.208
49536.54,10.208
49536.55,10.076
49536.56,10.032
49536.57,10.076
49536.58,9.988
49536.59,10.032
49536.6,9.988
49536.61,9.900
49536.62,15.141
49536.63,16.726
49536.64,16.990
49536.65,17.079
49536.66,16.946
49536.67,16.770
49536.68,16.858
49536.69,16.594
49536.7,16.726
49536.71,16.506
49536.72,16.638
49536.73,16.638
49536.74,16.594
49536.75,16.682
49536.76,16.594
49536.77,16.462
49536.78,16.418
49536.79,16.462
49536.8,16.462
49536.81,16.374
49536.82,16.330
49536.83,16.198
49536.84,16.242
49536.85,16.330
49536.86,16.110
49536.87,16.286
49536.88,16.198
49536.89,16.066
49536.9,16.330
49536.91,16.198
49536.92,16.198
49536.93,16.022
49536.94,16.066
49536.95,16.022
49536.96,15.978
49536.97,15.978
49536.98,15.889
49536.99,15.669
49537,15.801
49537.01,15.669
49537.02,15.757
49537.03,15.713
49537.04,15.669
49537.05,15.713
49537.06,15.801
49537.07,15.493
49537.08,15.669
49537.09,15.625
49537.1,15.625
49537.11,15.669
49537.12,15.493
49537.13,15.581
49537.14,15.493
49537.15,15.449
49537.16,15.581
49537.17,15.317
49537.18,15.229
49537.19,15.141
49537.2,15.361
49537.21,15.229
49537.22,15.273
49537.23,15.317
49537.24,15.185
49537.25,15.141
49537.26,15.229
49537.27,15.273
49537.28,15.141
49537.29,15.361
49537.3,15.361
49537.31,15.273
49537.32,15.317
49537.33,15.229
49537.34,15.185
49537.35,15.141
49537.36,15.053
49537.37,14.921
49537.38,14.965
49537.39,14.965
49537.4,15.185
49537.41,14.833
49537.42,14.921
49537.43,14.921
49537.44,14.965
49537.45,14.877
49537.46,14.921
49537.47,14.788
49537.48,14.921
49537.49,15.053
49537.5,14.921
49537.51,15.053
49537.52,15.141
49537.53,15.053
49537.54,15.053
49537.55,15.053
49537.56,15.009
49537.57,14.877
49537.58,14.877
49537.59,14.833
49537.6,14.877
49537.61,14.656
49537.62,14.833
49537.63,14.524
49537.64,14.568
49537.65,14.656
49537.66,14.524
49537.67,14.392
49537.68,14.480
49537.69,14.392
49537.7,14.524
49537.71,14.436
49537.72,14.480
49537.73,14.436
49537.74,14.348
49537.75,14.348
49537.76,14.084
49537.77,14.260
49537.78,14.304
49537.79,14.128
49537.8,13.864
49537.81,13.908
49537.82,13.820
49537.83,13.908
49537.84,13.599
49537.85,13.864
49537.86,13.820
49537.87,13.643
49537.88,13.555
49537.89,13.776
49537.9,13.555
49537.91,13.687
49537.92,13.555
49537.93,13.776
49537.94,13.687
49537.95,13.732
49537.96,13.687
49537.97,13.599
49537.98,13.643
49537.99,13.555
49538,13.555
49538.01,13.599
49538.02,13.555
49538.03,13.467
49538.04,13.467
49538.05,13.555
49538.06,13.511
49538.07,13.423
49538.08,13.335
49538.09,13.423
49538.1,13.291
49538.11,13.335
49538.12,13.335
49538.13,13.335
49538.14,13.379
49538.15,13.335
49538.16,13.247
49538.17,13.291
49538.18,13.291
49538.19,13.335
49538.2,13.203
49538.21,13.247
49538.22,13.203
49538.23,13.247
49538.24,13.159
49538.25,13.203
49538.26,13.115
49538.27,13.379
49538.28,13.247
49538.29,13.247
49538.3,13.291
49538.31,13.247
49538.32,13.247
49538.33,13.071
49538.34,13.115
49538.35,13.027
49538.36,12.983
49538.37,12.983
49538.38,12.807
49538.39,12.807
49538.4,12.851
49538.41,12.631
49538.42,12.719
49538.43,12.675
49538.44,12.498
49538.45,12.586
49538.46,12.763
49538.47,12.498
49538.48,12.542
49538.49,12.454
49538.5,12.498
49538.51,12.410
49538.52,12.542
49538.53,12.542
49538.54,12.498
49538.55,12.542
49538.56,12.542
49538.57,12.322
49538.58,12.366
49538.59,12.454
49538.6,12.498
49538.61,12.498
49538.62,12.586
49538.63,12.454
49538.64,12.498
49538.65,12.410
49538.66,12.410
49538.67,12.366
49538.68,12.366
49538.69,12.366
49538.7,12.278
49538.71,12.454
49538.72,12.278
49538.73,12.542
49538.74,12.498
49538.75,12.278
49538.76,12.278
49538.77,12.366
49538.78,12.190
49538.79,12.234
49538.8,12.058
49538.81,12.190
49538.82,12.234
49538.83,12.190
49538.84,12.058
49538.85,12.014
49538.86,12.234
49538.87,12.190
49538.88,12.058
49538.89,12.190
49538.9,12.278
49538.91,11.970
49538.92,11.970
49538.93,11.882
49538.94,11.926
49538.95,12.102
49538.96,12.058
49538.97,11.970
49538.98,11.794
49538.99,11.838
49539,11.838
49539.01,11.662
49539.02,11.706
49539.03,11.750
49539.04,11.662
49539.05,11.662
49539.06,11.794
49539.07,11.706
49539.08,11.574
49539.09,11.485
49539.1,11.441
49539.11,11.485
49539.12,11.309
49539.13,11.397
49539.14,11.485
49539.15,11.309
49539.16,11.397
49539.17,11.397
49539.18,11.353
49539.19,11.265
49539.2,11.221
49539.21,11.133
49539.22,11.221
49539.23,11.177
49539.24,11.309
49539.25,11.177
49539.26,11.177
49539.27,11.177
49539.28,11.177
49539.29,11.309
49539.3,11.441
49539.31,11.441
49539.32,11.353
49539.33,11.309
49539.34,11.265
49539.35,11.265
49539.36,11.177
49539.37,11.265
49539.38,11.265
49539.39,11.397
49539.4,11.574
49539.41,11.089
49539.42,11.221
49539.43,11.045
49539.44,11.133
49539.45,11.045
49539.46,11.133
49539.47,11.089
49539.48,11.001
49539.49,10.913
49539.5,10.869
49539.51,10.957
49539.52,10.737
49539.53,10.825
49539.54,10.825
49539.55,10.781
49539.56,10.649
49539.57,10.605
49539.58,10.605
49539.59,10.693
49539.6,10.737
49539.61,10.737
49539.62,10.649
49539.63,10.781
49539.64,10.693
49539.65,10.517
49539.66,10.561
49539.67,10.693
49539.68,10.737
49539.69,10.561
49539.7,10.561
49539.71,10.605
49539.72,10.693
49539.73,10.737
49539.74,10.649
49539.75,10.517
49539.76,10.517
49539.77,10.384
49539.78,10.384
49539.79,10.429
49539.8,10.340
49539.81,10.429
49539.82,10.384
49539.83,10.605
49539.84,10.429
49539.85,10.296
49539.86,10.384
49539.87,10.340
49539.88,10.384
49539.89,10.208
49539.9,10.340
49539.91,10.252
49539.92,10.296
49539.93,10.252
49539.94,10.252
49539.95,10.252
49539.96,10.296
49539.97,10.164
49539.98,10.208
49539.99,10.208
49540,10.120
49540.01,10.032
49540.02,10.164
49540.03,10.164
49540.04,10.076
49540.05,10.252
49540.06,10.164
49540.07,10.208
49540.08,10.208
49540.09,10.252
49540.1,10.120
49540.11,10.164
49540.12,10.076
49540.13,9.944
49540.14,14.744
49540.15,16.814
49540.16,17.079
49540.17,16.990
49540.18,16.902
49540.19,17.079
49540.2,17.211
49540.21,16.946
49540.22,17.035
49540.23,16.814
49540.24,16.814
49540.25,16.682
49540.26,16.682
49540.27,16.550
49540.28,16.594
49540.29,16.550
49540.3,16.418
49540.31,16.330
49540.32,16.418
49540.33,16.286
49540.34,16.330
49540.35,16.418
49540.36,16.242
49540.37,16.242
49540.38,16.286
49540.39,16.110
49540.4,15.978
49540.41,15.978
49540.42,15.889
49540.43,15.889
49540.44,15.845
49540.45,15.713
49540.46,15.713
49540.47,15.801
49540.48,15.845
49540.49,15.978
49540.5,15.713
49540.51,15.757
49540.52,15.801
49540.53,15.713
49540.54,15.669
49540.55,15.669
49540.56,15.625
49540.57,15.669
49540.58,15.801
49540.59,15.625
49540.6,15.625
49540.61,15.713
49540.62,15.625
49540.63,15.493
49540.64,15.713
49540.65,15.581
49540.66,15.713
49540.67,15.669
49540.68,15.449
49540.69,15.581
49540.7,15.405
49540.71,15.317
49540.72,15.229
49540.73,15.185
49540.74,14.965
49540.75,15.053
49540.76,15.097
49540.77,15.097
49540.78,15.097
49540.79,15.009
49540.8,15.097
49540.81,15.141
49540.82,15.097
49540.83,15.053
49540.84,14.965
49540.85,15.053
49540.86,15.185
49540.87,14.877
49540.88,15.053
49540.89,14.965
49540.9,14.965
49540.91,15.097
49540.92,15.141
49540.93,15.009
49540.94,14.965
49540.95,14.965
49540.96,14.965
49540.97,14.788
49540.98,14.877
49540.99,15.009
49541,14.877
49541.01,14.965
49541.02,14.965
49541.03,15.141
49541.04,15.009
49541.05,15.009
49541.06,14.788
49541.07,14.921
49541.08,14.965
49541.09,15.053
49541.1,15.009
49541.11,15.009
49541.12,14.833
49541.13,14.744
49541.14,14.833
49541.15,14.744
49541.16,14.744
49541.17,14.612
49541.18,14.524
49541.19,14.612
49541.2,14.480
49541.21,14.612
49541.22,14.480
49541.23,14.436
49541.24,14.524
49541.25,14.304
49541.26,14.348
49541.27,14.392
49541.28,14.304
49541.29,14.084
49541.3,14.128
49541.31,14.040
49541.32,14.040
49541.33,13.952
49541.34,13.908
49541.35,13.996
49541.36,13.820
49541.37,13.776
49541.38,13.864
49541.39,13.732
49541.4,13.732
49541.41,13.687
49541.42,13.643
49541.43,13.643
49541.44,13.687
49541.45,13.555
49541.46,13.643
49541.47,13.555
49541.48,13.511
49541.49,13.511
49541.5,13.599
49541.51,13.687
49541.52,13.511
49541.53,13.511
49541.54,13.555
49541.55,13.555
49541.56,13.555
49541.57,13.555
49541.58,13.467
49541.59,13.687
49541.6,13.555
49541.61,13.467
49541.62,13.511
49541.63,13.423
49541.64,13.423
49541.65,13.335
49541.66,13.291
49541.67,13.291
49541.68,13.423
49541.69,13.423
49541.7,13.247
49541.71,13.247
49541.72,13.203
49541.73,13.071
49541.74,12.983
49541.75,13.115
49541.76,13.027
49541.77,13.247
49541.78,13.027
49541.79,13.027
49541.8,13.247
49541.81,13.335
49541.82,13.159
49541.83,13.115
49541.84,13.115
49541.85,13.159
49541.86,13.027
49541.87,12.895
49541.88,12.895
49541.89,13.071
49541.9,12.895
49541.91,12.807
49541.92,12.763
49541.93,12.719
49541.94,12.631
49541.95,12.675
49541.96,12.807
49541.97,12.586
49541.98,12.498
49541.99,12.675
49542,12.631
49542.01,12.631
49542.02,12.631
49542.03,12.719
49542.04,12.719
49542.05,12.807
49542.06,12.542
49542.07,12.719
49542.08,12.719
49542.09,12.895
49542.1,12.675
49542.11,12.631
49542.12,12.542
49542.13,12.454
49542.14,12.498
49542.15,12.454
49542.16,12.410
49542.17,12.498
49542.18,12.454
49542.19,12.366
49542.2,12.322
49542.21,12.322
49542.22,12.322
49542.23,12.366
49542.24,12.102
49542.25,12.146
49542.26,12.366
49542.27,12.322
49542.28,12.234
49542.29,12.322
49542.3,12.366
49542.31,12.190
49542.32,12.278
49542.33,12.146
49542.34,12.146
49542.35,11.970
49542.36,12.190
49542.37,12.146
49542.38,12.014
49542.39,12.278
49542.4,12.278
49542.41,12.058
49542.42,12.366
49542.43,12.190
49542.44,12.014
49542.45,12.190
49542.46,12.322
49542.47,12.322
49542.48,12.366
49542.49,12.190
49542.5,12.278
49542.51,12.322
49542.52,12.366
49542.53,12.234
49542.54,12.146
49542.55,12.102
49542.56,12.102
49542.57,12.146
49542.58,11.926
49542.59,12.058
49542.6,12.146
49542.61,12.102
49542.62,11.838
49542.63,11.970
49542.64,11.838
49542.65,11.970
49542.66,11.926
49542.67,11.838
49542.68,11.838
49542.69,11.750
49542.7,11.794
49542.71,11.618
49542.72,11.662
49542.73,11.574
49542.74,11.574
49542.75,11.485
49542.76,11.485
49542.77,11.441
49542.78,11.353
49542.79,11.265
49542.8,11.397
49542.81,11.265
49542.82,11.309
49542.83,11.133
49542.84,11.001
49542.85,10.913
49542.86,11.045
49542.87,11.001
49542.88,10.825
49542.89,10.913
49542.9,10.737
49542.91,10.869
49542.92,10.781
49542.93,10.781
49542.94,10.913
49542.95,11.045
49542.96,10.957
49542.97,10.913
49542.98,10.869
49542.99,10.869
49543,10.825
49543.01,10.781
49543.02,10.957
49543.03,10.825
49543.04,10.781
49543.05,10.869
49543.06,10.737
49543.07,10.781
49543.08,10.825
49543.09,10.649
49543.1,10.957
49543.11,10.781
49543.12,10.781
49543.13,10.605
49543.14,10.693
49543.15,10.737
49543.16,10.561
49543.17,10.693
49543.18,10.737
49543.19,10.693
49543.2,10.649
49543.21,10.781
49543.22,10.605
49543.23,10.693
49543.24,10.737
49543.25,10.913
49543.26,10.737
49543.27,10.693
49543.28,10.825
49543.29,10.781
49543.3,10.869
49543.31,10.737
49543.32,10.693
49543.33,10.561
49543.34,10.649
49543.35,10.473
49543.36,10.605
49543.37,10.693
49543.38,10.693
49543.39,10.693
49543.4,10.561
49543.41,10.429
49543.42,10.473
49543.43,10.429
49543.44,10.340
49543.45,10.340
49543.46,10.429
49543.47,10.384
49543.48,10.164
49543.49,10.076
49543.5,10.164
49543.51,10.252
49543.52,10.120
49543.53,10.076
49543.54,10.164
49543.55,10.120
49543.56,10.076
49543.57,10.076
49543.58,9.856
49543.59,9.944
49543.6,9.944
49543.61,9.900
49543.62,9.944
49543.63,10.032
49543.64,10.296
49543.65,12.498
49543.66,16.770
49543.67,17.123
49543.68,17.299
49543.69,17.079
49543.7,16.990
49543.71,16.946
49543.72,16.946
49543.73,16.858
49543.74,16.814
49543.75,16.726
49543.76,16.902
49543.77,16.770
49543.78,16.770
49543.79,16.814
49543.8,16.506
49543.81,16.374
49543.82,16.550
49543.83,16.242
49543.84,16.418
49543.85,16.418
49543.86,16.506
49543.87,16.506
49543.88,16.594
49543.89,16.594
49543.9,16.462
49543.91,16.374
49543.92,16.418
49543.93,16.242
49543.94,16.286
49543.95,16.286
49543.96,16.198
49543.97,16.242
49543.98,16.242
49543.99,16.154
49544,16.110
49544.01,16.154
49544.02,16.154
49544.03,15.934
49544.04,16.066
49544.05,15.978
49544.06,15.934
49544.07,15.889
49544.08,15.889
49544.09,15.845
49544.1,16.110
49544.11,15.889
49544.12,15.978
49544.13,15.889
49544.14,15.801
49544.15,15.757
49544.16,15.713
49544.17,15.669
49544.18,15.713
49544.19,15.713
49544.2,15.537
49544.21,15.537
49544.22,15.537
49544.23,15.581
49544.24,15.493
49544.25,15.537
49544.26,15.493
49544.27,15.405
49544.28,15.449
49544.29,15.317
49544.3,15.405
49544.31,15.405
49544.32,15.317
49544.33,15.449
49544.34,15.273
49544.35,15.229
