time_s,node,asn,src,err_ns
1455.427418882,leaf,145230,frame,0
1464.827432865,leaf,146170,frame,0
1473.2875384279998,leaf,147016,frame,0
1481.747551159,leaf,147862,frame,0
1490.207615056,leaf,148708,frame,0
1499.137757662,leaf,149601,frame,0
1507.597753268,leaf,150447,frame,0
1517.467834085,leaf,151434,frame,0
1527.337904319,leaf,152421,frame,0
1535.79798755,leaf,153267,frame,0
1543.318040361,leaf,154019,frame,0
1552.7181093850002,leaf,154959,frame,0
1562.118171368,leaf,155899,frame,-16000
1570.113215304,leaf,156698,frame,16000
1579.507301955,leaf,157638,frame,-16000
1587.967403561,leaf,158484,frame,16000
1595.957472957,leaf,159283,frame,0
1603.947573728,leaf,160082,frame,0
1611.937539873,leaf,160881,frame,0
1621.807634482,leaf,161868,frame,0
1630.737719297,leaf,162761,frame,-16000
1639.197844653,leaf,163607,frame,16000
1648.5978201359999,leaf,164547,frame,-16000
1656.587908323,leaf,165346,frame,16000
1664.577953469,leaf,166145,frame,0
1673.508021617,leaf,167038,frame,0
1682.908102267,leaf,167978,frame,-16000
1691.368212789,leaf,168824,frame,16000
1699.358217018,leaf,169623,frame,0
1707.3483017889998,leaf,170422,frame,0
1715.808345728,leaf,171268,frame,0
1724.267447708,leaf,172114,frame,-16000
1732.7275005640001,leaf,172960,frame,16000
1742.5975772559998,leaf,173947,frame,0
1751.5277171960001,leaf,174840,frame,-16000
1760.4576606360001,leaf,175733,frame,16000
1769.857730119,leaf,176673,frame,0
1779.727836853,leaf,177660,frame,-16000
1789.5978978790001,leaf,178647,frame,0
1798.997968861,leaf,179587,frame,16000
1808.868065137,leaf,180574,frame,0
1817.328126284,leaf,181420,frame,-16000
1825.3181626379999,leaf,182219,frame,16000
1833.3082303259998,leaf,183018,frame,0
1843.17831531,leaf,184005,frame,0
1852.108385208,leaf,184898,frame,-16000
1861.038462065,leaf,185791,frame,16000
1870.437537215,leaf,186731,frame,0
1878.427594902,leaf,187530,frame,0
1887.8276857179999,leaf,188470,frame,0
1897.227790576,leaf,189410,frame,0
1906.6278063089999,leaf,190350,frame,-16000
1915.557847874,leaf,191243,frame,16000
1923.07790281,leaf,191995,frame,0
1932.947991878,leaf,192982,frame,0
1941.878059568,leaf,193875,frame,-16000
1950.3381083810002,leaf,194721,frame,16000
1959.7381844059998,leaf,195661,frame,0
1969.138264097,leaf,196601,frame,-16000
1978.538332288,leaf,197541,frame,16000
1988.408405856,leaf,198528,frame,0
1997.3384892539998,leaf,199421,frame,-16000
