Time [s],Channel 9,Channel 10,Channel 11
22.637185358,0,1,0
22.639684822,0,0,0
23.106450132,0,0,1
23.106452972,0,1,1
23.107186156,0,1,0
23.109685618,0,0,0
23.576450926,0,0,1
23.576453768,0,1,1
23.577186950,0,1,0
23.579686412,0,0,0
24.046451718,0,0,1
24.046454558,0,1,1
24.047187742,0,1,0
24.049687204,0,0,0
24.516452508,0,0,1
24.516455348,0,1,1
24.517188530,0,1,0
24.519687994,0,0,0
24.986453294,0,0,1
24.986456134,0,1,1
24.987189316,0,1,0
24.989688780,0,0,0
25.456454078,0,0,1
25.456456918,0,1,1
25.457190102,0,1,0
25.459689564,0,0,0
25.926454860,0,0,1
25.926457700,0,1,1
25.927190882,0,1,0
25.929690346,0,0,0
26.396455640,0,0,1
26.396458478,0,1,1
26.397191662,0,1,0
26.399691124,0,0,0
26.866456416,0,0,1
26.866459256,0,1,1
26.867192438,0,1,0
26.868553724,1,1,0
26.870029736,0,1,0
26.870147778,0,0,0
27.336409190,0,0,1
27.336412030,0,1,1
27.337145214,0,1,0
27.339644676,0,0,0
27.806409962,0,0,1
27.806412802,0,1,1
27.807145986,0,1,0
27.809645448,0,0,0
28.276410732,0,0,1
28.276413572,0,1,1
28.277146756,0,1,0
28.279646220,0,0,0
28.746395500,0,0,1
28.746398340,0,1,1
28.747131524,0,1,0
28.749630986,0,0,0
29.216396266,0,0,1
29.216399106,0,1,1
29.217132288,0,1,0
29.219631752,0,0,0
29.686397030,0,0,1
29.686399870,0,1,1
29.687133052,0,1,0
29.689632516,0,0,0
30.156397790,0,0,1
30.156400630,0,1,1
30.157133814,0,1,0
30.159633276,0,0,0
30.626398550,0,0,1
30.626401390,0,1,1
30.627134574,0,1,0
30.629634036,0,0,0
31.096399308,0,0,1
31.096402148,0,1,1
31.097135330,0,1,0
31.099634794,0,0,0
31.566400062,0,0,1
31.566402902,0,1,1
31.567136086,0,1,0
31.569635548,0,0,0
32.036384816,0,0,1
32.036387656,0,1,1
32.037120838,0,1,0
32.039620302,0,0,0
32.506385566,0,0,1
32.506388408,0,1,1
32.507121590,0,1,0
32.509621052,0,0,0
32.976386316,0,0,1
32.976389156,0,1,1
32.977122338,0,1,0
32.979621802,0,0,0
33.446387064,0,0,1
33.446389904,0,1,1
33.447123086,0,1,0
33.449622550,0,0,0
33.916387810,0,0,1
33.916390650,0,1,1
33.917123832,0,1,0
33.919623296,0,0,0
34.386388552,0,0,1
34.386391392,0,1,1
34.387124576,0,1,0
34.389624038,0,0,0
34.856389294,0,0,1
34.856392134,0,1,1
34.857125318,0,1,0
34.859624780,0,0,0
35.326374034,0,0,1
35.326376874,0,1,1
35.327110058,0,1,0
35.329609520,0,0,0
35.796374772,0,0,1
35.796377614,0,1,1
35.797110796,0,1,0
35.798525948,1,1,0
35.800001960,0,1,0
35.800120010,0,0,0
36.266391510,0,0,1
36.266394350,0,1,1
36.267127532,0,1,0
36.269626994,0,0,0
36.736392244,0,0,1
36.736395084,0,1,1
36.737128266,0,1,0
36.739627730,0,0,0
37.206392976,0,0,1
37.206395816,0,1,1
37.207129000,0,1,0
37.209628462,0,0,0
37.676393708,0,0,1
37.676396548,0,1,1
37.677129730,0,1,0
37.679629194,0,0,0
38.146394438,0,0,1
38.146397278,0,1,1
38.147130460,0,1,0
38.149629924,0,0,0
38.616395166,0,0,1
38.616398006,0,1,1
38.617131188,0,1,0
38.619630652,0,0,0
39.086379892,0,0,1
39.086382732,0,1,1
39.087115916,0,1,0
39.089615378,0,0,0
39.556380618,0,0,1
39.556383458,0,1,1
39.557116640,0,1,0
39.559616104,0,0,0
40.026381342,0,0,1
40.026384182,0,1,1
40.027117364,0,1,0
40.029616826,0,0,0
40.496382064,0,0,1
40.496384904,0,1,1
40.497118086,0,1,0
40.499617548,0,0,0
40.966382784,0,0,1
40.966385624,0,1,1
40.967118806,0,1,0
40.969618270,0,0,0
41.436383502,0,0,1
41.436386342,0,1,1
41.437119524,0,1,0
41.439618988,0,0,0
41.906384220,0,0,1
41.906387060,0,1,1
41.907120242,0,1,0
41.909619706,0,0,0
42.376384936,0,0,1
42.376387776,0,1,1
42.377120960,0,1,0
42.379620422,0,0,0
42.846369652,0,0,1
42.846372492,0,1,1
42.847105674,0,1,0
42.849605136,0,0,0
43.316370364,0,0,1
43.316373204,0,1,1
43.317106388,0,1,0
43.319605850,0,0,0
43.786371076,0,0,1
43.786373916,0,1,1
43.787107100,0,1,0
43.789606562,0,0,0
44.256371788,0,0,1
44.256374628,0,1,1
44.257107810,0,1,0
44.259607272,0,0,0
44.726372496,0,0,1
44.726375336,0,1,1
44.727108518,0,1,0
44.729607982,0,0,0
45.196373204,0,0,1
45.196376044,0,1,1
45.197109226,0,1,0
45.198496048,1,1,0
45.199972060,0,1,0
45.200088940,0,0,0
45.666357910,0,0,1
45.666360750,0,1,1
45.667093932,0,1,0
45.669593396,0,0,0
46.136358614,0,0,1
46.136361456,0,1,1
46.137094638,0,1,0
46.139594100,0,0,0
46.606343318,0,0,1
46.606346158,0,1,1
46.607079340,0,1,0
46.609578804,0,0,0
47.076344022,0,0,1
47.076346862,0,1,1
47.077080044,0,1,0
47.079579506,0,0,0
47.546344722,0,0,1
47.546347562,0,1,1
47.547080744,0,1,0
47.549580208,0,0,0
48.016345422,0,0,1
48.016348262,0,1,1
48.017081444,0,1,0
48.019580908,0,0,0
48.486346120,0,0,1
48.486348960,0,1,1
48.487082144,0,1,0
48.489581606,0,0,0
48.956346818,0,0,1
48.956349658,0,1,1
48.957082840,0,1,0
48.959582302,0,0,0
49.426347512,0,0,1
49.426350352,0,1,1
49.427083536,0,1,0
49.429582998,0,0,0
49.896332206,0,0,1
49.896335048,0,1,1
49.897068230,0,1,0
49.899567692,0,0,0
50.366332900,0,0,1
50.366335740,0,1,1
50.367068924,0,1,0
50.369568386,0,0,0
50.836333592,0,0,1
50.836336432,0,1,1
50.837069614,0,1,0
50.839569078,0,0,0
51.306334284,0,0,1
51.306337124,0,1,1
51.307070306,0,1,0
51.309569768,0,0,0
51.776334972,0,0,1
51.776337814,0,1,1
51.777070996,0,1,0
51.779570458,0,0,0
52.246335662,0,0,1
52.246338502,0,1,1
52.247071684,0,1,0
52.249571146,0,0,0
52.716336350,0,0,1
52.716339190,0,1,1
52.717072372,0,1,0
52.719571834,0,0,0
53.186337036,0,0,1
53.186339876,0,1,1
53.187073058,0,1,0
53.189572520,0,0,0
53.656321722,0,0,1
53.656324560,0,1,1
53.657057744,0,1,0
53.659557206,0,0,0
54.126322406,0,0,1
54.126325246,0,1,1
54.127058428,0,1,0
54.129557892,0,0,0
54.596323088,0,0,1
54.596325928,0,1,1
54.597059110,0,1,0
54.598465444,1,1,0
54.599941456,0,1,0
54.600060012,0,0,0
55.066323770,0,0,1
55.066326612,0,1,1
55.067059794,0,1,0
55.069559256,0,0,0
55.536324452,0,0,1
55.536327292,0,1,1
55.537060474,0,1,0
55.539559936,0,0,0
56.006325132,0,0,1
56.006327972,0,1,1
56.007061154,0,1,0
56.009560618,0,0,0
56.476325810,0,0,1
56.476328652,0,1,1
56.477061834,0,1,0
56.479561296,0,0,0
56.946310490,0,0,1
56.946313330,0,1,1
56.947046512,0,1,0
56.949545974,0,0,0
57.416311166,0,0,1
57.416314006,0,1,1
57.417047188,0,1,0
57.419546652,0,0,0
57.886311842,0,0,1
57.886314682,0,1,1
57.887047866,0,1,0
57.889547328,0,0,0
58.356312518,0,0,1
58.356315358,0,1,1
58.357048540,0,1,0
58.359548004,0,0,0
58.826313192,0,0,1
58.826316032,0,1,1
58.827049216,0,1,0
58.829548678,0,0,0
59.296313866,0,0,1
59.296316706,0,1,1
59.297049888,0,1,0
59.299549350,0,0,0
59.766314538,0,0,1
59.766317378,0,1,1
59.767050560,0,1,0
59.769550024,0,0,0
60.236315210,0,0,1
60.236318050,0,1,1
60.237051232,0,1,0
60.239550694,0,0,0
60.706299880,0,0,1
60.706302720,0,1,1
60.707035902,0,1,0
60.709535366,0,0,0
61.176300550,0,0,1
61.176303390,0,1,1
61.177036572,0,1,0
61.179536034,0,0,0
61.646301218,0,0,1
61.646304058,0,1,1
61.647037240,0,1,0
61.649536704,0,0,0
62.116301886,0,0,1
62.116304726,0,1,1
62.117037908,0,1,0
62.119537370,0,0,0
62.586302552,0,0,1
62.586305392,0,1,1
62.587038574,0,1,0
62.588439252,1,1,0
62.589915264,0,1,0
62.590033850,0,0,0
63.056303218,0,0,1
63.056306058,0,1,1
63.057039242,0,1,0
63.059538704,0,0,0
63.526303884,0,0,1
63.526306724,0,1,1
63.527039906,0,1,0
63.529539370,0,0,0
63.996288548,0,0,1
63.996291388,0,1,1
63.997024572,0,1,0
63.999524034,0,0,0
64.466289212,0,0,1
64.466292052,0,1,1
64.467025234,0,1,0
64.469524698,0,0,0
64.936289874,0,0,1
64.936292714,0,1,1
64.937025896,0,1,0
64.939525360,0,0,0
65.406290536,0,0,1
65.406293376,0,1,1
65.407026558,0,1,0
65.409526022,0,0,0
65.876291196,0,0,1
65.876294038,0,1,1
65.877027220,0,1,0
65.879526682,0,0,0
66.346291858,0,0,1
66.346294698,0,1,1
66.347027880,0,1,0
66.349527342,0,0,0
66.816292516,0,0,1
66.816295356,0,1,1
66.817028538,0,1,0
66.819528002,0,0,0
67.286277174,0,0,1
67.286280014,0,1,1
67.287013198,0,1,0
67.289512660,0,0,0
67.756277832,0,0,1
67.756280672,0,1,1
67.757013854,0,1,0
67.759513318,0,0,0
68.226278488,0,0,1
68.226281328,0,1,1
68.227014512,0,1,0
68.229513974,0,0,0
68.696279144,0,0,1
68.696281984,0,1,1
68.697015166,0,1,0
68.699514630,0,0,0
69.166279798,0,0,1
69.166282640,0,1,1
69.167015822,0,1,0
69.169515284,0,0,0
69.636280454,0,0,1
69.636283294,0,1,1
69.637016476,0,1,0
69.639515938,0,0,0
70.106281106,0,0,1
70.106283946,0,1,1
70.107017130,0,1,0
70.109516592,0,0,0
70.576281760,0,0,1
70.576284600,0,1,1
70.577017782,0,1,0
70.579517244,0,0,0
71.046266410,0,0,1
71.046269250,0,1,1
71.047002434,0,1,0
71.049501896,0,0,0
71.516267062,0,0,1
71.516269902,0,1,1
71.517003084,0,1,0
71.519502546,0,0,0
71.986267712,0,0,1
71.986270552,0,1,1
71.987003734,0,1,0
71.989503196,0,0,0
72.456268360,0,0,1
72.456271200,0,1,1
72.457004384,0,1,0
72.458406548,1,1,0
72.459882558,0,1,0
72.460000722,0,0,0
72.926269010,0,0,1
72.926271850,0,1,1
72.927005032,0,1,0
72.929504494,0,0,0
73.396269656,0,0,1
73.396272498,0,1,1
73.397005680,0,1,0
73.399505142,0,0,0
73.866270304,0,0,1
73.866273144,0,1,1
73.867006326,0,1,0
73.869505788,0,0,0
74.336254950,0,0,1
74.336257790,0,1,1
74.336990972,0,1,0
74.339490434,0,0,0
74.806255594,0,0,1
74.806258436,0,1,1
74.806991618,0,1,0
74.809491080,0,0,0
75.276256240,0,0,1
75.276259080,0,1,1
75.276992262,0,1,0
75.279491724,0,0,0
75.746256884,0,0,1
75.746259724,0,1,1
75.746992906,0,1,0
75.749492368,0,0,0
76.216257526,0,0,1
76.216260366,0,1,1
76.216993550,0,1,0
76.219493012,0,0,0
76.686258170,0,0,1
76.686261010,0,1,1
76.686994192,0,1,0
76.689493654,0,0,0
77.156258812,0,0,1
77.156261652,0,1,1
77.156994834,0,1,0
77.159494296,0,0,0
77.626259452,0,0,1
77.626262292,0,1,1
77.626995474,0,1,0
77.629494936,0,0,0
78.096244092,0,0,1
78.096246932,0,1,1
78.096980114,0,1,0
78.099479576,0,0,0
78.566244732,0,0,1
78.566247572,0,1,1
78.566980754,0,1,0
78.569480216,0,0,0
79.036245370,0,0,1
79.036248210,0,1,1
79.036981392,0,1,0
79.039480856,0,0,0
79.506246008,0,0,1
79.506248848,0,1,1
79.506982030,0,1,0
79.509481494,0,0,0
79.976246644,0,0,1
79.976249486,0,1,1
79.976982668,0,1,0
79.979482130,0,0,0
80.446247282,0,0,1
80.446250122,0,1,1
80.446983304,0,1,0
80.448379822,1,1,0
80.449855834,0,1,0
80.449973768,0,0,0
80.916231918,0,0,1
80.916234758,0,1,1
80.916967940,0,1,0
80.919467402,0,0,0
81.386216552,0,0,1
81.386219392,0,1,1
81.386952576,0,1,0
81.389452038,0,0,0
81.856217188,0,0,1
81.856220028,0,1,1
81.856953210,0,1,0
81.859452672,0,0,0
82.326217822,0,0,1
82.326220662,0,1,1
82.326953844,0,1,0
82.329453306,0,0,0
82.796218454,0,0,1
82.796221294,0,1,1
82.796954478,0,1,0
82.799453940,0,0,0
83.266219088,0,0,1
83.266221926,0,1,1
83.266955108,0,1,0
83.269454572,0,0,0
83.736219718,0,0,1
83.736222558,0,1,1
83.736955740,0,1,0
83.739455204,0,0,0
84.206220350,0,0,1
84.206223190,0,1,1
84.206956372,0,1,0
84.209455834,0,0,0
84.676204980,0,0,1
84.676207820,0,1,1
84.676941002,0,1,0
84.679440466,0,0,0
85.146205610,0,0,1
85.146208450,0,1,1
85.146941632,0,1,0
85.149441094,0,0,0
85.616206238,0,0,1
85.616209078,0,1,1
85.616942262,0,1,0
85.619441724,0,0,0
86.086206868,0,0,1
86.086209708,0,1,1
86.086942890,0,1,0
86.089442352,0,0,0
86.556207494,0,0,1
86.556210334,0,1,1
86.556943516,0,1,0
86.559442980,0,0,0
87.026208122,0,0,1
87.026210962,0,1,1
87.026944144,0,1,0
87.029443606,0,0,0
87.496208748,0,0,1
87.496211588,0,1,1
87.496944770,0,1,0
87.499444232,0,0,0
87.966193372,0,0,1
87.966196214,0,1,1
87.966929396,0,1,0
87.969428858,0,0,0
88.436193998,0,0,1
88.436196838,0,1,1
88.436930020,0,1,0
88.439429482,0,0,0
88.906194622,0,0,1
88.906197462,0,1,1
88.906930644,0,1,0
88.908351316,1,1,0
88.909827326,0,1,0
88.909946482,0,0,0
89.376211246,0,0,1
89.376214086,0,1,1
89.376947268,0,1,0
89.379446730,0,0,0
89.846211868,0,0,1
89.846214708,0,1,1
89.846947890,0,1,0
89.849447354,0,0,0
90.316212490,0,0,1
90.316215330,0,1,1
90.316948514,0,1,0
90.319447976,0,0,0
90.786213112,0,0,1
90.786215952,0,1,1
90.786949134,0,1,0
90.789448596,0,0,0
91.256213734,0,0,1
91.256216572,0,1,1
91.256949756,0,1,0
91.259449218,0,0,0
91.726198352,0,0,1
91.726201194,0,1,1
91.726934376,0,1,0
91.729433838,0,0,0
92.196198972,0,0,1
92.196201812,0,1,1
92.196934994,0,1,0
92.199434458,0,0,0
92.666199592,0,0,1
92.666202432,0,1,1
92.666935614,0,1,0
92.669435076,0,0,0
93.136200210,0,0,1
93.136203050,0,1,1
93.136936232,0,1,0
93.139435694,0,0,0
93.606200828,0,0,1
93.606203668,0,1,1
93.606936850,0,1,0
93.609436312,0,0,0
94.076201444,0,0,1
94.076204284,0,1,1
94.076937466,0,1,0
94.079436930,0,0,0
94.546202060,0,0,1
94.546204902,0,1,1
94.546938084,0,1,0
94.549437546,0,0,0
95.016186676,0,0,1
95.016189516,0,1,1
95.016922698,0,1,0
95.019422160,0,0,0
95.486187290,0,0,1
95.486189944,0,1,1
95.486923314,0,1,0
95.489423212,0,0,0
95.956187904,0,0,1
95.956190744,0,1,1
95.956923926,0,1,0
95.959423390,0,0,0
96.426188518,0,0,1
96.426191358,0,1,1
96.426924540,0,1,0
96.429424002,0,0,0
96.896189132,0,0,1
96.896191972,0,1,1
96.896925154,0,1,0
96.899424616,0,0,0
97.366189744,0,0,1
97.366192584,0,1,1
97.366925766,0,1,0
97.368322608,1,1,0
97.369798620,0,1,0
97.369917166,0,0,0
97.836190356,0,0,1
97.836193196,0,1,1
97.836926378,0,1,0
97.839425842,0,0,0
98.306174968,0,0,1
98.306177808,0,1,1
98.306910990,0,1,0
98.309410452,0,0,0
98.776175578,0,0,1
98.776178418,0,1,1
98.776911600,0,1,0
98.779411062,0,0,0
99.246176188,0,0,1
99.246179028,0,1,1
99.246912212,0,1,0
99.249411674,0,0,0
99.716176798,0,0,1
99.716179638,0,1,1
99.716912822,0,1,0
99.719412284,0,0,0
100.186177408,0,0,1
100.186180248,0,1,1
100.186913430,0,1,0
100.189412892,0,0,0
100.656178018,0,0,1
100.656180858,0,1,1
100.656914038,0,1,0
100.659413502,0,0,0
101.126178626,0,0,1
101.126181466,0,1,1
101.126914648,0,1,0
101.129414110,0,0,0
101.596179232,0,0,1
101.596182072,0,1,1
101.596915254,0,1,0
101.599414718,0,0,0
102.066163840,0,0,1
102.066166680,0,1,1
102.066899862,0,1,0
102.069399324,0,0,0
102.536164446,0,0,1
102.536167286,0,1,1
102.536900468,0,1,0
102.539399930,0,0,0
103.006165052,0,0,1
103.006167892,0,1,1
103.006901074,0,1,0
103.009400536,0,0,0
103.476165656,0,0,1
103.476168498,0,1,1
103.476901680,0,1,0
103.479401142,0,0,0
103.946166262,0,0,1
103.946169102,0,1,1
103.946902284,0,1,0
103.949401746,0,0,0
104.416166866,0,0,1
104.416169706,0,1,1
104.416902888,0,1,0
104.419402352,0,0,0
104.886167470,0,0,1
104.886170310,0,1,1
104.886903492,0,1,0
104.889402954,0,0,0
105.356152072,0,0,1
105.356154912,0,1,1
105.356888096,0,1,0
105.359387558,0,0,0
105.826152676,0,0,1
105.826155516,0,1,1
105.826888698,0,1,0
105.829388160,0,0,0
106.296153278,0,0,1
106.296156118,0,1,1
106.296889300,0,1,0
106.298292108,1,1,0
106.299768118,0,1,0
106.299886450,0,0,0
106.766153878,0,0,1
106.766156720,0,1,1
106.766889902,0,1,0
106.769389364,0,0,0
107.236154480,0,0,1
107.236157320,0,1,1
107.236890502,0,1,0
107.239389964,0,0,0
107.706155080,0,0,1
107.706157922,0,1,1
107.706891102,0,1,0
107.709390566,0,0,0
108.176155680,0,0,1
108.176158520,0,1,1
108.176891702,0,1,0
108.179391164,0,0,0
108.646156280,0,0,1
108.646159120,0,1,1
108.646892302,0,1,0
108.649391764,0,0,0
109.116140878,0,0,1
109.116143720,0,1,1
109.116876902,0,1,0
109.119376364,0,0,0
109.586141478,0,0,1
109.586144318,0,1,1
109.586877500,0,1,0
109.589376962,0,0,0
110.056142074,0,0,1
110.056144916,0,1,1
110.056878098,0,1,0
110.059377560,0,0,0
110.526142672,0,0,1
110.526145512,0,1,1
110.526878694,0,1,0
110.529378156,0,0,0
110.996143270,0,0,1
110.996146110,0,1,1
110.996879292,0,1,0
110.999378754,0,0,0
111.466143866,0,0,1
111.466146706,0,1,1
111.466879888,0,1,0
111.469379350,0,0,0
111.936144462,0,0,1
111.936147302,0,1,1
111.936880484,0,1,0
111.939379946,0,0,0
112.406129058,0,0,1
112.406131898,0,1,1
112.406865080,0,1,0
112.409364542,0,0,0
112.876129652,0,0,1
112.876132492,0,1,1
112.876865674,0,1,0
112.879365136,0,0,0
113.346130246,0,0,1
113.346133086,0,1,1
113.346866268,0,1,0
113.349365732,0,0,0
113.816130840,0,0,1
113.816133680,0,1,1
113.816866862,0,1,0
113.819366324,0,0,0
114.286131434,0,0,1
114.286134274,0,1,1
114.286867456,0,1,0
114.289366918,0,0,0
114.756132026,0,0,1
114.756134866,0,1,1
114.756868048,0,1,0
114.759367512,0,0,0
115.226132618,0,0,1
115.226135458,0,1,1
115.226868640,0,1,0
115.229368104,0,0,0
115.696117210,0,0,1
115.696120050,0,1,1
115.696853232,0,1,0
115.699352694,0,0,0
116.166117802,0,0,1
116.166120642,0,1,1
116.166853824,0,1,0
116.168258166,1,1,0
116.169734178,0,1,0
116.169854286,0,0,0
116.636118392,0,0,1
116.636121234,0,1,1
116.636854414,0,1,0
116.639353878,0,0,0
117.106118984,0,0,1
117.106121824,0,1,1
117.106855002,0,1,0
117.109354468,0,0,0
117.576119572,0,0,1
117.576122414,0,1,1
117.576855596,0,1,0
117.579355058,0,0,0
118.046120162,0,0,1
118.046123002,0,1,1
118.046856184,0,1,0
118.049355646,0,0,0
118.516120750,0,0,1
118.516123592,0,1,1
118.516856772,0,1,0
118.519356236,0,0,0
118.986105340,0,0,1
118.986108180,0,1,1
118.986841362,0,1,0
118.989340824,0,0,0
119.456105928,0,0,1
119.456108768,0,1,1
119.456841952,0,1,0
119.459341412,0,0,0
119.926106514,0,0,1
119.926109354,0,1,1
119.926842536,0,1,0
119.929341998,0,0,0
120.396107100,0,0,1
120.396109940,0,1,1
120.396843124,0,1,0
120.399342584,0,0,0
120.866107686,0,0,1
120.866110526,0,1,1
120.866843710,0,1,0
120.869343172,0,0,0
121.336108272,0,0,1
121.336111112,0,1,1
121.336844294,0,1,0
121.339343758,0,0,0
121.806108858,0,0,1
121.806111698,0,1,1
121.806844880,0,1,0
121.809344342,0,0,0
122.276093442,0,0,1
122.276096282,0,1,1
122.276829464,0,1,0
122.279328926,0,0,0
122.746094026,0,0,1
122.746096866,0,1,1
122.746830048,0,1,0
122.749329510,0,0,0
123.216094610,0,0,1
123.216097450,0,1,1
123.216830632,0,1,0
123.219330094,0,0,0
123.686095194,0,0,1
123.686098034,0,1,1
123.686831216,0,1,0
123.689330678,0,0,0
124.156095776,0,0,1
124.156098616,0,1,1
124.156831798,0,1,0
124.159331260,0,0,0
124.626096358,0,0,1
124.626099198,0,1,1
124.626832380,0,1,0
124.628228896,1,1,0
124.629704908,0,1,0
124.629823780,0,0,0
125.096080940,0,0,1
125.096083780,0,1,1
125.096816962,0,1,0
125.099316424,0,0,0
125.566081520,0,0,1
125.566084360,0,1,1
125.566817542,0,1,0
125.569317004,0,0,0
126.036066102,0,0,1
126.036068942,0,1,1
126.036802124,0,1,0
126.039301586,0,0,0
126.506066680,0,0,1
126.506069522,0,1,1
126.506802704,0,1,0
126.509302166,0,0,0
126.976067260,0,0,1
126.976070100,0,1,1
126.976803282,0,1,0
126.979302746,0,0,0
127.446067840,0,0,1
127.446070680,0,1,1
127.446803862,0,1,0
127.449303324,0,0,0
127.916068418,0,0,1
127.916071258,0,1,1
127.916804440,0,1,0
127.919303902,0,0,0
128.386068996,0,0,1
128.386071836,0,1,1
128.386805018,0,1,0
128.389304480,0,0,0
128.856069574,0,0,1
128.856072414,0,1,1
128.856805596,0,1,0
128.859305058,0,0,0
129.326054152,0,0,1
129.326056992,0,1,1
129.326790174,0,1,0
129.329289636,0,0,0
129.796054728,0,0,1
129.796057568,0,1,1
129.796790750,0,1,0
129.799290212,0,0,0
130.266055304,0,0,1
130.266058144,0,1,1
130.266791328,0,1,0
130.269290790,0,0,0
130.736055880,0,0,1
130.736058720,0,1,1
130.736791904,0,1,0
130.739291366,0,0,0
131.206056456,0,0,1
131.206059296,0,1,1
131.206792478,0,1,0
131.209291940,0,0,0
131.676057032,0,0,1
131.676059870,0,1,1
131.676793054,0,1,0
131.679292516,0,0,0
132.146057606,0,0,1
132.146060446,0,1,1
132.146793628,0,1,0
132.148202742,1,1,0
132.149678754,0,1,0
132.149797092,0,0,0
132.616042180,0,0,1
132.616045020,0,1,1
132.616778202,0,1,0
132.619277664,0,0,0
133.086042754,0,0,1
133.086045594,0,1,1
133.086778776,0,1,0
133.089278238,0,0,0
133.556043326,0,0,1
133.556046166,0,1,1
133.556779348,0,1,0
133.559278812,0,0,0
134.026043900,0,0,1
134.026046740,0,1,1
134.026779922,0,1,0
134.029279384,0,0,0
134.496044472,0,0,1
134.496047312,0,1,1
134.496780494,0,1,0
134.499279956,0,0,0
134.966045044,0,0,1
134.966047884,0,1,1
134.966781066,0,1,0
134.969280528,0,0,0
135.436045614,0,0,1
135.436048454,0,1,1
135.436781636,0,1,0
135.439281098,0,0,0
135.906030184,0,0,1
135.906033026,0,1,1
135.906766208,0,1,0
135.909265670,0,0,0
136.376030756,0,0,1
136.376033596,0,1,1
136.376766778,0,1,0
136.379266240,0,0,0
136.846031324,0,0,1
136.846034166,0,1,1
136.846767348,0,1,0
136.849266810,0,0,0
137.316031894,0,0,1
137.316034734,0,1,1
137.316767918,0,1,0
137.319267378,0,0,0
137.786032464,0,0,1
137.786035304,0,1,1
137.786768486,0,1,0
137.789267948,0,0,0
138.256033032,0,0,1
138.256035872,0,1,1
138.256769054,0,1,0
138.259268516,0,0,0
138.726033600,0,0,1
138.726036440,0,1,1
138.726769622,0,1,0
138.729269084,0,0,0
139.196018166,0,0,1
139.196021006,0,1,1
139.196754190,0,1,0
139.199253652,0,0,0
139.666018734,0,0,1
139.666021574,0,1,1
139.666754756,0,1,0
139.669254218,0,0,0
140.136019300,0,0,1
140.136022140,0,1,1
140.136755322,0,1,0
140.139254784,0,0,0
140.606019866,0,0,1
140.606022706,0,1,1
140.606755888,0,1,0
140.609255350,0,0,0
141.076020432,0,0,1
141.076023272,0,1,1
141.076756454,0,1,0
141.078171528,1,1,0
141.079647540,0,1,0
141.079767354,0,0,0
141.546036996,0,0,1
141.546039836,0,1,1
141.546773020,0,1,0
141.549272482,0,0,0
142.016037560,0,0,1
