time_s,node,asn,src,err_ns
30.708324906,child7,3030,frame,-49219
30.715116405,child8,3030,frame,-55594
30.726466402,child9,3030,frame,-74612
30.734627358,child10,3030,frame,-102334
30.746598939,child1,3030,frame,-33746
30.756054103,child2,3030,frame,-44452
30.767444725,child3,3030,frame,-38871
30.771629765999997,child4,3030,frame,-63969
30.784892721,child5,3030,frame,-61719
30.798837801,child6,3030,frame,-1461
40.802095243000004,child6,4040,frame,-80
40.80881845,child7,4040,frame,0
40.818375073000006,child8,4040,frame,-250
40.831477319,child9,4040,frame,45
40.841291774999995,child10,4040,frame,0
40.848459857,child1,4040,frame,-206
40.859301021,child2,4040,frame,-123
40.870537143,child3,4040,frame,27
40.878880641,child4,4040,frame,45
40.89057268,child5,4040,frame,-80
50.907182494,child6,5050,frame,23
50.911514743,child7,5050,frame,161
50.92461249,child8,5050,frame,18
50.936431862,child9,5050,frame,-110
50.945386568,child10,5050,frame,53
50.949721108999995,child1,5050,frame,41
50.962026897,child2,5050,frame,125
50.977159685,child3,5050,frame,49
50.98415035,child4,5050,frame,58
50.998427472,child5,5050,frame,58
61.005772705000005,child5,6060,frame,-212
61.011235203,child6,6060,frame,-110
61.015443661,child7,6060,frame,-98
61.03018549,child8,6060,frame,-96
61.042048111999996,child9,6060,frame,-75
61.053486234999994,child10,6060,frame,-107
61.055602234,child1,6060,frame,-98
61.071350105,child2,6060,frame,-212
61.08099452,child3,6060,frame,-91
61.086905017999996,child4,6060,frame,40
71.10946262200001,child5,7070,frame,30
71.11466041300001,child6,7070,frame,43
71.115382621,child7,7070,frame,-119
71.134705783,child8,7070,frame,37
71.148584946,child9,7070,frame,7
71.16008540199999,child1,7070,frame,52
71.161978651,child10,7070,frame,1
71.176226773,child2,7070,frame,29
71.18404464599999,child3,7070,frame,56
71.18734464500001,child4,7070,frame,154
81.213568915,child5,8080,frame,23
81.214245331,child6,8080,frame,-91
81.220007955,child7,8080,frame,31
81.238615409,child8,8080,frame,28
81.25173936399999,child9,8080,frame,-74
81.26307398600001,child1,8080,frame,-84
81.26986136,child10,8080,frame,0
81.282771565,child2,8080,frame,6
81.29152347899999,child3,8080,frame,46
81.292964021,child4,8080,frame,-2
91.314529333,child6,9090,frame,-121
91.31986754,child5,9090,frame,-88
91.325100622,child7,9090,frame,8
91.343016368,child8,9090,frame,-83
91.353781532,child9,9090,frame,-106
91.365077279,child1,9090,frame,-69
91.378216151,child10,9090,frame,1
91.384864733,child2,9090,frame,23
