time_s,node,asn,src,err_ns
11.602014003,leaf,846,frame,38000
21.472105735,leaf,1833,frame,47000
30.40215231,leaf,2726,frame,0
39.802205629,leaf,3666,frame,1000
49.202277949000006,leaf,4606,frame,-1000
57.192359866,leaf,5405,frame,0
67.062402556,leaf,6392,frame,0
75.052471849,leaf,7191,frame,0
83.51254592800001,leaf,8037,frame,0
91.972619174,leaf,8883,frame,0
100.902690249,leaf,9776,frame,0
110.77277348,leaf,10763,frame,0
119.232821476,leaf,11609,frame,0
126.751875191,leaf,12361,frame,0
135.68199614,leaf,13254,frame,0
144.61200400700002,leaf,14147,frame,0
154.01212591,leaf,15087,frame,0
163.88222076600002,leaf,16074,frame,0
171.402221688,leaf,16826,frame,1000
180.332271138,leaf,17719,frame,-1000
190.202345286,leaf,18706,frame,1000
199.13241936100002,leaf,19599,frame,-1000
209.002505551,leaf,20586,frame,0
218.40257387,leaf,21526,frame,0
228.272643518,leaf,22513,frame,1000
235.792694441,leaf,23265,frame,-1000
245.192818386,leaf,24205,frame,1000
254.592860747,leaf,25145,frame,-1000
262.58291295600003,leaf,25944,frame,0
270.572981624,leaf,26743,frame,1000
278.562063417,leaf,27542,frame,-1000
286.552108084,leaf,28341,frame,0
295.95219832000004,leaf,29281,frame,1000
304.412355858,leaf,30127,frame,0
313.342294141,leaf,31020,frame,0
322.742373711,leaf,31960,frame,-1000
331.672413535,leaf,32853,frame,0
341.072515272,leaf,33793,frame,1000
350.942578378,leaf,34780,frame,-1000
358.932633087,leaf,35579,frame,0
366.922707338,leaf,36378,frame,1000
375.852769538,leaf,37271,frame,0
385.72286789400005,leaf,38258,frame,0
394.182892599,leaf,39104,frame,0
404.052993539,leaf,40091,frame,-1000
412.043050956,leaf,40890,frame,1000
421.443103651,leaf,41830,frame,-1000
431.312220413,leaf,42817,frame,1000
439.302296292,leaf,43616,frame,0
448.70237431699996,leaf,44556,frame,0
457.63241193100004,leaf,45449,frame,-1000
465.152422651,leaf,46201,frame,1000
475.022489335,leaf,47188,frame,-1000
484.89258418599997,leaf,48175,frame,1000
494.76265512000003,leaf,49162,frame,-1000
502.282696756,leaf,49914,frame,1000
511.212820329,leaf,50807,frame,0
520.142852403,leaf,51700,frame,-1000
528.6028881909999,leaf,52546,frame,1000
538.4729683759999,leaf,53533,frame,0
547.4030886989999,leaf,54426,frame,0
555.863127363,leaf,55272,frame,0
564.793182311,leaf,56165,frame,0
574.662293954,leaf,57152,frame,-1000
582.652351708,leaf,57951,frame,0
592.522428183,leaf,58938,frame,1000
601.9224894580001,leaf,59878,frame,0
611.322574441,leaf,60818,frame,-1000
620.722619799,leaf,61758,frame,1000
629.1826936709999,leaf,62604,frame,0
637.642739543,leaf,63450,frame,-1000
