Time [s],Channel 9,Channel 10,Channel 11
28.207390576,0,0,0
28.674165376,0,0,1
28.674168200,0,1,1
28.674925398,0,1,0
28.677389378,0,0,0
29.144164176,0,0,1
29.144167000,0,1,1
29.144924198,0,1,0
29.147388178,0,0,0
29.614161972,0,0,1
29.614164798,0,1,1
29.614921994,0,1,0
29.617385974,0,0,0
30.084160768,0,0,1
30.084163592,0,1,1
30.084920790,0,1,0
30.087384770,0,0,0
30.554159562,0,0,1
30.554162386,0,1,1
30.554919584,0,1,0
30.557383562,0,0,0
31.024158352,0,0,1
31.024161178,0,1,1
31.024918376,0,1,0
31.027382354,0,0,0
31.494156142,0,0,1
31.494158968,0,1,1
31.494916166,0,1,0
31.497380144,0,0,0
31.964154930,0,0,1
31.964157756,0,1,1
31.964914954,0,1,0
31.967378932,0,0,0
32.434153718,0,0,1
32.434156542,0,1,1
32.434913740,0,1,0
32.436283782,1,1,0
32.437759794,0,1,0
32.437876220,0,0,0
32.904152502,0,0,1
32.904155326,0,1,1
32.904912524,0,1,0
32.907376504,0,0,0
33.374151284,0,0,1
33.374154110,0,1,1
33.374911308,0,1,0
33.377375286,0,0,0
33.844149066,0,0,1
33.844151890,0,1,1
33.844909088,0,1,0
33.847373068,0,0,0
34.314147846,0,0,1
34.314150670,0,1,1
34.314907868,0,1,0
34.317371846,0,0,0
34.784146624,0,0,1
34.784149448,0,1,1
34.784906646,0,1,0
34.787370624,0,0,0
35.254145400,0,0,1
35.254148224,0,1,1
35.254905422,0,1,0
35.257369402,0,0,0
35.724143174,0,0,1
35.724146000,0,1,1
35.724903196,0,1,0
35.727367176,0,0,0
36.194141948,0,0,1
36.194144772,0,1,1
36.194901970,0,1,0
36.197365948,0,0,0
36.664140720,0,0,1
36.664143544,0,1,1
36.664900742,0,1,0
36.667364720,0,0,0
37.134139490,0,0,1
37.134142314,0,1,1
37.134899512,0,1,0
37.137363492,0,0,0
37.604138258,0,0,1
37.604141082,0,1,1
37.604898280,0,1,0
37.607362260,0,0,0
38.074136024,0,0,1
38.074138850,0,1,1
38.074896048,0,1,0
38.077360028,0,0,0
38.544134790,0,0,1
38.544137616,0,1,1
38.544894812,0,1,0
38.547358792,0,0,0
39.014133554,0,0,1
39.014136380,0,1,1
39.014893576,0,1,0
39.017357556,0,0,0
39.484132318,0,0,1
39.484135142,0,1,1
39.484892340,0,1,0
39.487356318,0,0,0
39.954130078,0,0,1
39.954132904,0,1,1
39.954890100,0,1,0
39.957354080,0,0,0
40.424128838,0,0,1
40.424131664,0,1,1
40.424888862,0,1,0
40.427352840,0,0,0
40.894127598,0,0,1
40.894130422,0,1,1
40.894887620,0,1,0
40.897351598,0,0,0
41.364126354,0,0,1
41.364129178,0,1,1
41.364886376,0,1,0
41.367350356,0,0,0
41.834125110,0,0,1
41.834127934,0,1,1
41.834885132,0,1,0
41.836254646,1,1,0
41.837730658,0,1,0
41.837847238,0,0,0
42.304121864,0,0,1
42.304124690,0,1,1
42.304881888,0,1,0
42.307345866,0,0,0
42.774120618,0,0,1
42.774123442,0,1,1
42.774880642,0,1,0
42.777344620,0,0,0
43.244119370,0,0,1
43.244122194,0,1,1
43.244879392,0,1,0
43.247343372,0,0,0
43.714118120,0,0,1
43.714120946,0,1,1
43.714878144,0,1,0
43.717342122,0,0,0
44.184115870,0,0,1
44.184118694,0,1,1
44.184875892,0,1,0
44.187339872,0,0,0
44.654114618,0,0,1
44.654117444,0,1,1
44.654874640,0,1,0
44.657338620,0,0,0
45.124113366,0,0,1
45.124116190,0,1,1
45.124873388,0,1,0
45.127337368,0,0,0
45.594112110,0,0,1
45.594114936,0,1,1
45.594872134,0,1,0
45.597336112,0,0,0
46.064109856,0,0,1
46.064112680,0,1,1
46.064869878,0,1,0
46.067333858,0,0,0
46.534108600,0,0,1
46.534111424,0,1,1
46.534868622,0,1,0
46.537332600,0,0,0
47.004107342,0,0,1
47.004110166,0,1,1
47.004867364,0,1,0
47.007331344,0,0,0
47.474106082,0,0,1
47.474108908,0,1,1
47.474866106,0,1,0
47.477330084,0,0,0
47.944103822,0,0,1
47.944106648,0,1,1
47.944863846,0,1,0
47.947327824,0,0,0
48.414102562,0,0,1
48.414105386,0,1,1
48.414862584,0,1,0
48.417326562,0,0,0
48.884101300,0,0,1
48.884104124,0,1,1
48.884861322,0,1,0
48.887325300,0,0,0
49.354100036,0,0,1
49.354102860,0,1,1
49.354860058,0,1,0
49.357324036,0,0,0
49.824098770,0,0,1
49.824101596,0,1,1
49.824858794,0,1,0
49.827322772,0,0,0
50.294096506,0,0,1
50.294099330,0,1,1
50.294856528,0,1,0
50.297320506,0,0,0
50.764095238,0,0,1
50.764098064,0,1,1
50.764855260,0,1,0
50.767319240,0,0,0
51.234093970,0,0,1
51.234096796,0,1,1
51.234853992,0,1,0
51.236224810,1,1,0
51.237700820,0,1,0
51.237817536,0,0,0
51.704093702,0,0,1
51.704096526,0,1,1
51.704853724,0,1,0
51.707317704,0,0,0
52.174091432,0,0,1
52.174094258,0,1,1
52.174851454,0,1,0
52.177315434,0,0,0
52.644090162,0,0,1
52.644092986,0,1,1
52.644850182,0,1,0
52.647314162,0,0,0
53.114088888,0,0,1
53.114091714,0,1,1
53.114848912,0,1,0
53.117312890,0,0,0
53.584087616,0,0,1
53.584090440,0,1,1
53.584847638,0,1,0
53.587311618,0,0,0
54.054086342,0,0,1
54.054089166,0,1,1
54.054846364,0,1,0
54.057310344,0,0,0
54.524084066,0,0,1
54.524086892,0,1,1
54.524844090,0,1,0
54.527308068,0,0,0
54.994082792,0,0,1
54.994085616,0,1,1
54.994842814,0,1,0
54.997306792,0,0,0
55.464081514,0,0,1
55.464084338,0,1,1
55.464841536,0,1,0
55.467305516,0,0,0
55.934080236,0,0,1
55.934083060,0,1,1
55.934840258,0,1,0
55.937304236,0,0,0
56.404077956,0,0,1
56.404080782,0,1,1
56.404837980,0,1,0
56.407301958,0,0,0
56.874076678,0,0,1
56.874079502,0,1,1
56.874836700,0,1,0
56.877300678,0,0,0
57.344075396,0,0,1
57.344078220,0,1,1
57.344835418,0,1,0
57.347299398,0,0,0
57.814074114,0,0,1
57.814076940,0,1,1
57.814834138,0,1,0
57.817298116,0,0,0
58.284072832,0,0,1
58.284075656,0,1,1
58.284832854,0,1,0
58.287296834,0,0,0
58.754070548,0,0,1
58.754073374,0,1,1
58.754830572,0,1,0
58.757294550,0,0,0
59.224069264,0,0,1
59.224072090,0,1,1
59.224829288,0,1,0
59.226199276,1,1,0
59.227675288,0,1,0
59.227792204,0,0,0
59.694067980,0,0,1
59.694070804,0,1,1
59.694828002,0,1,0
59.697291980,0,0,0
60.164066692,0,0,1
60.164069518,0,1,1
60.164826716,0,1,0
60.167290694,0,0,0
60.634064406,0,0,1
60.634067230,0,1,1
60.634824428,0,1,0
60.637288408,0,0,0
61.104063118,0,0,1
61.104065942,0,1,1
61.104823140,0,1,0
61.107287120,0,0,0
61.574061830,0,0,1
61.574064654,0,1,1
61.574821852,0,1,0
61.577285830,0,0,0
62.044060540,0,0,1
62.044063364,0,1,1
62.044820562,0,1,0
62.047284540,0,0,0
62.514058248,0,0,1
62.514061074,0,1,1
62.514818272,0,1,0
62.517282250,0,0,0
62.984056958,0,0,1
62.984059782,0,1,1
62.984816980,0,1,0
62.987280958,0,0,0
63.454055664,0,0,1
63.454058490,0,1,1
63.454815688,0,1,0
63.457279666,0,0,0
63.924054372,0,0,1
63.924057196,0,1,1
63.924814394,0,1,0
63.927278374,0,0,0
64.394053078,0,0,1
64.394055902,0,1,1
64.394813100,0,1,0
64.397277080,0,0,0
64.864050782,0,0,1
64.864053608,0,1,1
64.864810806,0,1,0
64.867274784,0,0,0
65.334049488,0,0,1
65.334052312,0,1,1
65.334809510,0,1,0
65.337273488,0,0,0
65.804048190,0,0,1
65.804051016,0,1,1
65.804808214,0,1,0
65.807272192,0,0,0
66.274046894,0,0,1
66.274049718,0,1,1
66.274806916,0,1,0
66.277270896,0,0,0
66.744044596,0,0,1
66.744047420,0,1,1
66.744804618,0,1,0
66.747268596,0,0,0
67.214043296,0,0,1
67.214046122,0,1,1
67.214803320,0,1,0
67.217267298,0,0,0
67.684041998,0,0,1
67.684044822,0,1,1
67.684802020,0,1,0
67.687265998,0,0,0
68.154040696,0,0,1
68.154043522,0,1,1
68.154800720,0,1,0
68.157264698,0,0,0
68.624039396,0,0,1
68.624042220,0,1,1
68.624799418,0,1,0
68.627263396,0,0,0
69.094037094,0,0,1
69.094039918,0,1,1
69.094797116,0,1,0
69.096167388,1,1,0
69.097643400,0,1,0
69.097760470,0,0,0
69.564035790,0,0,1
69.564038616,0,1,1
69.564795812,0,1,0
69.567259792,0,0,0
70.034034486,0,0,1
70.034037312,0,1,1
70.034794510,0,1,0
70.037258488,0,0,0
70.504033182,0,0,1
70.504036008,0,1,1
70.504793204,0,1,0
70.507257184,0,0,0
70.974030876,0,0,1
70.974033702,0,1,1
70.974790900,0,1,0
70.977254878,0,0,0
71.444029570,0,0,1
71.444032396,0,1,1
71.444789594,0,1,0
71.447253572,0,0,0
71.914028264,0,0,1
71.914031088,0,1,1
71.914788286,0,1,0
71.917252264,0,0,0
72.384026956,0,0,1
72.384029782,0,1,1
72.384786978,0,1,0
72.387250958,0,0,0
72.854025648,0,0,1
72.854028474,0,1,1
72.854785670,0,1,0
72.857249650,0,0,0
73.324023340,0,0,1
73.324026164,0,1,1
73.324783362,0,1,0
73.327247340,0,0,0
73.794022030,0,0,1
73.794024854,0,1,1
73.794782052,0,1,0
73.797246032,0,0,0
74.264020720,0,0,1
74.264023544,0,1,1
74.264780742,0,1,0
74.267244720,0,0,0
74.734019408,0,0,1
74.734022234,0,1,1
74.734779432,0,1,0
74.737243410,0,0,0
75.204017098,0,0,1
75.204019922,0,1,1
75.204777120,0,1,0
75.207241098,0,0,0
75.674015786,0,0,1
75.674018610,0,1,1
75.674775808,0,1,0
75.677239786,0,0,0
76.144014472,0,0,1
76.144017296,0,1,1
76.144774494,0,1,0
76.147238474,0,0,0
76.614013158,0,0,1
76.614015982,0,1,1
76.614773180,0,1,0
76.617237160,0,0,0
77.084010844,0,0,1
77.084013668,0,1,1
77.084770866,0,1,0
77.086141328,1,1,0
77.087617338,0,1,0
77.087734346,0,0,0
77.554009528,0,0,1
77.554012354,0,1,1
77.554769550,0,1,0
77.557233530,0,0,0
78.024008214,0,0,1
78.024011038,0,1,1
78.024768236,0,1,0
78.027232214,0,0,0
78.494006896,0,0,1
78.494009722,0,1,1
78.494766920,0,1,0
78.497230898,0,0,0
78.964005580,0,0,1
78.964008404,0,1,1
78.964765602,0,1,0
78.967229580,0,0,0
79.434003262,0,0,1
79.434006086,0,1,1
79.434763284,0,1,0
79.437227264,0,0,0
79.904001944,0,0,1
79.904004768,0,1,1
79.904761966,0,1,0
79.907225944,0,0,0
80.374000624,0,0,1
80.374003450,0,1,1
80.374760646,0,1,0
80.377224626,0,0,0
80.843999304,0,0,1
80.844002128,0,1,1
80.844759326,0,1,0
80.847223306,0,0,0
81.313996984,0,0,1
81.313999808,0,1,1
81.314757006,0,1,0
81.317220984,0,0,0
81.783995662,0,0,1
81.783998488,0,1,1
81.784755684,0,1,0
81.787219664,0,0,0
82.253994340,0,0,1
82.253997166,0,1,1
82.254754364,0,1,0
82.257218342,0,0,0
82.723993018,0,0,1
82.723995844,0,1,1
82.724753040,0,1,0
82.727217020,0,0,0
83.193991694,0,0,1
83.193994520,0,1,1
83.194751718,0,1,0
83.197215696,0,0,0
83.663989372,0,0,1
83.663992196,0,1,1
83.664749394,0,1,0
83.667213372,0,0,0
84.133988046,0,0,1
84.133990872,0,1,1
84.134748068,0,1,0
84.137212048,0,0,0
84.603986722,0,0,1
84.603989546,0,1,1
84.604746744,0,1,0
84.607210722,0,0,0
85.073985396,0,0,1
85.073988220,0,1,1
85.074745418,0,1,0
85.077209396,0,0,0
85.543983070,0,0,1
85.543985894,0,1,1
85.544743092,0,1,0
85.546113520,1,1,0
85.547589532,0,1,0
85.547706758,0,0,0
86.013981742,0,0,1
86.013984568,0,1,1
86.014741764,0,1,0
86.017205744,0,0,0
86.483980414,0,0,1
86.483983240,0,1,1
86.484740438,0,1,0
86.487204414,0,0,0
86.953979086,0,0,1
86.953981910,0,1,1
86.954739108,0,1,0
86.957203086,0,0,0
87.423976758,0,0,1
87.423979582,0,1,1
87.424736780,0,1,0
87.427200758,0,0,0
87.893975428,0,0,1
87.893978252,0,1,1
87.894735450,0,1,0
87.897199428,0,0,0
88.363974098,0,0,1
88.363976922,0,1,1
88.364734120,0,1,0
88.367198098,0,0,0
88.833972766,0,0,1
88.833975592,0,1,1
88.834732788,0,1,0
88.837196768,0,0,0
89.303971436,0,0,1
89.303974260,0,1,1
89.304731458,0,1,0
89.307195436,0,0,0
89.773969104,0,0,1
89.773971928,0,1,1
89.774729126,0,1,0
89.777193104,0,0,0
90.243967770,0,0,1
90.243970596,0,1,1
90.244727792,0,1,0
90.247191772,0,0,0
90.713966438,0,0,1
90.713969262,0,1,1
90.714726460,0,1,0
90.717190438,0,0,0
91.183965104,0,0,1
91.183967928,0,1,1
91.184725126,0,1,0
91.187189104,0,0,0
91.653962770,0,0,1
91.653965594,0,1,1
91.654722792,0,1,0
91.657186770,0,0,0
92.123961434,0,0,1
92.123964072,0,1,1
92.124721458,0,1,0
92.127185248,0,0,0
92.593960100,0,0,1
92.593962924,0,1,1
92.594720122,0,1,0
92.597184100,0,0,0
93.063958764,0,0,1
93.063961588,0,1,1
93.064718786,0,1,0
93.067182764,0,0,0
93.533957426,0,0,1
93.533960252,0,1,1
93.534717448,0,1,0
93.537181428,0,0,0
94.003955090,0,0,1
94.003957914,0,1,1
94.004715112,0,1,0
94.006085510,1,1,0
94.007561522,0,1,0
94.007679466,0,0,0
94.473953752,0,0,1
94.473956576,0,1,1
94.474713774,0,1,0
94.477177752,0,0,0
94.943952414,0,0,1
94.943955238,0,1,1
94.944712436,0,1,0
94.947176414,0,0,0
95.413951076,0,0,1
95.413953900,0,1,1
95.414711098,0,1,0
95.417175076,0,0,0
95.883948736,0,0,1
95.883951560,0,1,1
95.884708758,0,1,0
95.887172738,0,0,0
96.353947396,0,0,1
96.353950220,0,1,1
96.354707418,0,1,0
96.357171396,0,0,0
96.823946056,0,0,1
96.823948880,0,1,1
96.824706078,0,1,0
96.827170058,0,0,0
97.293944716,0,0,1
97.293947540,0,1,1
97.294704738,0,1,0
97.297168716,0,0,0
97.763942372,0,0,1
97.763945198,0,1,1
97.764702396,0,1,0
97.767166374,0,0,0
98.233941032,0,0,1
98.233943856,0,1,1
98.234701054,0,1,0
98.237165032,0,0,0
98.703939688,0,0,1
98.703942514,0,1,1
98.704699710,0,1,0
98.707163690,0,0,0
99.173938346,0,0,1
99.173941170,0,1,1
99.174698368,0,1,0
99.177162346,0,0,0
99.643937002,0,0,1
99.643939826,0,1,1
99.644697024,0,1,0
99.647161002,0,0,0
100.113934656,0,0,1
100.113937482,0,1,1
100.114694680,0,1,0
100.117158658,0,0,0
100.583933312,0,0,1
100.583936136,0,1,1
100.584693334,0,1,0
100.587157314,0,0,0
101.053931966,0,0,1
101.053934792,0,1,1
101.054691988,0,1,0
101.057155968,0,0,0
101.523930620,0,0,1
101.523933444,0,1,1
101.524690642,0,1,0
101.527154620,0,0,0
101.993928274,0,0,1
101.993931098,0,1,1
101.994688296,0,1,0
101.997152274,0,0,0
102.463926926,0,0,1
102.463929750,0,1,1
102.464686948,0,1,0
102.467150928,0,0,0
102.933925578,0,0,1
102.933928402,0,1,1
102.934685600,0,1,0
102.936055744,1,1,0
102.937531756,0,1,0
102.937649954,0,0,0
103.403924230,0,0,1
103.403927054,0,1,1
103.404684252,0,1,0
103.407148230,0,0,0
103.873922880,0,0,1
103.873925706,0,1,1
103.874682902,0,1,0
103.877146882,0,0,0
104.343920530,0,0,1
104.343923356,0,1,1
104.344680554,0,1,0
104.347144532,0,0,0
104.813919180,0,0,1
104.813922006,0,1,1
104.814679202,0,1,0
104.817143182,0,0,0
105.283917830,0,0,1
105.283920654,0,1,1
105.284677852,0,1,0
105.287141830,0,0,0
105.753916478,0,0,1
105.753919304,0,1,1
105.754676502,0,1,0
105.757140480,0,0,0
106.223914126,0,0,1
106.223916952,0,1,1
106.224674150,0,1,0
106.227138128,0,0,0
106.693912774,0,0,1
106.693915600,0,1,1
106.694672798,0,1,0
106.697136776,0,0,0
107.163911422,0,0,1
107.163914246,0,1,1
107.164671444,0,1,0
107.167135422,0,0,0
107.633910068,0,0,1
107.633912894,0,1,1
107.634670092,0,1,0
107.637134070,0,0,0
108.103908716,0,0,1
108.103911540,0,1,1
108.104668738,0,1,0
108.107132716,0,0,0
108.573906360,0,0,1
108.573909186,0,1,1
108.574666382,0,1,0
108.577130362,0,0,0
109.043905006,0,0,1
109.043907830,0,1,1
109.044665028,0,1,0
109.047129006,0,0,0
109.513903652,0,0,1
109.513906476,0,1,1
109.514663674,0,1,0
109.517127652,0,0,0
109.983902296,0,0,1
109.983905120,0,1,1
109.984662318,0,1,0
109.987126296,0,0,0
110.453899938,0,0,1
110.453902764,0,1,1
110.454659962,0,1,0
110.457123940,0,0,0
110.923898582,0,0,1
110.923901406,0,1,1
110.924658604,0,1,0
110.927122582,0,0,0
111.393897224,0,0,1
111.393900050,0,1,1
111.394657246,0,1,0
111.397121224,0,0,0
111.863895866,0,0,1
111.863898692,0,1,1
111.864655890,0,1,0
111.867119868,0,0,0
112.333893508,0,0,1
112.333896334,0,1,1
112.334653530,0,1,0
112.337117508,0,0,0
112.803892150,0,0,1
112.803894974,0,1,1
112.804652172,0,1,0
112.806022616,1,1,0
112.807498628,0,1,0
112.807616526,0,0,0
113.273890790,0,0,1
113.273893614,0,1,1
113.274650812,0,1,0
113.277114792,0,0,0
113.743889430,0,0,1
113.743892256,0,1,1
113.744649454,0,1,0
113.747113432,0,0,0
114.213888070,0,0,1
114.213890894,0,1,1
114.214648092,0,1,0
114.217112072,0,0,0
114.683885710,0,0,1
114.683888534,0,1,1
114.684645732,0,1,0
114.687109710,0,0,0
115.153884348,0,0,1
115.153887172,0,1,1
115.154644370,0,1,0
115.157108348,0,0,0
115.623882986,0,0,1
115.623885810,0,1,1
115.624643008,0,1,0
115.627106986,0,0,0
116.093881624,0,0,1
116.093884448,0,1,1
116.094641646,0,1,0
116.097105624,0,0,0
116.563879260,0,0,1
116.563882086,0,1,1
116.564639282,0,1,0
116.567103262,0,0,0
117.033877898,0,0,1
117.033880722,0,1,1
117.034637920,0,1,0
117.037101898,0,0,0
117.503876534,0,0,1
117.503879358,0,1,1
117.504636556,0,1,0
117.507100534,0,0,0
117.973875168,0,0,1
117.973877994,0,1,1
117.974635192,0,1,0
117.977099170,0,0,0
118.443873804,0,0,1
118.443876628,0,1,1
118.444633826,0,1,0
118.447097804,0,0,0
118.913871438,0,0,1
118.913874264,0,1,1
118.914631460,0,1,0
118.917095440,0,0,0
119.383870072,0,0,1
119.383872898,0,1,1
119.384630094,0,1,0
119.387094074,0,0,0
119.853868706,0,0,1
119.853871530,0,1,1
119.854628728,0,1,0
119.857092706,0,0,0
120.323867338,0,0,1
120.323870164,0,1,1
120.324627362,0,1,0
120.327091340,0,0,0
120.793864972,0,0,1
120.793867796,0,1,1
120.794624994,0,1,0
120.797088972,0,0,0
121.263863604,0,0,1
121.263866428,0,1,1
121.264623626,0,1,0
121.265994044,1,1,0
121.267470056,0,1,0
121.267587980,0,0,0
121.733862234,0,0,1
121.733865060,0,1,1
121.734622258,0,1,0
121.737086234,0,0,0
122.203860866,0,0,1
122.203863690,0,1,1
122.204620888,0,1,0
122.207084866,0,0,0
122.673859496,0,0,1
122.673862322,0,1,1
122.674619518,0,1,0
122.677083498,0,0,0
123.143857126,0,0,1
123.143859950,0,1,1
123.144617148,0,1,0
123.147081126,0,0,0
123.613855756,0,0,1
123.613858580,0,1,1
123.614615778,0,1,0
123.617079756,0,0,0
124.083854384,0,0,1
124.083857210,0,1,1
124.084614406,0,1,0
124.087078386,0,0,0
124.553853014,0,0,1
124.553855838,0,1,1
124.554613036,0,1,0
124.557077014,0,0,0
125.023850642,0,0,1
125.023853466,0,1,1
125.024610664,0,1,0
125.027074642,0,0,0
125.493849270,0,0,1
125.493852094,0,1,1
125.494609292,0,1,0
125.497073270,0,0,0
125.963847896,0,0,1
125.963850720,0,1,1
125.964607918,0,1,0
125.967071896,0,0,0
126.433846522,0,0,1
126.433849348,0,1,1
126.434606546,0,1,0
126.437070524,0,0,0
126.903845150,0,0,1
126.903847974,0,1,1
126.904605172,0,1,0
126.907069150,0,0,0
127.373842774,0,0,1
127.373845600,0,1,1
127.374602796,0,1,0
127.377066776,0,0,0
127.843841400,0,0,1
127.843844224,0,1,1
127.844601422,0,1,0
127.847065400,0,0,0
128.313840024,0,0,1
128.313842848,0,1,1
128.314600046,0,1,0
128.317064026,0,0,0
128.783838648,0,0,1
128.783841474,0,1,1
128.784598670,0,1,0
128.785968510,1,1,0
128.787444520,0,1,0
128.787562774,0,0,0
129.253836272,0,0,1
129.253839096,0,1,1
129.254596294,0,1,0
129.257060272,0,0,0
129.723834896,0,0,1
129.723837720,0,1,1
129.724594918,0,1,0
129.727058896,0,0,0
130.193833518,0,0,1
130.193836342,0,1,1
130.194593540,0,1,0
130.197057518,0,0,0
130.663832140,0,0,1
130.663834966,0,1,1
130.664592162,0,1,0
130.667056140,0,0,0
131.133830762,0,0,1
131.133833586,0,1,1
131.134590784,0,1,0
131.137054762,0,0,0
131.603828382,0,0,1
131.603831208,0,1,1
131.604588406,0,1,0
131.607052384,0,0,0
132.073827004,0,0,1
132.073829828,0,1,1
132.074587026,0,1,0
132.077051004,0,0,0
132.543825624,0,0,1
132.543828448,0,1,1
132.544585646,0,1,0
132.547049624,0,0,0
133.013824244,0,0,1
133.013827068,0,1,1
133.014584266,0,1,0
133.017048244,0,0,0
133.483821862,0,0,1
133.483824688,0,1,1
133.484581884,0,1,0
133.487045864,0,0,0
133.953820482,0,0,1
133.953823306,0,1,1
133.954580504,0,1,0
133.957044482,0,0,0
134.423819100,0,0,1
134.423821924,0,1,1
134.424579122,0,1,0
134.427043100,0,0,0
134.893817718,0,0,1
134.893820542,0,1,1
134.894577740,0,1,0
134.897041718,0,0,0
135.363816334,0,0,1
135.363819160,0,1,1
135.364576356,0,1,0
135.367040334,0,0,0
135.833813952,0,0,1
135.833816776,0,1,1
135.834573974,0,1,0
135.837037952,0,0,0
136.303812568,0,0,1
136.303815392,0,1,1
136.304572590,0,1,0
136.307036568,0,0,0
136.773811184,0,0,1
136.773814008,0,1,1
136.774571206,0,1,0
136.777035184,0,0,0
137.243809798,0,0,1
137.243812624,0,1,1
137.244569820,0,1,0
137.247033798,0,0,0
137.713807414,0,0,1
137.713810238,0,1,1
137.714567436,0,1,0
137.715938030,1,1,0
137.717414042,0,1,0
137.717532290,0,0,0
138.183806028,0,0,1
138.183808852,0,1,1
138.184566050,0,1,0
138.187030028,0,0,0
138.653804642,0,0,1
