time_s,node,asn,src,err_ns
30.712520583,child7,3030,frame,-49344
30.724010705,child8,3030,frame,-55970
30.735202328,child9,3030,frame,-74986
30.736499536,child10,3030,frame,-102584
30.75478549,child2,3030,frame,-44826
30.763429988,child1,3030,frame,-33826
30.768576862000003,child3,3030,frame,-39121
30.780309734,child4,3030,frame,-63220
30.781792066999998,child5,3030,frame,-62093
30.801487687,child6,3030,frame,-1586
40.820362099,child7,4040,frame,-125
40.828865264,child8,4040,frame,2
40.841153136,child10,4040,frame,-250
40.842249511,child9,4040,frame,-205
40.857072674,child2,4040,frame,-125
40.867291087999995,child1,4040,frame,-251
40.874912503,child3,4040,frame,27
40.882541543,child4,4040,frame,47
40.889013542,child5,4040,frame,169
40.904464913000005,child6,4040,frame,-79
50.921495617,child7,5050,frame,36
50.935184822000004,child8,5050,frame,18
50.944043695,child9,5050,frame,12
50.944501695,child10,5050,frame,35
50.96631519,child2,5050,frame,0
50.969955022,child1,5050,frame,144
50.977744937000004,child3,5050,frame,-75
50.991959142,child5,5050,frame,-68
50.992366808999996,child4,5050,frame,58
51.006081264,child6,5050,frame,40
61.012639471,child6,6060,frame,-115
61.027274092,child7,6060,frame,24
61.038607256000006,child8,6060,frame,12
61.048877421,child9,6060,frame,134
61.050315628999996,child10,6060,frame,-83
61.072958415,child2,6060,frame,18
61.074648373,child1,6060,frame,33
61.081661038,child3,6060,frame,11
61.09379791,child5,6060,frame,19
61.097692493000004,child4,6060,frame,39
71.11894827900001,child6,7070,frame,163
71.13204773400001,child7,7070,frame,1
71.14161756499999,child8,7070,frame,26
71.152817188,child9,7070,frame,39
71.154439437,child10,7070,frame,125
71.17778434899999,child1,7070,frame,25
71.177968807,child2,7070,frame,14
71.187363013,child3,7070,frame,134
71.196710553,child5,7070,frame,31
71.20478613399999,child4,7070,frame,279
81.221009547,child6,8080,frame,5
81.235277418,child7,8080,frame,18
81.24538849899999,child8,8080,frame,129
81.258184496,child9,8080,frame,12
81.259658621,child10,8080,frame,38
81.280913033,child1,8080,frame,163
81.282212699,child2,8080,frame,136
81.290057031,child3,8080,frame,45
81.297556237,child5,8080,frame,132
81.30906777599999,child4,8080,frame,37
