Time [s],Channel 5,Channel 6
192.005843998,0,1
192.007113600,1,1
192.009745524,0,1
192.009781270,0,0
193.015861048,0,1
193.018274070,0,0
194.025878086,0,1
194.028291108,0,0
195.035895144,0,1
195.038308166,0,0
196.045912206,0,1
196.048325228,0,0
197.055929276,0,1
197.058342298,0,0
198.065946268,0,1
198.068359288,0,0
199.075963336,0,1
199.078376358,0,0
200.085980348,0,1
200.088393618,0,0
201.095997418,0,1
201.098410690,0,0
202.106014466,0,1
202.107284040,1,1
202.109916178,0,1
202.109951738,0,0
203.116031442,0,1
203.118444464,0,0
204.126048496,0,1
204.128461516,0,0
205.136065510,0,1
205.138478532,0,0
206.146082564,0,1
206.148495586,0,0
207.156099594,0,1
207.158512616,0,0
208.166116618,0,1
208.168529638,0,0
209.176133622,0,1
209.178546892,0,0
210.186150664,0,1
210.188563934,0,0
211.196167638,0,1
211.197437322,1,1
211.200069110,0,1
211.200104912,0,0
212.206184836,0,1
212.208597858,0,0
213.216201812,0,1
213.218614834,0,0
214.226218848,0,1
214.228631868,0,0
215.236235860,0,1
215.238648882,0,0
216.246252882,0,1
216.248665902,0,0
217.256269880,0,1
217.258682902,0,0
218.266286862,0,1
218.268700134,0,0
219.276303864,0,1
219.278717136,0,0
220.286320880,0,1
220.288734152,0,0
221.296337892,0,1
221.297607424,1,1
221.300239592,0,1
221.300275166,0,0
222.306354780,0,1
222.308767800,0,0
223.316371764,0,1
223.318784784,0,0
224.326388734,0,1
224.328801756,0,0
225.336405746,0,1
225.338818766,0,0
226.346422710,0,1
226.348835730,0,0
227.356439698,0,1
227.358852720,0,0
228.366456710,0,1
228.368869730,0,0
229.376473700,0,1
229.378886722,0,0
230.386490652,0,1
230.388903672,0,0
231.396507652,0,1
231.397777360,1,1
231.400409296,0,1
231.400445174,0,0
232.406524688,0,1
232.408937958,0,0
233.416541702,0,1
233.418954974,0,0
234.426558708,0,1
234.428971980,0,0
235.436575694,0,1
235.438988714,0,0
236.446592692,0,1
236.449005714,0,0
237.456609632,0,1
237.459022652,0,0
238.466626596,0,1
238.469039618,0,0
239.476643600,0,1
239.479056620,0,0
240.486660540,0,1
240.489073562,0,0
241.496677474,0,1
241.497947112,1,1
241.500578314,0,1
241.500578322,1,1
241.500579150,0,1
241.500614748,0,0
242.506694444,0,1
242.509107466,0,0
243.516711418,0,1
243.519124440,0,0
244.526728340,0,1
244.529141362,0,0
245.536745342,0,1
245.539158364,0,0
246.546762282,0,1
246.549175304,0,0
247.556779200,0,1
247.559192220,0,0
248.566796204,0,1
248.569209224,0,0
249.576813124,0,1
249.579226144,0,0
250.586830068,0,1
250.589243340,0,0
251.596847042,0,1
251.598116688,1,1
251.600748598,0,1
251.600784314,0,0
252.606863970,0,1
252.609276992,0,0
253.616880868,0,1
253.619293890,0,0
254.626897830,0,1
254.629310852,0,0
255.636914766,0,1
255.639327788,0,0
256.646931744,0,1
256.649344764,0,0
257.656948646,0,1
257.659361668,0,0
258.666965600,0,1
258.669378622,0,0
259.676982490,0,1
259.679395510,0,0
260.686999466,0,1
260.689412488,0,0
261.697016424,0,1
261.698286102,1,1
261.700917784,0,1
261.700953696,0,0
262.707033422,0,1
262.709446444,0,0
263.717050392,0,1
263.719463412,0,0
264.727067292,0,1
264.729480312,0,0
265.737084224,0,1
265.739497246,0,0
266.747101132,0,1
266.749514154,0,0
267.757118026,0,1
267.759531048,0,0
268.767134952,0,1
268.769547974,0,0
269.777151874,0,1
269.779564896,0,0
270.787168792,0,1
270.789582062,0,0
271.797185700,0,1
271.798455306,1,1
271.801087170,0,1
271.801122974,0,0
272.807202540,0,1
272.809615562,0,0
273.817219458,0,1
273.819632480,0,0
274.827236392,0,1
274.829649412,0,0
275.837253266,0,1
275.839666288,0,0
276.847270192,0,1
276.849683214,0,0
277.857287068,0,1
277.859700090,0,0
278.867304008,0,1
278.869717028,0,0
279.877320906,0,1
279.879733928,0,0
280.887337764,0,1
280.889750786,0,0
281.897354694,0,1
281.898624340,1,1
281.901256246,0,1
281.901291968,0,0
282.907371592,0,1
282.909784612,0,0
283.917388508,0,1
283.919801528,0,0
284.927405306,0,1
284.929818328,0,0
285.937422262,0,1
285.939835282,0,0
286.947439082,0,1
286.949852102,0,0
287.957456008,0,1
287.959869028,0,0
288.967472898,0,1
288.969885920,0,0
289.977489736,0,1
289.979902758,0,0
290.987506612,0,1
290.989919634,0,0
291.997523538,0,1
291.998793146,1,1
292.001425266,0,1
292.001460810,0,0
293.007540364,0,1
293.009953634,0,0
294.017557258,0,1
294.019970528,0,0
295.027574096,0,1
295.029987366,0,0
296.037590968,0,1
296.040004238,0,0
297.047607832,0,1
297.050021104,0,0
298.057624672,0,1
298.060037944,0,0
299.067641560,0,1
299.070054832,0,0
300.077658414,0,1
300.080071686,0,0
301.087675316,0,1
301.090088336,0,0
302.097692186,0,1
302.098961918,1,1
302.101593904,0,1
302.101629710,0,0
303.107709202,0,1
303.110122224,0,0
304.117725978,0,1
304.120138998,0,0
305.127742932,0,1
305.130155954,0,0
306.137759730,0,1
306.140172752,0,0
307.147776644,0,1
307.150189666,0,0
308.157793440,0,1
308.160206460,0,0
309.167810258,0,1
309.170223528,0,0
310.177827136,0,1
310.180240408,0,0
311.187843986,0,1
311.189113546,1,1
311.191745436,0,1
311.191781260,0,0
312.197860786,0,1
312.200273806,0,0
313.207877666,0,1
313.210290686,0,0
314.217894534,0,1
314.220307554,0,0
315.227911344,0,1
315.230324364,0,0
316.237928176,0,1
316.240341198,0,0
317.247945038,0,1
317.250358058,0,0
318.257961830,0,1
318.260374850,0,0
319.267978696,0,1
319.270391716,0,0
320.277995506,0,1
320.280408778,0,0
321.288012318,0,1
321.289282018,1,1
321.291913618,0,1
321.291949840,0,0
322.298029292,0,1
322.300442312,0,0
323.308046110,0,1
323.310459130,0,0
324.318062908,0,1
324.320475930,0,0
325.328079744,0,1
325.330492766,0,0
326.338096584,0,1
326.340509604,0,0
327.348113388,0,1
327.350526408,0,0
328.358130196,0,1
328.360543466,0,0
329.368147002,0,1
329.370560272,0,0
330.378163796,0,1
330.380577066,0,0
331.388180658,0,1
331.389450242,1,1
331.392082470,0,1
331.392117932,0,0
332.398197402,0,1
332.400610422,0,0
333.408214248,0,1
333.410627268,0,0
334.418231040,0,1
334.420644060,0,0
335.428247896,0,1
335.430660918,0,0
336.438264696,0,1
336.440677716,0,0
337.448281414,0,1
337.450694436,0,0
338.458298260,0,1
338.460711530,0,0
339.468315028,0,1
339.470728298,0,0
340.478331796,0,1
340.480745066,0,0
341.488348626,0,1
341.489618280,1,1
341.492250326,0,1
341.492285898,0,0
342.498365604,0,1
342.500778624,0,0
343.508382344,0,1
343.510795366,0,0
344.518399154,0,1
344.520812176,0,0
345.528415934,0,1
345.530828956,0,0
346.538432692,0,1
346.540845712,0,0
347.548449510,0,1
347.550862530,0,0
348.558466324,0,1
348.560879596,0,0
349.568483098,0,1
349.570896368,0,0
350.578499854,0,1
350.580913124,0,0
351.588516606,0,1
351.589786174,1,1
351.592417928,0,1
351.592453878,0,0
352.598533528,0,1
352.600946550,0,0
353.608550254,0,1
353.610963524,0,0
354.618567096,0,1
354.620980118,0,0
355.628583882,0,1
355.630996902,0,0
356.638600636,0,1
356.641013658,0,0
357.648617402,0,1
357.651030424,0,0
358.658634192,0,1
358.661047214,0,0
359.668650972,0,1
359.671064242,0,0
360.678667722,0,1
360.681080992,0,0
361.688684434,0,1
361.689953946,1,1
361.692585812,0,1
361.692621706,0,0
362.698701074,0,1
362.701114096,0,0
363.708717836,0,1
363.711130856,0,0
364.718734660,0,1
364.721147680,0,0
365.728751402,0,1
365.731164422,0,0
366.738768128,0,1
366.741181148,0,0
367.748784870,0,1
367.751197890,0,0
368.758801662,0,1
368.761214932,0,0
369.768818414,0,1
369.771231684,0,0
370.778835144,0,1
370.781248414,0,0
371.788851900,0,1
371.790121560,1,1
371.792753420,0,1
371.792789172,0,0
372.798868668,0,1
372.801281688,0,0
373.808885366,0,1
373.811298386,0,0
374.818902142,0,1
374.821315162,0,0
375.828918850,0,1
375.831331870,0,0
376.838935586,0,1
376.841348608,0,0
377.848952374,0,1
377.851365394,0,0
378.858969114,0,1
378.861382384,0,0
379.868985812,0,1
379.871399082,0,0
380.879002538,0,1
380.881415808,0,0
381.889019278,0,1
381.890289010,1,1
381.892921028,0,1
381.892956802,0,0
382.899036128,0,1
382.901449148,0,0
383.909052874,0,1
383.911465896,0,0
384.919069626,0,1
384.921482648,0,0
385.929086332,0,1
385.931499354,0,0
386.939103074,0,1
386.941516094,0,0
387.949119794,0,1
387.951532814,0,0
388.959136490,0,1
388.961549760,0,0
389.969153238,0,1
389.971566508,0,0
390.979169960,0,1
390.981583230,0,0
391.989186708,0,1
391.990456238,1,1
391.993088198,0,1
391.993123980,0,0
392.999203236,0,1
393.001616256,0,0
394.009219948,0,1
394.011632968,0,0
395.019236660,0,1
395.021649682,0,0
396.029253362,0,1
396.031666382,0,0
397.039270078,0,1
397.041683098,0,0
398.049286806,0,1
398.051699826,0,0
399.059303526,0,1
399.061716548,0,0
400.069320200,0,1
400.071733220,0,0
401.079336930,0,1
401.081749952,0,0
402.089353606,0,1
402.090623420,1,1
402.093255302,0,1
402.093291128,0,0
403.099370598,0,1
403.101783618,0,0
404.109387268,0,1
404.111800288,0,0
405.119403958,0,1
405.121816978,0,0
406.129420620,0,1
406.131833640,0,0
407.139437338,0,1
407.141850358,0,0
408.149454010,0,1
408.151867032,0,0
409.159470722,0,1
409.161883992,0,0
410.169487420,0,1
410.171900690,0,0
411.179504122,0,1
411.180773644,1,1
411.183405802,0,1
411.183441394,0,0
412.189520658,0,1
412.191933680,0,0
413.199537360,0,1
413.201950382,0,0
414.209554028,0,1
414.211967048,0,0
415.219570666,0,1
415.221983938,0,0
416.229587446,0,1
416.232000466,0,0
417.239604092,0,1
417.242017114,0,0
418.249620786,0,1
418.252033806,0,0
419.259637416,0,1
419.262050438,0,0
420.269654094,0,1
420.272067116,0,0
421.279670806,0,1
421.280940590,1,1
421.283572454,0,1
421.283608078,0,0
422.289687606,0,1
422.292100626,0,0
423.299704226,0,1
423.302117248,0,0
424.309720934,0,1
424.312133956,0,0
425.319737602,0,1
425.322150624,0,0
426.329754256,0,1
426.332167278,0,0
427.339770878,0,1
427.342183898,0,0
428.349787562,0,1
428.352200582,0,0
429.359804266,0,1
429.362217288,0,0
430.369820874,0,1
430.372234146,0,0
431.379837564,0,1
431.381107218,1,1
431.383739164,0,1
431.383774836,0,0
432.389854240,0,1
432.392267260,0,0
433.399870852,0,1
433.402283872,0,0
434.409887554,0,1
434.412300574,0,0
435.419904196,0,1
435.422317216,0,0
436.429920820,0,1
436.432333840,0,0
437.439937478,0,1
437.442350500,0,0
438.449954090,0,1
438.452367110,0,0
439.459970762,0,1
439.462383782,0,0
440.469987382,0,1
440.472400404,0,0
441.480004054,0,1
441.481273812,1,1
441.483906048,0,1
441.483941576,0,0
442.490020838,0,1
442.492433858,0,0
443.500037452,0,1
443.502450474,0,0
444.510054070,0,1
444.512467090,0,0
445.520070722,0,1
445.522483744,0,0
446.530087344,0,1
446.532500366,0,0
447.540103986,0,1
447.542517006,0,0
448.550120624,0,1
448.552533894,0,0
449.560137250,0,1
449.562550520,0,0
450.570153866,0,1
450.572567136,0,0
451.580170528,0,1
451.581440128,1,1
451.584072074,0,1
451.584107800,0,0
452.590187116,0,1
452.592600138,0,0
453.600203808,0,1
453.602616828,0,0
454.610220376,0,1
454.612633396,0,0
455.620236998,0,1
455.622650018,0,0
456.630253654,0,1
456.632666674,0,0
457.640270268,0,1
457.642683288,0,0
458.650286848,0,1
458.652700118,0,0
459.660303490,0,1
459.662716760,0,0
460.670320132,0,1
460.672733402,0,0
461.680336718,0,1
461.681606278,1,1
461.684238282,0,1
461.684273990,0,0
462.690353378,0,1
462.692766398,0,0
463.700369966,0,1
463.702782986,0,0
464.710386564,0,1
464.712799584,0,0
465.720403140,0,1
465.722816160,0,0
466.730419726,0,1
466.732832746,0,0
467.740436360,0,1
467.742849380,0,0
468.750452956,0,1
468.752865976,0,0
469.760469526,0,1
469.762882546,0,0
470.770486188,0,1
470.772899208,0,0
471.780502792,0,1
471.781772420,1,1
471.784404776,0,1
471.784440064,0,0
472.790519316,0,1
472.792932336,0,0
473.800535924,0,1
473.802948944,0,0
474.810552506,0,1
474.812965528,0,0
475.820569124,0,1
475.822982144,0,0
476.830585722,0,1
476.832998744,0,0
477.840602328,0,1
477.843015348,0,0
478.850618888,0,1
478.853031910,0,0
479.860635494,0,1
479.863048514,0,0
480.870652088,0,1
480.873065108,0,0
481.880668674,0,1
481.881938298,1,1
481.884570794,0,1
481.884605944,0,0
482.890685234,0,1
482.893098254,0,0
483.900701802,0,1
483.903114822,0,0
484.910718426,0,1
484.913131446,0,0
485.920735008,0,1
485.923148028,0,0
486.930751590,0,1
486.933164610,0,0
487.940768160,0,1
487.943181180,0,0
488.950784722,0,1
488.953197742,0,0
489.960801348,0,1
489.963214368,0,0
490.970817878,0,1
490.973230898,0,0
491.980834436,0,1
491.982104178,1,1
491.984736734,0,1
491.984771958,0,0
492.990851142,0,1
492.993264162,0,0
494.000867718,0,1
494.003280740,0,0
495.010884296,0,1
495.013297316,0,0
496.020900814,0,1
496.023313834,0,0
497.030917408,0,1
497.033330428,0,0
498.040933932,0,1
498.043347202,0,0
499.050950548,0,1
499.053363818,0,0
500.060967100,0,1
500.063380370,0,0
501.070983662,0,1
501.073396932,0,0
502.081000184,0,1
502.082269776,1,1
502.084901156,0,1
502.084937456,0,0
503.091016720,0,1
503.093429740,0,0
504.101033276,0,1
504.103446296,0,0
505.111049878,0,1
505.113462898,0,0
506.121066394,0,1
506.123479414,0,0
507.131082986,0,1
507.133496006,0,0
508.141099524,0,1
508.143512544,0,0
509.151116074,0,1
509.153529094,0,0
510.161132582,0,1
510.163545602,0,0
511.171149194,0,1
511.172418680,1,1
511.175050892,0,1
511.175086466,0,0
512.181165538,0,1
512.183578558,0,0
513.191182138,0,1
513.193595158,0,0
514.201198610,0,1
514.203611632,0,0
515.211215178,0,1
515.213628198,0,0
516.221231714,0,1
516.223644734,0,0
517.231248238,0,1
517.233661260,0,0
518.241264782,0,1
518.243677804,0,0
519.251281346,0,1
519.253694366,0,0
520.261297852,0,1
520.263710872,0,0
521.271314356,0,1
521.272584114,1,1
521.275216450,0,1
521.275251878,0,0
522.281331040,0,1
522.283744060,0,0
523.291347570,0,1
523.293760590,0,0
524.301364080,0,1
524.303777100,0,0
525.311380602,0,1
525.313793622,0,0
526.321397108,0,1
526.323810128,0,0
527.331413636,0,1
527.333826656,0,0
528.341430142,0,1
528.343843162,0,0
529.351446672,0,1
529.353859692,0,0
530.361463174,0,1
530.363876194,0,0
531.371479740,0,1
531.372749330,1,1
531.375381240,0,1
531.375417012,0,0
532.381496228,0,1
532.383909248,0,0
533.391512742,0,1
533.393925762,0,0
534.401529306,0,1
534.403942326,0,0
535.411545804,0,1
535.413958824,0,0
536.421562278,0,1
536.423975300,0,0
537.431578746,0,1
537.433992016,0,0
538.441595266,0,1
538.444008538,0,0
539.451611820,0,1
539.454025090,0,0
540.461628342,0,1
540.464041362,0,0
541.471644838,0,1
541.472914504,1,1
541.475546340,0,1
541.475582110,0,0
542.481661366,0,1
542.484074386,0,0
543.491677856,0,1
543.494090876,0,0
544.501694330,0,1
544.504107350,0,0
545.511710814,0,1
545.514123834,0,0
546.521727382,0,1
546.524140402,0,0
547.531743808,0,1
547.534156828,0,0
548.541760362,0,1
548.544173382,0,0
549.551776838,0,1
549.554189858,0,0
550.561793342,0,1
550.564206362,0,0
551.571809866,0,1
551.573079450,1,1
551.575711294,0,1
551.575747138,0,0
552.581826334,0,1
552.584239354,0,0
553.591842758,0,1
553.594255778,0,0
554.601859258,0,1
554.604272280,0,0
555.611875796,0,1
555.614288816,0,0
556.621892234,0,1
556.624305254,0,0
557.631908758,0,1
557.634321778,0,0
558.641925228,0,1
558.644338248,0,0
559.651941700,0,1
559.654354720,0,0
560.661958226,0,1
560.664371246,0,0
561.671974662,0,1
561.673244342,1,1
561.675875922,0,1
561.675911934,0,0
562.681991280,0,1
562.684404300,0,0
563.692007752,0,1
563.694420772,0,0
564.702024190,0,1
564.704437210,0,0
565.712040700,0,1
565.714453720,0,0
566.722057144,0,1
566.724470164,0,0
567.732073640,0,1
567.734486660,0,0
568.742090120,0,1
568.744503140,0,0
569.752106572,0,1
569.754519592,0,0
570.762122998,0,1
570.764536018,0,0
571.772139482,0,1
571.773409092,1,1
571.776041172,0,1
571.776076754,0,0
572.782155974,0,1
572.784568994,0,0
573.792172408,0,1
573.794585428,0,0
574.802188892,0,1
574.804601914,0,0
575.812205312,0,1
575.814618334,0,0
576.822221778,0,1
576.824634798,0,0
577.832238272,0,1
577.834651292,0,0
578.842254724,0,1
578.844667744,0,0
579.852271188,0,1
579.854684208,0,0
580.862287580,0,1
580.864700600,0,0
581.872304098,0,1
581.873573746,1,1
581.876205760,0,1
581.876241368,0,0
582.882320528,0,1
582.884733548,0,0
583.892336948,0,1
583.894749968,0,0
584.902353412,0,1
584.904766432,0,0
585.912369846,0,1
585.914782866,0,0
586.922386292,0,1
586.924799312,0,0
587.932402742,0,1
587.934815762,0,0
588.942419218,0,1
588.944832238,0,0
589.952435630,0,1
589.954848650,0,0
590.962452082,0,1
590.964865102,0,0
591.972468554,0,1
591.973738242,1,1
591.976370080,0,1
591.976405826,0,0
592.982485098,0,1
592.984898118,0,0
593.992501514,0,1
593.994914534,0,0
595.002517972,0,1
595.004930992,0,0
596.012534430,0,1
596.014947450,0,0
597.022550840,0,1
597.024963860,0,0
598.032567254,0,1
598.034980274,0,0
599.042583722,0,1
599.044996742,0,0
600.052600176,0,1
600.055013196,0,0
601.062616578,0,1
601.065029598,0,0
602.072633042,0,1
602.073902638,1,1
602.076534874,0,1
602.076570314,0,0
603.082649454,0,1
603.085062474,0,0
604.092665852,0,1
604.095078874,0,0
605.102682318,0,1
605.105095338,0,0
606.112698714,0,1
606.115111734,0,0
607.122715190,0,1
607.125128210,0,0
608.132731596,0,1
608.135144614,0,0
609.142747988,0,1
609.145161008,0,0
610.152764418,0,1
610.155177438,0,0
611.162780814,0,1
611.164050438,1,1
611.166682492,0,1
611.166718086,0,0
612.172797256,0,1
612.175210276,0,0
613.182813694,0,1
613.185226714,0,0
614.192830112,0,1
614.195243132,0,0
615.202846498,0,1
615.205259518,0,0
616.212862896,0,1
616.215275914,0,0
617.222879318,0,1
617.225292338,0,0
618.232895716,0,1
618.235308736,0,0
619.242912116,0,1
619.245325136,0,0
620.252928552,0,1
620.255341822,0,0
621.262944938,0,1
621.264214640,1,1
621.266846406,0,1
621.266882460,0,0
622.272961464,0,1
622.275374484,0,0
623.282977868,0,1
623.285390888,0,0
624.292994264,0,1
624.295407284,0,0
625.303010720,0,1
625.305423740,0,0
626.313027056,0,1
626.315440076,0,0
627.323043504,0,1
627.325456524,0,0
628.333059900,0,1
628.335473170,0,0
629.343076232,0,1
629.345489502,0,0
630.353092708,0,1
630.355505978,0,0
631.363109060,0,1
631.364378662,1,1
631.367010612,0,1
631.367046332,0,0
632.373125420,0,1
632.375538440,0,0
633.383141832,0,1
633.385554852,0,0
634.393158246,0,1
634.395571266,0,0
635.403174626,0,1
635.405587646,0,0
636.413191038,0,1
636.415604058,0,0
637.423207400,0,1
637.425620418,0,0
638.433223764,0,1
638.435637034,0,0
639.443240152,0,1
639.445653422,0,0
640.453256594,0,1
640.455669864,0,0
641.463272922,0,1
641.464542598,1,1
641.467174386,0,1
641.467210192,0,0
642.473289484,0,1
642.475702504,0,0
643.483305852,0,1
643.485718872,0,0
