Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
44.984510492,1,0,0,0,0,0,0
44.984855180,1,1,0,0,0,0,0
44.984938868,1,1,0,0,1,0,0
44.985068492,1,1,0,1,1,0,0
45.944487444,0,1,0,1,1,0,0
45.944832008,0,0,0,1,1,0,0
45.944945012,0,0,0,1,0,0,0
45.945074632,0,0,0,0,0,0,0
45.975585376,1,0,0,0,0,0,0
45.975930160,1,1,0,0,0,0,0
45.976156284,1,1,1,0,0,0,0
45.976172284,1,1,1,0,1,0,0
45.976344468,1,1,1,0,1,0,1
45.977084484,1,1,1,0,1,0,0
45.977102840,1,1,1,0,1,1,0
45.977613300,1,1,1,0,0,1,0
45.977742900,1,1,1,1,0,1,0
45.978155652,1,1,1,1,0,1,1
45.978763664,1,1,1,1,0,0,1
45.978763728,1,1,1,1,0,0,0
45.994506608,0,1,1,1,0,0,0
45.994850800,0,0,1,1,0,0,0
45.994945280,0,0,1,1,1,0,0
45.995074924,0,0,1,0,1,0,0
46.954514012,1,0,1,0,1,0,0
46.954858952,1,1,1,0,1,0,0
46.954951600,1,1,1,0,0,0,0
46.955081200,1,1,1,1,0,0,0
47.004502636,0,1,1,1,0,0,0
47.004847356,0,0,1,1,0,0,0
47.004951904,0,0,1,1,1,0,0
47.005081544,0,0,1,0,1,0,0
47.964510012,1,0,1,0,1,0,0
47.964854324,1,1,1,0,1,0,0
47.964958100,1,1,1,0,0,0,0
47.965087700,1,1,1,1,0,0,0
48.014529180,0,1,1,1,0,0,0
48.014873776,0,0,1,1,0,0,0
48.014958380,0,0,1,1,1,0,0
48.015088024,0,0,1,0,1,0,0
48.974536604,1,0,1,0,1,0,0
48.974881200,1,1,1,0,1,0,0
48.974964600,1,1,1,0,0,0,0
48.975094200,1,1,1,1,0,0,0
48.976407072,1,1,1,1,0,0,1
48.979031060,1,1,1,1,0,1,1
48.979031140,1,1,1,1,0,1,0
49.024525260,0,1,1,1,0,1,0
49.024869608,0,0,1,1,0,1,0
49.024965028,0,0,1,1,1,1,0
49.025094668,0,0,1,0,1,1,0
49.984532612,1,0,1,0,1,1,0
49.984877112,1,1,1,0,1,1,0
49.984971196,1,1,1,0,0,1,0
49.985100800,1,1,1,1,0,1,0
50.034521280,0,1,1,1,0,1,0
50.034865780,0,0,1,1,0,1,0
50.034971512,0,0,1,1,1,1,0
50.035101156,0,0,1,0,1,1,0
50.994528644,1,0,1,0,1,1,0
50.994873332,1,1,1,0,1,1,0
50.994977728,1,1,1,0,0,1,0
50.995107332,1,1,1,1,0,1,0
51.044547780,0,1,1,1,0,1,0
51.044892660,0,0,1,1,0,1,0
51.044978080,0,0,1,1,1,1,0
51.045107720,0,0,1,0,1,1,0
52.004555176,1,0,1,0,1,1,0
52.004899836,1,1,1,0,1,1,0
52.004984232,1,1,1,0,0,1,0
52.005113836,1,1,1,1,0,1,0
52.054543824,0,1,1,1,0,1,0
52.054888576,0,0,1,1,0,1,0
52.054984496,0,0,1,1,1,1,0
52.055114140,0,0,1,0,1,1,0
53.014551212,1,0,1,0,1,1,0
53.014895996,1,1,1,0,1,1,0
53.014990704,1,1,1,0,0,1,0
53.015120308,1,1,1,1,0,1,0
53.064539824,0,1,1,1,0,1,0
53.064884548,0,0,1,1,0,1,0
53.064991028,0,0,1,1,1,1,0
53.065120672,0,0,1,0,1,1,0
54.024547236,1,0,1,0,1,1,0
54.024891612,1,1,1,0,1,1,0
54.024997260,1,1,1,0,0,1,0
54.025126864,1,1,1,1,0,1,0
54.074566388,0,1,1,1,0,1,0
54.074911200,0,0,1,1,0,1,0
54.074997560,0,0,1,1,1,1,0
54.075127200,0,0,1,0,1,1,0
55.034573760,1,0,1,0,1,1,0
55.034918636,1,1,1,0,1,1,0
55.035003656,1,1,1,0,0,1,0
55.035133260,1,1,1,1,0,1,0
55.084562416,0,1,1,1,0,1,0
55.084907168,0,0,1,1,0,1,0
55.085003964,0,0,1,1,1,1,0
55.085133604,0,0,1,0,1,1,0
56.044569772,1,0,1,0,1,1,0
56.044914868,1,1,1,0,1,1,0
56.045010200,1,1,1,0,0,1,0
56.045139804,1,1,1,1,0,1,0
56.075637160,0,1,1,1,0,1,0
56.075981972,0,0,1,1,0,1,0
56.076221472,0,0,0,1,0,1,0
56.076237456,0,0,0,1,1,1,0
56.076409640,0,0,0,1,1,1,1
56.077149656,0,0,0,1,1,1,0
56.077168032,0,0,0,1,1,0,0
56.077678472,0,0,0,1,0,0,0
56.077808092,0,0,0,0,0,0,0
56.078220824,0,0,0,0,0,0,1
56.078828944,0,0,0,0,0,1,1
56.078829024,0,0,0,0,0,1,0
56.094558380,1,0,0,0,0,1,0
56.094903068,1,1,0,0,0,1,0
56.095010508,1,1,0,0,1,1,0
56.095140132,1,1,0,1,1,1,0
57.054565788,0,1,0,1,1,1,0
57.054910480,0,0,0,1,1,1,0
57.055016672,0,0,0,1,0,1,0
57.055146292,0,0,0,0,0,1,0
57.104584880,1,0,0,0,0,1,0
57.104929508,1,1,0,0,0,1,0
57.105016944,1,1,0,0,1,1,0
57.105146568,1,1,0,1,1,1,0
58.064592300,0,1,0,1,1,1,0
58.064936836,0,0,0,1,1,1,0
58.065023152,0,0,0,1,0,1,0
58.065152772,0,0,0,0,0,1,0
58.114580872,1,0,0,0,0,1,0
58.114925716,1,1,0,0,0,1,0
58.115023468,1,1,0,0,1,1,0
58.115153092,1,1,0,1,1,1,0
59.074588252,0,1,0,1,1,1,0
59.074932940,0,0,0,1,1,1,0
59.075029632,0,0,0,1,0,1,0
59.075159252,0,0,0,0,0,1,0
59.076471856,0,0,0,0,0,1,1
59.079095864,0,0,0,0,0,0,1
59.079095924,0,0,0,0,0,0,0
59.124576876,1,0,0,0,0,0,0
59.124921596,1,1,0,0,0,0,0
59.125029784,1,1,0,0,1,0,0
59.125159408,1,1,0,1,1,0,0
60.084584292,0,1,0,1,1,0,0
60.084928980,0,0,0,1,1,0,0
60.085035984,0,0,0,1,0,0,0
60.085165604,0,0,0,0,0,0,0
60.134603360,1,0,0,0,0,0,0
60.134948172,1,1,0,0,0,0,0
60.135036236,1,1,0,0,1,0,0
60.135165860,1,1,0,1,1,0,0
61.094610740,0,1,0,1,1,0,0
61.094955740,0,0,0,1,1,0,0
61.095042372,0,0,0,1,0,0,0
61.095171992,0,0,0,0,0,0,0
61.144599332,1,0,0,0,0,0,0
61.144944272,1,1,0,0,0,0,0
61.145042708,1,1,0,0,1,0,0
61.145172332,1,1,0,1,1,0,0
62.104606712,0,1,0,1,1,0,0
62.104951212,0,0,0,1,1,0,0
62.105048844,0,0,0,1,0,0,0
62.105178464,0,0,0,0,0,0,0
62.154595276,1,0,0,0,0,0,0
62.154939716,1,1,0,0,0,0,0
62.155049152,1,1,0,0,1,0,0
62.155178776,1,1,0,1,1,0,0
63.114602700,0,1,0,1,1,0,0
63.114947236,0,0,0,1,1,0,0
63.115055304,0,0,0,1,0,0,0
63.115184924,0,0,0,0,0,0,0
63.164621804,1,0,0,0,0,0,0
63.164966368,1,1,0,0,0,0,0
63.165055616,1,1,0,0,1,0,0
63.165185244,1,1,0,1,1,0,0
64.124629216,0,1,0,1,1,0,0
64.124973812,0,0,0,1,1,0,0
64.125061752,0,0,0,1,0,0,0
64.125191372,0,0,0,0,0,0,0
64.174617840,1,0,0,0,0,0,0
64.174962624,1,1,0,0,0,0,0
64.175061996,1,1,0,0,1,0,0
64.175191624,1,1,0,1,1,0,0
65.134625180,0,1,0,1,1,0,0
65.134969712,0,0,0,1,1,0,0
65.135068220,0,0,0,1,0,0,0
65.135197840,0,0,0,0,0,0,0
65.184613744,1,0,0,0,0,0,0
65.184958652,1,1,0,0,0,0,0
65.185068524,1,1,0,0,1,0,0
65.185198152,1,1,0,1,1,0,0
66.144621084,0,1,0,1,1,0,0
66.144965460,0,0,0,1,1,0,0
66.145074592,0,0,0,1,0,0,0
66.145204212,0,0,0,0,0,0,0
66.175718992,1,0,0,0,0,0,0
66.176063776,1,1,0,0,0,0,0
66.176285900,1,1,1,0,0,0,0
66.176301900,1,1,1,0,1,0,0
66.176474088,1,1,1,0,1,0,1
66.177214100,1,1,1,0,1,0,0
66.177232460,1,1,1,0,1,1,0
66.177742916,1,1,1,0,0,1,0
66.177872520,1,1,1,1,0,1,0
66.178285268,1,1,1,1,0,1,1
66.178893408,1,1,1,1,0,0,1
66.178893468,1,1,1,1,0,0,0
66.194640248,0,1,1,1,0,0,0
66.194985124,0,0,1,1,0,0,0
66.195074920,0,0,1,1,1,0,0
66.195204560,0,0,1,0,1,0,0
67.154647548,1,0,1,0,1,0,0
67.154992208,1,1,1,0,1,0,0
67.155081104,1,1,1,0,0,0,0
67.155210704,1,1,1,1,0,0,0
67.204636196,0,1,1,1,0,0,0
67.204980792,0,0,1,1,0,0,0
67.205081336,0,0,1,1,1,0,0
67.205210980,0,0,1,0,1,0,0
68.164643540,1,0,1,0,1,0,0
68.164987948,1,1,1,0,1,0,0
68.165087468,1,1,1,0,0,0,0
68.165217072,1,1,1,1,0,0,0
68.214632192,0,1,1,1,0,0,0
68.214976972,0,0,1,1,0,0,0
68.215087768,0,0,1,1,1,0,0
68.215217412,0,0,1,0,1,0,0
69.174639460,1,0,1,0,1,0,0
69.174984308,1,1,1,0,1,0,0
69.175093892,1,1,1,0,0,0,0
69.175223496,1,1,1,1,0,0,0
69.176536240,1,1,1,1,0,0,1
69.179160352,1,1,1,1,0,1,1
69.179160432,1,1,1,1,0,1,0
69.224658592,0,1,1,1,0,1,0
69.225003092,0,0,1,1,0,1,0
69.225094200,0,0,1,1,1,1,0
69.225223844,0,0,1,0,1,1,0
70.184665896,1,0,1,0,1,1,0
70.185010680,1,1,1,0,1,1,0
70.185100328,1,1,1,0,0,1,0
70.185229928,1,1,1,1,0,1,0
70.234654520,0,1,1,1,0,1,0
70.234998988,0,0,1,1,0,1,0
70.235100596,0,0,1,1,1,1,0
70.235230240,0,0,1,0,1,1,0
71.194661884,1,0,1,0,1,1,0
71.195006292,1,1,1,0,1,1,0
71.195106688,1,1,1,0,0,1,0
71.195236288,1,1,1,1,0,1,0
71.244650504,0,1,1,1,0,1,0
71.244994976,0,0,1,1,0,1,0
71.245107080,0,0,1,1,1,1,0
71.245236724,0,0,1,0,1,1,0
72.204657816,1,0,1,0,1,1,0
72.205002380,1,1,1,0,1,1,0
72.205113152,1,1,1,0,0,1,0
72.205242752,1,1,1,1,0,1,0
72.254676956,0,1,1,1,0,1,0
72.255021580,0,0,1,1,0,1,0
72.255113440,0,0,1,1,1,1,0
72.255243080,0,0,1,0,1,1,0
73.214684264,1,0,1,0,1,1,0
73.215028856,1,1,1,0,1,1,0
73.215119568,1,1,1,0,0,1,0
73.215249168,1,1,1,1,0,1,0
73.264672944,0,1,1,1,0,1,0
73.265017196,0,0,1,1,0,1,0
73.265119864,0,0,1,1,1,1,0
73.265249508,0,0,1,0,1,1,0
74.224680232,1,0,1,0,1,1,0
74.225024736,1,1,1,0,1,1,0
74.225125944,1,1,1,0,0,1,0
74.225255548,1,1,1,1,0,1,0
74.274668812,0,1,1,1,0,1,0
74.275013628,0,0,1,1,0,1,0
74.275126236,0,0,1,1,1,1,0
74.275255876,0,0,1,0,1,1,0
75.234676112,1,0,1,0,1,1,0
75.235020736,1,1,1,0,1,1,0
75.235132448,1,1,1,0,0,1,0
75.235262048,1,1,1,1,0,1,0
75.284695276,0,1,1,1,0,1,0
75.285040372,0,0,1,1,0,1,0
75.285132728,0,0,1,1,1,1,0
75.285262372,0,0,1,0,1,1,0
76.244702576,1,0,1,0,1,1,0
76.245047420,1,1,1,0,1,1,0
76.245138756,1,1,1,0,0,1,0
76.245268360,1,1,1,1,0,1,0
76.275770036,0,1,1,1,0,1,0
76.276114568,0,0,1,1,0,1,0
76.276350068,0,0,0,1,0,1,0
76.276366048,0,0,0,1,1,1,0
76.276538236,0,0,0,1,1,1,1
76.277278252,0,0,0,1,1,1,0
76.277296624,0,0,0,1,1,0,0
76.277807068,0,0,0,1,0,0,0
76.277936688,0,0,0,0,0,0,0
76.278349416,0,0,0,0,0,0,1
76.278957288,0,0,0,0,0,1,1
76.278957368,0,0,0,0,0,1,0
76.294691216,1,0,0,0,0,1,0
76.295035624,1,1,0,0,0,1,0
76.295139060,1,1,0,0,1,1,0
76.295268684,1,1,0,1,1,1,0
77.254698500,0,1,0,1,1,1,0
77.255043160,0,0,0,1,1,1,0
77.255145164,0,0,0,1,0,1,0
77.255274784,0,0,0,0,0,1,0
77.304717668,1,0,0,0,0,1,0
77.305061920,1,1,0,0,0,1,0
77.305145484,1,1,0,0,1,1,0
77.305275108,1,1,0,1,1,1,0
78.264694444,0,1,0,1,1,1,0
78.265038916,0,0,0,1,1,1,0
78.265151544,0,0,0,1,0,1,0
78.265281164,0,0,0,0,0,1,0
78.314713552,1,0,0,0,0,1,0
78.315058304,1,1,0,0,0,1,0
78.315151864,1,1,0,0,1,1,0
78.315281488,1,1,0,1,1,1,0
79.274720876,0,1,0,1,1,1,0
79.275065564,0,0,0,1,1,1,0
79.275158008,0,0,0,1,0,1,0
79.275287628,0,0,0,0,0,1,0
79.276600356,0,0,0,0,0,1,1
79.279224360,0,0,0,0,0,0,1
79.279224424,0,0,0,0,0,0,0
79.324709480,1,0,0,0,0,0,0
79.325054324,1,1,0,0,0,0,0
79.325158264,1,1,0,0,1,0,0
79.325287888,1,1,0,1,1,0,0
80.284716752,0,1,0,1,1,0,0
80.285061252,0,0,0,1,1,0,0
80.285164320,0,0,0,1,0,0,0
80.285293940,0,0,0,0,0,0,0
80.334735904,1,0,0,0,0,0,0
80.335080936,1,1,0,0,0,0,0
80.335164624,1,1,0,0,1,0,0
80.335294248,1,1,0,1,1,0,0
81.294743200,0,1,0,1,1,0,0
81.295088236,0,0,0,1,1,0,0
81.295170740,0,0,0,1,0,0,0
81.295300360,0,0,0,0,0,0,0
81.344731848,1,0,0,0,0,0,0
81.345076880,1,1,0,0,0,0,0
81.345171068,1,1,0,0,1,0,0
81.345300692,1,1,0,1,1,0,0
82.304739136,0,1,0,1,1,0,0
82.305083700,0,0,0,1,1,0,0
82.305177144,0,0,0,1,0,0,0
82.305306764,0,0,0,0,0,0,0
82.354727708,1,0,0,0,0,0,0
82.355072400,1,1,0,0,0,0,0
82.355177400,1,1,0,0,1,0,0
82.355307024,1,1,0,1,1,0,0
83.314735052,0,1,0,1,1,0,0
83.315079648,0,0,0,1,1,0,0
83.315183524,0,0,0,1,0,0,0
83.315313144,0,0,0,0,0,0,0
83.364754176,1,0,0,0,0,0,0
83.365098644,1,1,0,0,0,0,0
83.365183832,1,1,0,0,1,0,0
83.365313456,1,1,0,1,1,0,0
84.324761464,0,1,0,1,1,0,0
84.325105872,0,0,0,1,1,0,0
84.325189876,0,0,0,1,0,0,0
84.325319496,0,0,0,0,0,0,0
84.374750048,1,0,0,0,0,0,0
84.375094924,1,1,0,0,0,0,0
84.375190176,1,1,0,0,1,0,0
84.375319800,1,1,0,1,1,0,0
85.334757356,0,1,0,1,1,0,0
85.335102076,0,0,0,1,1,0,0
85.335196268,0,0,0,1,0,0,0
85.335325888,0,0,0,0,0,0,0
85.384745972,1,0,0,0,0,0,0
85.385090536,1,1,0,0,0,0,0
85.385196600,1,1,0,0,1,0,0
85.385326224,1,1,0,1,1,0,0
86.344753272,0,1,0,1,1,0,0
86.345097868,0,0,0,1,1,0,0
86.345202620,0,0,0,1,0,0,0
86.345332240,0,0,0,0,0,0,0
86.375851164,1,0,0,0,0,0,0
86.376195696,1,1,0,0,0,0,0
86.376413880,1,1,1,0,0,0,0
86.376429880,1,1,1,0,1,0,0
86.376602068,1,1,1,0,1,0,1
86.377342084,1,1,1,0,1,0,0
86.377360440,1,1,1,0,1,1,0
86.377870960,1,1,1,0,0,1,0
86.378000564,1,1,1,1,0,1,0
86.378413188,1,1,1,1,0,1,1
86.379021328,1,1,1,1,0,0,1
86.379021388,1,1,1,1,0,0,0
86.394772372,0,1,1,1,0,0,0
86.395117028,0,0,1,1,0,0,0
86.395202948,0,0,1,1,1,0,0
86.395332592,0,0,1,0,1,0,0
87.354779664,1,0,1,0,1,0,0
87.355124352,1,1,1,0,1,0,0
87.355209060,1,1,1,0,0,0,0
87.355338664,1,1,1,1,0,0,0
87.404768268,0,1,1,1,0,0,0
87.405112896,0,0,1,1,0,0,0
87.405209316,0,0,1,1,1,0,0
87.405338956,0,0,1,0,1,0,0
88.364775560,1,0,1,0,1,0,0
88.365120372,1,1,1,0,1,0,0
88.365215396,1,1,1,0,0,0,0
88.365344996,1,1,1,1,0,0,0
88.414764196,0,1,1,1,0,0,0
88.415109072,0,0,1,1,0,0,0
88.415215680,0,0,1,1,1,0,0
88.415345320,0,0,1,0,1,0,0
89.374771436,1,0,1,0,1,0,0
89.375116064,1,1,1,0,1,0,0
89.375221772,1,1,1,0,0,0,0
89.375351376,1,1,1,1,0,0,0
89.376664120,1,1,1,1,0,0,1
89.379288236,1,1,1,1,0,1,1
89.379288316,1,1,1,1,0,1,0
89.424790628,0,1,1,1,0,1,0
89.425135504,0,0,1,1,0,1,0
89.425222048,0,0,1,1,1,1,0
89.425351692,0,0,1,0,1,1,0
90.384797852,1,0,1,0,1,1,0
90.385142636,1,1,1,0,1,1,0
90.385228156,1,1,1,0,0,1,0
90.385357760,1,1,1,1,0,1,0
90.434786512,0,1,1,1,0,1,0
90.435131136,0,0,1,1,0,1,0
90.435228432,0,0,1,1,1,1,0
90.435358076,0,0,1,0,1,1,0
91.394793728,1,0,1,0,1,1,0
91.395138636,1,1,1,0,1,1,0
91.395234408,1,1,1,0,0,1,0
