Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
8266.856108392,1,1,0,0,1,1,0
8266.856238016,1,1,0,1,1,1,0
8267.815671552,0,1,0,1,1,1,0
8267.816016272,0,0,0,1,1,1,0
8267.816112524,0,0,0,1,0,1,0
8267.816242144,0,0,0,0,0,1,0
8267.865660056,1,0,0,0,0,1,0
8267.866004712,1,1,0,0,0,1,0
8267.866112712,1,1,0,0,1,1,0
8267.866242336,1,1,0,1,1,1,0
8268.825665408,0,1,0,1,1,1,0
8268.826009848,0,0,0,1,1,1,0
8268.826116916,0,0,0,1,0,1,0
8268.826246536,0,0,0,0,0,1,0
8268.875684452,1,0,0,0,0,1,0
8268.876028984,1,1,0,0,0,1,0
8268.876117112,1,1,0,0,1,1,0
8268.876246736,1,1,0,1,1,1,0
8269.835689760,0,1,0,1,1,1,0
8269.836034356,0,0,0,1,1,1,0
8269.836121300,0,0,0,1,0,1,0
8269.836250920,0,0,0,0,0,1,0
8269.837563644,0,0,0,0,0,1,1
8269.840187768,0,0,0,0,0,0,1
8269.840187832,0,0,0,0,0,0,0
8269.885678260,1,0,0,0,0,0,0
8269.886023044,1,1,0,0,0,0,0
8269.886121480,1,1,0,0,1,0,0
8269.886251104,1,1,0,1,1,0,0
8270.845683636,0,1,0,1,1,0,0
8270.846027948,0,0,0,1,1,0,0
8270.846125640,0,0,0,1,0,0,0
8270.846255260,0,0,0,0,0,0,0
8270.895672088,1,0,0,0,0,0,0
8270.896016840,1,1,0,0,0,0,0
8270.896125840,1,1,0,0,1,0,0
8270.896255464,1,1,0,1,1,0,0
8271.855677504,0,1,0,1,1,0,0
8271.856022004,0,0,0,1,1,0,0
8271.856130008,0,0,0,1,0,0,0
8271.856259628,0,0,0,0,0,0,0
8271.905696476,1,0,0,0,0,0,0
8271.906041072,1,1,0,0,0,0,0
8271.906130196,1,1,0,0,1,0,0
8271.906259820,1,1,0,1,1,0,0
8272.865701840,0,1,0,1,1,0,0
8272.866046248,0,0,0,1,1,0,0
8272.866134380,0,0,0,1,0,0,0
8272.866263996,0,0,0,0,0,0,0
8272.915690360,1,0,0,0,0,0,0
8272.916034892,1,1,0,0,0,0,0
8272.916134516,1,1,0,0,1,0,0
8272.916264140,1,1,0,1,1,0,0
8273.875695684,0,1,0,1,1,0,0
8273.876040124,0,0,0,1,1,0,0
8273.876138692,0,0,0,1,0,0,0
8273.876268312,0,0,0,0,0,0,0
8273.925684196,1,0,0,0,0,0,0
8273.926028572,1,1,0,0,0,0,0
8273.926138884,1,1,0,0,1,0,0
8273.926268508,1,1,0,1,1,0,0
8274.885689564,0,1,0,1,1,0,0
8274.886034188,0,0,0,1,1,0,0
8274.886143008,0,0,0,1,0,0,0
8274.886272628,0,0,0,0,0,0,0
8274.935708572,1,0,0,0,0,0,0
8274.936053388,1,1,0,0,0,0,0
8274.936143260,1,1,0,0,1,0,0
8274.936272884,1,1,0,1,1,0,0
8275.895713944,0,1,0,1,1,0,0
8275.896058164,0,0,0,1,1,0,0
8275.896147420,0,0,0,1,0,0,0
8275.896277040,0,0,0,0,0,0,0
8275.945702384,1,0,0,0,0,0,0
8275.946046792,1,1,0,0,0,0,0
8275.946147668,1,1,0,0,1,0,0
8275.946277292,1,1,0,1,1,0,0
8276.905707764,0,1,0,1,1,0,0
8276.906052360,0,0,0,1,1,0,0
8276.906151804,0,0,0,1,0,0,0
8276.906281424,0,0,0,0,0,0,0
8276.936805616,1,0,0,0,0,0,0
8276.937150116,1,1,0,0,0,0,0
8276.937362992,1,1,1,0,0,0,0
8276.937378992,1,1,1,0,1,0,0
8276.937551176,1,1,1,0,1,0,1
8276.938291192,1,1,1,0,1,0,0
8276.938309548,1,1,1,0,1,1,0
8276.938820068,1,1,1,0,0,1,0
8276.938949672,1,1,1,1,0,1,0
8276.939362292,1,1,1,1,0,1,1
8276.939970432,1,1,1,1,0,0,1
8276.939970492,1,1,1,1,0,0,0
8276.955696304,0,1,1,1,0,0,0
8276.956040836,0,0,1,1,0,0,0
8276.956152008,0,0,1,1,1,0,0
8276.956281648,0,0,1,0,1,0,0
8277.915701588,1,0,1,0,1,0,0
8277.916045872,1,1,1,0,1,0,0
8277.916156140,1,1,1,0,0,0,0
8277.916285744,1,1,1,1,0,0,0
8277.965720612,0,1,1,1,0,0,0
8277.966065488,0,0,1,1,0,0,0
8277.966156348,0,0,1,1,1,0,0
8277.966285988,0,0,1,0,1,0,0
8278.925725944,1,0,1,0,1,0,0
8278.926070288,1,1,1,0,1,0,0
8278.926160560,1,1,1,0,0,0,0
8278.926290164,1,1,1,1,0,0,0
8278.975714496,0,1,1,1,0,0,0
8278.976059276,0,0,1,1,0,0,0
8278.976160760,0,0,1,1,1,0,0
8278.976290400,0,0,1,0,1,0,0
8279.935719816,1,0,1,0,1,0,0
8279.936064256,1,1,1,0,1,0,0
8279.936164900,1,1,1,0,0,0,0
8279.936294504,1,1,1,1,0,0,0
8279.937607248,1,1,1,1,0,0,1
8279.940231356,1,1,1,1,0,1,1
8279.940231436,1,1,1,1,0,1,0
8279.985708364,0,1,1,1,0,1,0
8279.986052772,0,0,1,1,0,1,0
8279.986165068,0,0,1,1,1,1,0
8279.986294708,0,0,1,0,1,1,0
8280.945713632,1,0,1,0,1,1,0
8280.946058008,1,1,1,0,1,1,0
8280.946169216,1,1,1,0,0,1,0
8280.946298816,1,1,1,1,0,1,0
8280.995732736,0,1,1,1,0,1,0
8280.996077268,0,0,1,1,0,1,0
8280.996169436,0,0,1,1,1,1,0
8280.996299080,0,0,1,0,1,1,0
8281.955737996,1,0,1,0,1,1,0
8281.956082592,1,1,1,0,1,1,0
8281.956173548,1,1,1,0,0,1,0
8281.956303152,1,1,1,1,0,1,0
8282.005726532,0,1,1,1,0,1,0
8282.006071408,0,0,1,1,0,1,0
8282.006173764,0,0,1,1,1,1,0
8282.006303408,0,0,1,0,1,1,0
8282.965731900,1,0,1,0,1,1,0
8282.966076496,1,1,1,0,1,1,0
8282.966177956,1,1,1,0,0,1,0
8282.966307556,1,1,1,1,0,1,0
8283.015720392,0,1,1,1,0,1,0
8283.016065080,0,0,1,1,0,1,0
8283.016178124,0,0,1,1,1,1,0
8283.016307764,0,0,1,0,1,1,0
8283.975725716,1,0,1,0,1,1,0
8283.976069652,1,1,1,0,1,1,0
8283.976182300,1,1,1,0,0,1,0
8283.976311900,1,1,1,1,0,1,0
8284.025744764,0,1,1,1,0,1,0
8284.026089484,0,0,1,1,0,1,0
8284.026182464,0,0,1,1,1,1,0
8284.026312108,0,0,1,0,1,1,0
8284.985750108,1,0,1,0,1,1,0
8284.986094672,1,1,1,0,1,1,0
8284.986186632,1,1,1,0,0,1,0
