Time [s],Channel 9,Channel 10,Channel 11
6864.644931912,0,1,1
6864.645665094,0,1,0
6864.647079962,1,1,0
6864.648555970,0,1,0
6864.648674300,0,0,0
6865.114944650,0,0,1
6865.114947490,0,1,1
6865.115680670,0,1,0
6865.118180126,0,0,0
6865.584944226,0,0,1
6865.584947066,0,1,1
6865.585680246,0,1,0
6865.588179704,0,0,0
6866.054943802,0,0,1
6866.054946642,0,1,1
6866.055679822,0,1,0
6866.058179280,0,0,0
6866.524943378,0,0,1
6866.524946218,0,1,1
6866.525679398,0,1,0
6866.528178856,0,0,0
6866.994942956,0,0,1
6866.994945796,0,1,1
6866.995678976,0,1,0
6866.998178434,0,0,0
6867.464926532,0,0,1
6867.464929372,0,1,1
6867.465662552,0,1,0
6867.468162008,0,0,0
6867.934926108,0,0,1
6867.934928948,0,1,1
6867.935662128,0,1,0
6867.938161586,0,0,0
6868.404925684,0,0,1
6868.404928524,0,1,1
6868.405661706,0,1,0
6868.408161162,0,0,0
6868.874925262,0,0,1
6868.874928102,0,1,1
6868.875661282,0,1,0
6868.878160740,0,0,0
6869.344924838,0,0,1
6869.344927678,0,1,1
6869.345660858,0,1,0
6869.348160316,0,0,0
6869.814924414,0,0,1
6869.814927256,0,1,1
6869.815660436,0,1,0
6869.818159892,0,0,0
6870.284923992,0,0,1
6870.284926832,0,1,1
6870.285660012,0,1,0
6870.288159468,0,0,0
6870.754907568,0,0,1
6870.754910408,0,1,1
6870.755643588,0,1,0
6870.758143046,0,0,0
6871.224907144,0,0,1
6871.224909986,0,1,1
6871.225643166,0,1,0
6871.228142622,0,0,0
6871.694906722,0,0,1
6871.694909562,0,1,1
6871.695642742,0,1,0
6871.698142200,0,0,0
6872.164906298,0,0,1
6872.164909140,0,1,1
6872.165642320,0,1,0
6872.168141776,0,0,0
6872.634905876,0,0,1
6872.634908716,0,1,1
6872.635641896,0,1,0
6872.638141352,0,0,0
6873.104905452,0,0,1
6873.104908292,0,1,1
6873.105641474,0,1,0
6873.108140930,0,0,0
6873.574905030,0,0,1
6873.574907870,0,1,1
6873.575641050,0,1,0
6873.577028164,1,1,0
6873.578504172,0,1,0
6873.578623944,0,0,0
6874.044872606,0,0,1
6874.044875446,0,1,1
6874.045608628,0,1,0
6874.048108084,0,0,0
6874.514872184,0,0,1
6874.514875024,0,1,1
6874.515608204,0,1,0
6874.518107662,0,0,0
6874.984871762,0,0,1
6874.984874602,0,1,1
6874.985607782,0,1,0
6874.988107238,0,0,0
6875.454871338,0,0,1
6875.454874178,0,1,1
6875.455607358,0,1,0
6875.458106816,0,0,0
6875.924870916,0,0,1
6875.924873756,0,1,1
6875.925606936,0,1,0
6875.928106392,0,0,0
6876.394870492,0,0,1
6876.394873332,0,1,1
6876.395606512,0,1,0
6876.398105970,0,0,0
6876.864870070,0,0,1
6876.864872910,0,1,1
6876.865606090,0,1,0
6876.868105548,0,0,0
6877.334853648,0,0,1
6877.334856488,0,1,1
6877.335589668,0,1,0
6877.338089126,0,0,0
6877.804853224,0,0,1
6877.804856064,0,1,1
6877.805589244,0,1,0
6877.808088702,0,0,0
6878.274852802,0,0,1
6878.274855642,0,1,1
6878.275588822,0,1,0
6878.278088280,0,0,0
6878.744852378,0,0,1
6878.744855220,0,1,1
6878.745588400,0,1,0
6878.748087856,0,0,0
6879.214851956,0,0,1
6879.214854796,0,1,1
6879.215587976,0,1,0
6879.218087434,0,0,0
6879.684851534,0,0,1
6879.684854374,0,1,1
6879.685587554,0,1,0
6879.688087010,0,0,0
6880.154851110,0,0,1
6880.154853950,0,1,1
6880.155587130,0,1,0
6880.158086588,0,0,0
6880.624834688,0,0,1
6880.624837528,0,1,1
6880.625570708,0,1,0
6880.628070164,0,0,0
6881.094834264,0,0,1
6881.094837104,0,1,1
6881.095570284,0,1,0
6881.098069742,0,0,0
6881.564833842,0,0,1
6881.564836682,0,1,1
6881.565569862,0,1,0
6881.568069318,0,0,0
6882.034833418,0,0,1
6882.034836258,0,1,1
6882.035569438,0,1,0
6882.036979092,1,1,0
6882.038455100,0,1,0
6882.038573646,0,0,0
6882.504832994,0,0,1
6882.504835836,0,1,1
6882.505569016,0,1,0
6882.508068472,0,0,0
6882.974832572,0,0,1
6882.974835412,0,1,1
6882.975568592,0,1,0
6882.978068050,0,0,0
6883.444832148,0,0,1
6883.444834990,0,1,1
6883.445568170,0,1,0
6883.448067626,0,0,0
6883.914815726,0,0,1
6883.914818566,0,1,1
