time_s,node,asn,src,err_ns
11.586318571,leaf,846,frame,48000
21.456282121,leaf,1833,frame,48000
30.386370223,leaf,2726,frame,-16000
39.786422591000004,leaf,3666,frame,16000
49.186494792,leaf,4606,frame,0
57.176603652,leaf,5405,frame,0
67.04663837,leaf,6392,frame,0
75.03671539700001,leaf,7191,frame,16000
83.49675652399999,leaf,8037,frame,-16000
91.95683502600001,leaf,8883,frame,16000
100.886897044,leaf,9776,frame,-16000
110.757013553,leaf,10763,frame,0
119.217055722,leaf,11609,frame,16000
126.736115483,leaf,12361,frame,-16000
135.66623812600002,leaf,13254,frame,16000
144.596254811,leaf,14147,frame,-16000
153.99640847,leaf,15087,frame,0
163.866465688,leaf,16074,frame,0
171.38645865700002,leaf,16826,frame,16000
180.316519092,leaf,17719,frame,-16000
190.186578476,leaf,18706,frame,0
199.116652661,leaf,19599,frame,16000
208.986713837,leaf,20586,frame,0
218.386783579,leaf,21526,frame,0
228.256897589,leaf,22513,frame,0
235.776939308,leaf,23265,frame,-16000
245.17703042600002,leaf,24205,frame,16000
254.577098877,leaf,25145,frame,0
262.567158529,leaf,25944,frame,-16000
270.557206765,leaf,26743,frame,0
278.546319542,leaf,27542,frame,16000
286.536386444,leaf,28341,frame,-16000
295.936425895,leaf,29281,frame,0
304.396485606,leaf,30127,frame,16000
313.326601874,leaf,31020,frame,-16000
322.726592742,leaf,31960,frame,0
331.656664927,leaf,32853,frame,16000
341.056764711,leaf,33793,frame,0
350.926811303,leaf,34780,frame,0
358.916882414,leaf,35579,frame,-16000
366.906953025,leaf,36378,frame,0
375.836999668,leaf,37271,frame,0
385.707096885,leaf,38258,frame,16000
394.167215554,leaf,39104,frame,0
404.037243563,leaf,40091,frame,-16000
412.027291757,leaf,40890,frame,16000
421.426409125,leaf,41830,frame,0
431.296484759,leaf,42817,frame,0
439.28652187,leaf,43616,frame,-16000
448.686604154,leaf,44556,frame,16000
457.616734797,leaf,45449,frame,0
465.1366931,leaf,46201,frame,0
475.006801317,leaf,47188,frame,0
484.876866785,leaf,48175,frame,0
494.746930377,leaf,49162,frame,0
502.26697693,leaf,49914,frame,-16000
511.19708957299997,leaf,50807,frame,16000
520.127128216,leaf,51700,frame,-16000
528.587208843,leaf,52546,frame,16000
538.457273269,leaf,53533,frame,0
547.387346662,leaf,54426,frame,0
555.847416831,leaf,55272,frame,-16000
564.7774906819999,leaf,56165,frame,16000
574.646577358,leaf,57152,frame,0
582.636680844,leaf,57951,frame,-16000
592.506703728,leaf,58938,frame,16000
601.906876721,leaf,59878,frame,0
611.306808922,leaf,60818,frame,0
620.706917081,leaf,61758,frame,0
629.166972752,leaf,62604,frame,0
637.627004842,leaf,63450,frame,0
645.617078586,leaf,64249,frame,0
654.077151051,leaf,65095,frame,0
662.537228933,leaf,65941,frame,0
670.9973090650001,leaf,66787,frame,0
680.3973368029999,leaf,67727,frame,0
689.797405376,leaf,68667,frame,0
698.727472686,leaf,69560,frame,0
707.657585371,leaf,70453,frame,0
715.647612574,leaf,71252,frame,0
723.636717027,leaf,72051,frame,0
731.626787063,leaf,72850,frame,0
739.146897421,leaf,73602,frame,-16000
749.016903172,leaf,74589,frame,16000
758.416961869,leaf,75529,frame,0
766.406996822,leaf,76328,frame,0
773.927077971,leaf,77080,frame,0
783.7971505549999,leaf,78067,frame,0
792.727216282,leaf,78960,frame,0
800.247257848,leaf,79712,frame,0
