Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
2886.310630444,1,1,1,1,0,1,0
2886.360071108,0,1,1,1,0,1,0
2886.360415736,0,0,1,1,0,1,0
2886.360501092,0,0,1,1,1,1,0
2886.360630736,0,0,1,0,1,1,0
2887.320076564,1,0,1,0,1,1,0
2887.320421004,1,1,1,0,1,1,0
2887.320505400,1,1,1,0,0,1,0
2887.320635004,1,1,1,1,0,1,0
2887.370065112,0,1,1,1,0,1,0
2887.370409924,0,0,1,1,0,1,0
2887.370505596,0,0,1,1,1,1,0
2887.370635240,0,0,1,0,1,1,0
2888.330070624,1,0,1,0,1,1,0
2888.330415280,1,1,1,0,1,1,0
2888.330509928,1,1,1,0,0,1,0
2888.330639528,1,1,1,1,0,1,0
2888.361137964,0,1,1,1,0,1,0
2888.361482404,0,0,1,1,0,1,0
2888.361721152,0,0,0,1,0,1,0
2888.361737136,0,0,0,1,1,1,0
2888.361909320,0,0,0,1,1,1,1
2888.362649332,0,0,0,1,1,1,0
2888.362667708,0,0,0,1,1,0,0
2888.363178148,0,0,0,1,0,0,0
2888.363307768,0,0,0,0,0,0,0
2888.363720372,0,0,0,0,0,0,1
2888.364328492,0,0,0,0,0,1,1
2888.364328572,0,0,0,0,0,1,0
2888.380059124,1,0,0,0,0,1,0
2888.380403720,1,1,0,0,0,1,0
2888.380510092,1,1,0,0,1,1,0
2888.380639720,1,1,0,1,1,1,0
2889.340064592,0,1,0,1,1,1,0
2889.340409124,0,0,0,1,1,1,0
2889.340514444,0,0,0,1,0,1,0
2889.340644060,0,0,0,0,0,1,0
2889.390083624,1,0,0,0,0,1,0
2889.390428344,1,1,0,0,0,1,0
2889.390514656,1,1,0,0,1,1,0
2889.390644280,1,1,0,1,1,1,0
2890.350089204,0,1,0,1,1,1,0
2890.350433864,0,0,0,1,1,1,0
2890.350518996,0,0,0,1,0,1,0
2890.350648612,0,0,0,0,0,1,0
2890.400077664,1,0,0,0,0,1,0
2890.400422320,1,1,0,0,0,1,0
2890.400519256,1,1,0,0,1,1,0
2890.400648880,1,1,0,1,1,1,0
2891.360083200,0,1,0,1,1,1,0
2891.360427668,0,0,0,1,1,1,0
2891.360523612,0,0,0,1,0,1,0
2891.360653232,0,0,0,0,0,1,0
2891.361965832,0,0,0,0,0,1,1
2891.364589832,0,0,0,0,0,0,1
2891.364589896,0,0,0,0,0,0,0
2891.410071696,1,0,0,0,0,0,0
2891.410416256,1,1,0,0,0,0,0
2891.410523632,1,1,0,0,1,0,0
2891.410653256,1,1,0,1,1,0,0
2892.370077224,0,1,0,1,1,0,0
2892.370422072,0,0,0,1,1,0,0
2892.370527952,0,0,0,1,0,0,0
2892.370657572,0,0,0,0,0,0,0
2892.420096232,1,0,0,0,0,0,0
2892.420440888,1,1,0,0,0,0,0
2892.420528200,1,1,0,0,1,0,0
2892.420657824,1,1,0,1,1,0,0
2893.380101736,0,1,0,1,1,0,0
2893.380446364,0,0,0,1,1,0,0
2893.380532492,0,0,0,1,0,0,0
2893.380662112,0,0,0,0,0,0,0
2893.430090236,1,0,0,0,0,0,0
2893.430434984,1,1,0,0,0,0,0
2893.430532672,1,1,0,0,1,0,0
2893.430662296,1,1,0,1,1,0,0
2894.390095768,0,1,0,1,1,0,0
2894.390440488,0,0,0,1,1,0,0
2894.390537056,0,0,0,1,0,0,0
2894.390666672,0,0,0,0,0,0,0
2894.440084296,1,0,0,0,0,0,0
2894.440428796,1,1,0,0,0,0,0
2894.440537232,1,1,0,0,1,0,0
2894.440666856,1,1,0,1,1,0,0
2895.400089788,0,1,0,1,1,0,0
2895.400434416,0,0,0,1,1,0,0
2895.400541608,0,0,0,1,0,0,0
2895.400671228,0,0,0,0,0,0,0
2895.450108816,1,0,0,0,0,0,0
2895.450453504,1,1,0,0,0,0,0
2895.450541752,1,1,0,0,1,0,0
2895.450671376,1,1,0,1,1,0,0
2896.410114332,0,1,0,1,1,0,0
2896.410459080,0,0,0,1,1,0,0
2896.410546152,0,0,0,1,0,0,0
2896.410675768,0,0,0,0,0,0,0
2896.460102812,1,0,0,0,0,0,0
2896.460447312,1,1,0,0,0,0,0
2896.460546312,1,1,0,0,1,0,0
2896.460675936,1,1,0,1,1,0,0
2897.420108364,0,1,0,1,1,0,0
2897.420452928,0,0,0,1,1,0,0
2897.420550680,0,0,0,1,0,0,0
2897.420680300,0,0,0,0,0,0,0
2897.470096836,1,0,0,0,0,0,0
2897.470441364,1,1,0,0,0,0,0
2897.470550804,1,1,0,0,1,0,0
2897.470680428,1,1,0,1,1,0,0
2898.430102312,0,1,0,1,1,0,0
2898.430446844,0,0,0,1,1,0,0
2898.430555160,0,0,0,1,0,0,0
2898.430684780,0,0,0,0,0,0,0
2898.461200168,1,0,0,0,0,0,0
2898.461544948,1,1,0,0,0,0,0
2898.461766384,1,1,1,0,0,0,0
2898.461782388,1,1,1,0,1,0,0
2898.461954572,1,1,1,0,1,0,1
2898.462694584,1,1,1,0,1,0,0
2898.462712940,1,1,1,0,1,1,0
2898.463223400,1,1,1,0,0,1,0
2898.463353004,1,1,1,1,0,1,0
2898.463765752,1,1,1,1,0,1,1
2898.464373888,1,1,1,1,0,0,1
2898.464373952,1,1,1,1,0,0,0
2898.480121388,0,1,1,1,0,0,0
2898.480465828,0,0,1,1,0,0,0
2898.480555372,0,0,1,1,1,0,0
2898.480685016,0,0,1,0,1,0,0
2899.440126900,1,0,1,0,1,0,0
2899.440471400,1,1,1,0,1,0,0
2899.440559736,1,1,1,0,0,0,0
2899.440689340,1,1,1,1,0,0,0
2899.490115408,0,1,1,1,0,0,0
2899.490459972,0,0,1,1,0,0,0
2899.490559892,0,0,1,1,1,0,0
2899.490689532,0,0,1,0,1,0,0
2900.450120864,1,0,1,0,1,0,0
2900.450465836,1,1,1,0,1,0,0
2900.450564296,1,1,1,0,0,0,0
2900.450693896,1,1,1,1,0,0,0
2900.500109424,0,1,1,1,0,0,0
2900.500453924,0,0,1,1,0,0,0
2900.500564468,0,0,1,1,1,0,0
2900.500694112,0,0,1,0,1,0,0
2901.460114900,1,0,1,0,1,0,0
2901.460459620,1,1,1,0,1,0,0
2901.460568768,1,1,1,0,0,0,0
2901.460698368,1,1,1,1,0,0,0
2901.462011236,1,1,1,1,0,0,1
2901.464635220,1,1,1,1,0,1,1
2901.464635300,1,1,1,1,0,1,0
2901.510133944,0,1,1,1,0,1,0
2901.510478508,0,0,1,1,0,1,0
2901.510569052,0,0,1,1,1,1,0
2901.510698696,0,0,1,0,1,1,0
2902.470139456,1,0,1,0,1,1,0
2902.470484176,1,1,1,0,1,1,0
2902.470573448,1,1,1,0,0,1,0
2902.470703048,1,1,1,1,0,1,0
2902.520127976,0,1,1,1,0,1,0
2902.520472508,0,0,1,1,0,1,0
2902.520573680,0,0,1,1,1,1,0
2902.520703324,0,0,1,0,1,1,0
2903.480133464,1,0,1,0,1,1,0
2903.480477808,1,1,1,0,1,1,0
2903.480577956,1,1,1,0,0,1,0
2903.480707556,1,1,1,1,0,1,0
2903.530122020,0,1,1,1,0,1,0
2903.530466644,0,0,1,1,0,1,0
2903.530578188,0,0,1,1,1,1,0
2903.530707832,0,0,1,0,1,1,0
2904.490127516,1,0,1,0,1,1,0
2904.490472268,1,1,1,0,1,1,0
2904.490582476,1,1,1,0,0,1,0
2904.490712076,1,1,1,1,0,1,0
2904.540146508,0,1,1,1,0,1,0
2904.540491168,0,0,1,1,0,1,0
2904.540582712,0,0,1,1,1,1,0
2904.540712352,0,0,1,0,1,1,0
2905.500151972,1,0,1,0,1,1,0
2905.500496536,1,1,1,0,1,1,0
2905.500586996,1,1,1,0,0,1,0
2905.500716596,1,1,1,1,0,1,0
2905.550140552,0,1,1,1,0,1,0
2905.550485336,0,0,1,1,0,1,0
2905.550587192,0,0,1,1,1,1,0
2905.550716836,0,0,1,0,1,1,0
2906.510146016,1,0,1,0,1,1,0
2906.510490768,1,1,1,0,1,1,0
2906.510591668,1,1,1,0,0,1,0
2906.510721268,1,1,1,1,0,1,0
2906.560134576,0,1,1,1,0,1,0
2906.560479172,0,0,1,1,0,1,0
2906.560591776,0,0,1,1,1,1,0
2906.560721420,0,0,1,0,1,1,0
2907.520140080,1,0,1,0,1,1,0
2907.520484800,1,1,1,0,1,1,0
2907.520596136,1,1,1,0,0,1,0
2907.520725736,1,1,1,1,0,1,0
2907.570159140,0,1,1,1,0,1,0
2907.570503736,0,0,1,1,0,1,0
2907.570596344,0,0,1,1,1,1,0
2907.570725984,0,0,1,0,1,1,0
2908.530164612,1,0,1,0,1,1,0
2908.530509016,1,1,1,0,1,1,0
2908.530600664,1,1,1,0,0,1,0
2908.530730268,1,1,1,1,0,1,0
2908.561231964,0,1,1,1,0,1,0
2908.561576840,0,0,1,1,0,1,0
2908.561811904,0,0,0,1,0,1,0
2908.561827884,0,0,0,1,1,1,0
2908.562000072,0,0,0,1,1,1,1
2908.562740084,0,0,0,1,1,1,0
2908.562758460,0,0,0,1,1,0,0
2908.563268900,0,0,0,1,0,0,0
2908.563398520,0,0,0,0,0,0,0
2908.563811124,0,0,0,0,0,0,1
2908.564419244,0,0,0,0,0,1,1
2908.564419324,0,0,0,0,0,1,0
2908.580153100,1,0,0,0,0,1,0
2908.580497972,1,1,0,0,0,1,0
2908.580600848,1,1,0,0,1,1,0
2908.580730472,1,1,0,1,1,1,0
2909.540158596,0,1,0,1,1,1,0
2909.540503068,0,0,0,1,1,1,0
