Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 8,Channel 9
2885.836368528,1,1,0,1,0,0,0
2885.836713328,1,0,0,1,0,0,0
2885.836800188,1,0,0,1,1,0,0
2885.836929828,1,0,0,0,1,0,0
2886.816363564,0,0,0,0,1,0,0
2886.816708204,0,1,0,0,1,0,0
2886.816814792,0,1,0,0,0,0,0
2886.816944392,0,1,0,1,0,0,0
2886.846362788,1,1,0,1,0,0,0
2886.846707244,1,0,0,1,0,0,0
2886.846815228,1,0,0,1,1,0,0
2886.846944868,1,0,0,0,1,0,0
2886.848257596,1,0,0,0,1,0,1
2886.848993588,1,0,0,0,1,1,1
2886.848993668,1,0,0,0,1,1,0
2886.849680672,1,0,0,0,0,1,0
2886.849810272,1,0,1,0,0,1,0
2886.849982396,1,0,1,0,0,1,1
2886.850594412,1,0,1,0,0,1,0
2886.850612784,1,0,1,0,0,0,0
2887.826388336,0,0,1,0,0,0,0
2887.826732912,0,1,1,0,0,0,0
2887.826829788,0,1,1,0,1,0,0
2887.826959412,0,1,1,1,1,0,0
2887.856387536,1,1,1,1,1,0,0
2887.856732336,1,0,1,1,1,0,0
2887.856830216,1,0,1,1,0,0,0
2887.856959836,1,0,1,0,0,0,0
2888.836413120,0,0,1,0,0,0,0
2888.836757824,0,1,1,0,0,0,0
2888.836844824,0,1,1,0,1,0,0
2888.836974448,0,1,1,1,1,0,0
2888.866412360,1,1,1,1,1,0,0
2888.866756784,1,0,1,1,1,0,0
2888.866845292,1,0,1,1,0,0,0
2888.866974912,1,0,1,0,0,0,0
2889.847506028,0,0,1,0,0,0,0
2889.847850576,0,1,1,0,0,0,0
2889.848070964,0,1,0,0,0,0,0
2889.848086948,0,1,0,0,1,0,0
2889.848259136,0,1,0,0,1,0,1
2889.850887136,0,1,0,0,1,0,0
2889.850905496,0,1,0,0,1,1,0
2889.876406616,1,1,0,0,1,1,0
2889.876751196,1,0,0,0,1,1,0
2889.876860264,1,0,0,0,0,1,0
2889.876989864,1,0,0,1,0,1,0
2890.856432224,0,0,0,1,0,1,0
2890.856776864,0,1,0,1,0,1,0
2890.856874804,0,1,0,1,1,1,0
2890.857004444,0,1,0,0,1,1,0
2890.886431412,1,1,0,0,1,1,0
2890.886775776,1,0,0,0,1,1,0
2890.886875280,1,0,0,0,0,1,0
2890.887004884,1,0,0,1,0,1,0
2891.866457004,0,0,0,1,0,1,0
2891.866801772,0,1,0,1,0,1,0
2891.866889832,0,1,0,1,1,1,0
2891.867019476,0,1,0,0,1,1,0
2891.896456228,1,1,0,0,1,1,0
2891.896800872,1,0,0,0,1,1,0
