time_s,node,asn,src,err_ns
11.602350887,leaf,846,frame,37000
21.472599422,leaf,1833,frame,46000
30.402482195,leaf,2726,frame,0
39.802623016,leaf,3666,frame,-1000
49.202638628,leaf,4606,frame,0
57.192686766,leaf,5405,frame,0
67.062781592,leaf,6392,frame,0
75.05280410399999,leaf,7191,frame,0
83.512884997,leaf,8037,frame,0
91.972941057,leaf,8883,frame,0
100.903010497,leaf,9776,frame,0
110.773087865,leaf,10763,frame,0
119.23313017400001,leaf,11609,frame,0
126.753249931,leaf,12361,frame,1000
135.68332237099997,leaf,13254,frame,-1000
144.61333602,leaf,14147,frame,-1000
154.01240592399998,leaf,15087,frame,1000
163.882483292,leaf,16074,frame,0
171.402548632,leaf,16826,frame,-1000
180.33272698899998,leaf,17719,frame,0
190.20267639800002,leaf,18706,frame,1000
199.132746839,leaf,19599,frame,0
209.002834707,leaf,20586,frame,0
218.40288677700002,leaf,21526,frame,0
228.272956187,leaf,22513,frame,0
235.792995652,leaf,23265,frame,0
245.193073931,leaf,24205,frame,0
254.593192627,leaf,25145,frame,0
262.583202306,leaf,25944,frame,0
270.57327852599997,leaf,26743,frame,1000
278.563359789,leaf,27542,frame,-1000
286.553404218,leaf,28341,frame,0
295.953489997,leaf,29281,frame,0
304.412557306,leaf,30127,frame,0
313.34262462199996,leaf,31020,frame,0
322.742741442,leaf,31960,frame,0
331.672773966,leaf,32853,frame,0
341.07281962,leaf,33793,frame,0
350.94287265500003,leaf,34780,frame,1000
358.93295620900005,leaf,35579,frame,-1000
366.923010388,leaf,36378,frame,1000
375.853081786,leaf,37271,frame,0
385.723170987,leaf,38258,frame,0
394.18318512999997,leaf,39104,frame,-1000
404.053279832,leaf,40091,frame,1000
412.043332302,leaf,40890,frame,-1000
421.44342891499997,leaf,41830,frame,1000
431.313503605,leaf,42817,frame,0
439.303549683,leaf,43616,frame,0
448.70362470599997,leaf,44556,frame,0
457.632734886,leaf,45449,frame,0
465.15275257999997,leaf,46201,frame,1000
475.02289569600003,leaf,47188,frame,-1000
484.892956353,leaf,48175,frame,0
494.762976219,leaf,49162,frame,1000
502.283017745,leaf,49914,frame,-1000
511.213100676,leaf,50807,frame,0
520.143165022,leaf,51700,frame,0
528.603226651,leaf,52546,frame,0
538.4732927670001,leaf,53533,frame,1000
547.403371072,leaf,54426,frame,0
555.863413701,leaf,55272,frame,-1000
564.7934925479999,leaf,56165,frame,0
574.663565455,leaf,57152,frame,1000
582.653656075,leaf,57951,frame,-1000
592.523746149,leaf,58938,frame,1000
601.923832755,leaf,59878,frame,0
611.322882862,leaf,60818,frame,0
620.722914301,leaf,61758,frame,0
629.18301943,leaf,62604,frame,0
637.6430680589999,leaf,63450,frame,0
645.633217095,leaf,64249,frame,0
654.093187474,leaf,65095,frame,1000
662.553256145,leaf,65941,frame,0
671.0133003990001,leaf,66787,frame,0
680.4133519640001,leaf,67727,frame,-1000
689.81344207,leaf,68667,frame,0
698.7435087079999,leaf,69560,frame,0
707.6735748469999,leaf,70453,frame,0
715.663624883,leaf,71252,frame,0
723.653694961,leaf,72051,frame,0
731.643759414,leaf,72850,frame,0
739.163803357,leaf,73602,frame,0
749.0339003060001,leaf,74589,frame,0
758.4339667869999,leaf,75529,frame,0
766.4230828240001,leaf,76328,frame,0
773.943061225,leaf,77080,frame,0
783.813164175,leaf,78067,frame,1000
792.7432318130001,leaf,78960,frame,0
800.2633213400001,leaf,79712,frame,-1000
809.663358529,leaf,80652,frame,0
819.063411511,leaf,81592,frame,1000
826.583448079,leaf,82344,frame,-1000
836.453567695,leaf,83331,frame,0
844.443584231,leaf,84130,frame,0
853.373657953,leaf,85023,frame,1000
861.8337201229999,leaf,85869,frame,0
870.763784762,leaf,86762,frame,0
879.2238736410001,leaf,87608,frame,0
887.213952094,leaf,88407,frame,0
894.733999579,leaf,89159,frame,0
902.724023281,leaf,89958,frame,0
912.123177555,leaf,90898,frame,0
921.053184943,leaf,91791,frame,0
929.98325929,leaf,92684,frame,0
937.503307691,leaf,93436,frame,0
946.433437663,leaf,94329,frame,0
954.893460001,leaf,95175,frame,0
963.353513046,leaf,96021,frame,-1000
972.753572236,leaf,96961,frame,1000
982.153656092,leaf,97901,frame,0
991.553708407,leaf,98841,frame,0
1000.483800712,leaf,99734,frame,0
1009.88385186,leaf,100674,frame,0
1019.7539298089999,leaf,101661,frame,0
1028.683999822,leaf,102554,frame,0
1038.554088188,leaf,103541,frame,0
1048.424151595,leaf,104528,frame,0
1057.354211984,leaf,105421,frame,0
1066.2833484559999,leaf,106314,frame,0
1075.6833884789999,leaf,107254,frame,0
1083.203410381,leaf,108006,frame,1000
1092.1334925190001,leaf,108899,frame,0
1100.123569597,leaf,109698,frame,-1000
1109.0536558600002,leaf,110591,frame,0
1117.513659906,leaf,111437,frame,0
1127.3837411050001,leaf,112424,frame,0
1136.783804878,leaf,113364,frame,1000
1145.713877308,leaf,114257,frame,-1000
1155.113960873,leaf,115197,frame,1000
1163.573991752,leaf,116043,frame,-1000
1171.564071746,leaf,116842,frame,0
1180.0241335839999,leaf,117688,frame,1000
1188.9542303889998,leaf,118581,frame,0
1196.4742659150002,leaf,119333,frame,0
1205.874314522,leaf,120273,frame,0
1215.7444038869999,leaf,121260,frame,0
1223.2634997060002,leaf,122012,frame,0
1233.133580863,leaf,122999,frame,0
1242.0636164599998,leaf,123892,frame,0
1251.4637863159999,leaf,124832,frame,-1000
1259.923815529,leaf,125678,frame,1000
1269.323803177,leaf,126618,frame,-1000
1277.313886963,leaf,127417,frame,1000
1286.243905435,leaf,128310,frame,0
1294.7039806890002,leaf,129156,frame,0
1302.694083016,leaf,129955,frame,-1000
1312.564140841,leaf,130942,frame,0
1322.4342092480001,leaf,131929,frame,1000
1331.834302896,leaf,132869,frame,0
1341.70435197,leaf,133856,frame,-1000
1351.574419211,leaf,134843,frame,0
1359.5645010800001,leaf,135642,frame,1000
1368.964535228,leaf,136582,frame,0
1376.483611838,leaf,137334,frame,0
1384.473730583,leaf,138133,frame,0
1394.343870407,leaf,139120,frame,0
1403.743835388,leaf,140060,frame,0
1412.203943059,leaf,140906,frame,0
1421.133958031,leaf,141799,frame,0
1428.654017557,leaf,142551,frame,-1000
1438.524088131,leaf,143538,frame,1000
1446.514130626,leaf,144337,frame,-1000
1455.4442023479999,leaf,145230,frame,1000
1464.844280825,leaf,146170,frame,1000
1473.304341632,leaf,147016,frame,0
1481.764393272,leaf,147862,frame,-1000
1490.2244650379998,leaf,148708,frame,0
1499.1545417210002,leaf,149601,frame,0
1507.614601111,leaf,150447,frame,0
1517.484688295,leaf,151434,frame,0
1527.35378473,leaf,152421,frame,1000
1535.813857871,leaf,153267,frame,-1000
1543.333896259,leaf,154019,frame,1000
1552.733975318,leaf,154959,frame,0
1562.134009835,leaf,155899,frame,-1000
1570.12406885,leaf,156698,frame,1000
1579.524140533,leaf,157638,frame,0
1587.9842023400001,leaf,158484,frame,0
1595.974267521,leaf,159283,frame,-1000
1603.964316078,leaf,160082,frame,1000
1611.954399009,leaf,160881,frame,0
1621.824440193,leaf,161868,frame,0
1630.75452146,leaf,162761,frame,0
1639.2145756,leaf,163607,frame,0
1648.614718284,leaf,164547,frame,0
1656.604756673,leaf,165346,frame,0
1664.594780271,leaf,166145,frame,-1000
1673.524875829,leaf,167038,frame,0
1682.923929638,leaf,167978,frame,1000
1691.3839959450002,leaf,168824,frame,-1000
1699.374111793,leaf,169623,frame,1000
1707.3641255989999,leaf,170422,frame,0
1715.824235323,leaf,171268,frame,-1000
1724.2842377549998,leaf,172114,frame,1000
1732.744281228,leaf,172960,frame,0
1742.614348913,leaf,173947,frame,0
1751.544426596,leaf,174840,frame,0
1760.474485362,leaf,175733,frame,0
1769.874589379,leaf,176673,frame,1000
1779.744649855,leaf,177660,frame,-1000
1789.6147337480002,leaf,178647,frame,0
1799.01478514,leaf,179587,frame,0
1808.884862616,leaf,180574,frame,1000
