time_s,node,asn,src,err_ns
11.58639627,leaf,846,frame,32000
21.456457416000003,leaf,1833,frame,48000
30.386529331000002,leaf,2726,frame,0
39.786613809,leaf,3666,frame,0
49.186679012,leaf,4606,frame,0
57.176749648999994,leaf,5405,frame,0
67.046809528,leaf,6392,frame,0
75.035910998,leaf,7191,frame,-16000
83.495949936,leaf,8037,frame,16000
91.956076081,leaf,8883,frame,-16000
100.886094068,leaf,9776,frame,16000
110.75618286299999,leaf,10763,frame,0
119.216257466,leaf,11609,frame,-16000
126.736267471,leaf,12361,frame,16000
135.666357416,leaf,13254,frame,-16000
144.596411528,leaf,14147,frame,16000
153.99649419,leaf,15087,frame,0
163.866566401,leaf,16074,frame,0
171.386626989,leaf,16826,frame,0
180.316692767,leaf,17719,frame,0
190.186767145,leaf,18706,frame,-16000
199.116830674,leaf,19599,frame,0
208.986904302,leaf,20586,frame,0
218.386970838,leaf,21526,frame,16000
228.256097675,leaf,22513,frame,0
235.776145846,leaf,23265,frame,-16000
245.176242299,leaf,24205,frame,16000
254.576316544,leaf,25145,frame,0
262.56632539000003,leaf,25944,frame,0
270.556373236,leaf,26743,frame,-16000
278.54644033100004,leaf,27542,frame,16000
286.53649492700004,leaf,28341,frame,-16000
295.936585089,leaf,29281,frame,16000
304.39663094300005,leaf,30127,frame,-16000
313.326711555,leaf,31020,frame,16000
322.726769216,leaf,31960,frame,0
331.656843286,leaf,32853,frame,0
341.056932656,leaf,33793,frame,-16000
350.927009451,leaf,34780,frame,0
358.917040338,leaf,35579,frame,16000
366.90711105900004,leaf,36378,frame,0
375.836225796,leaf,37271,frame,0
385.706337424,leaf,38258,frame,0
394.166352986,leaf,39104,frame,-16000
404.036462948,leaf,40091,frame,16000
412.02654933499997,leaf,40890,frame,-16000
421.426570122,leaf,41830,frame,0
431.29662958299997,leaf,42817,frame,0
439.286671221,leaf,43616,frame,16000
448.68680479899996,leaf,44556,frame,-16000
457.616806869,leaf,45449,frame,16000
465.136856707,leaf,46201,frame,0
475.006942668,leaf,47188,frame,0
484.87702063,leaf,48175,frame,0
494.74708492400003,leaf,49162,frame,0
502.267156929,leaf,49914,frame,-16000
511.197238416,leaf,50807,frame,16000
520.1272705270001,leaf,51700,frame,0
528.586365673,leaf,52546,frame,0
538.456433926,leaf,53533,frame,0
547.386502288,leaf,54426,frame,0
555.846560934,leaf,55272,frame,0
564.776694254,leaf,56165,frame,0
574.646706132,leaf,57152,frame,0
582.6367863529999,leaf,57951,frame,0
592.506843647,leaf,58938,frame,0
601.906912226,leaf,59878,frame,0
611.3070193039999,leaf,60818,frame,0
620.707056799,leaf,61758,frame,0
629.167102319,leaf,62604,frame,0
637.627187798,leaf,63450,frame,0
645.617281477,leaf,64249,frame,0
654.077315498,leaf,65095,frame,-16000
662.53737256,leaf,65941,frame,16000
670.996465789,leaf,66787,frame,-16000
680.396601575,leaf,67727,frame,16000
689.796646695,leaf,68667,frame,0
698.726714474,leaf,69560,frame,0
707.656815919,leaf,70453,frame,0
715.646838723,leaf,71252,frame,0
723.636851819,leaf,72051,frame,0
731.626925373,leaf,72850,frame,16000
739.146953752,leaf,73602,frame,-16000
749.017039547,leaf,74589,frame,0
758.417113,leaf,75529,frame,0
766.407169138,leaf,76328,frame,0
773.927225809,leaf,77080,frame,0
783.797332728,leaf,78067,frame,0
792.727367632,leaf,78960,frame,0
800.2474391779999,leaf,79712,frame,0
809.647509465,leaf,80652,frame,0
819.0475999180001,leaf,81592,frame,0
826.566650589,leaf,82344,frame,0
836.436749759,leaf,83331,frame,0
844.426814563,leaf,84130,frame,0
853.356908133,leaf,85023,frame,0
861.816918362,leaf,85869,frame,0
870.746972015,leaf,86762,frame,0
879.207075411,leaf,87608,frame,16000
887.197115257,leaf,88407,frame,-16000
894.717150761,leaf,89159,frame,0
902.7072198149999,leaf,89958,frame,16000
912.107326518,leaf,90898,frame,-16000
921.037360338,leaf,91791,frame,0
929.967430659,leaf,92684,frame,16000
937.487497538,leaf,93436,frame,-16000
946.4175734419999,leaf,94329,frame,16000
954.8776324620001,leaf,95175,frame,-16000
963.337692024,leaf,96021,frame,16000
972.736805061,leaf,96961,frame,-16000
982.136870639,leaf,97901,frame,0
991.536946551,leaf,98841,frame,0
1000.4671172459999,leaf,99734,frame,16000
1009.8671117409999,leaf,100674,frame,-16000
1019.737135994,leaf,101661,frame,0
1028.667212356,leaf,102554,frame,0
1038.537268776,leaf,103541,frame,0
1048.407338445,leaf,104528,frame,16000
1057.3374305159998,leaf,105421,frame,0
1066.2674844150001,leaf,106314,frame,-16000
1075.667547847,leaf,107254,frame,0
1083.1876382599999,leaf,108006,frame,0
1092.117680396,leaf,108899,frame,0
1100.108756021,leaf,109698,frame,0
1109.037823366,leaf,110591,frame,0
1117.4969598300002,leaf,111437,frame,16000
1127.366972351,leaf,112424,frame,0
1136.7670402420001,leaf,113364,frame,-16000
1145.697116169,leaf,114257,frame,16000
1155.097344227,leaf,115197,frame,0
1163.5572633160002,leaf,116043,frame,-16000
1171.547301858,leaf,116842,frame,16000
1180.007352906,leaf,117688,frame,-16000
1188.937427833,leaf,118581,frame,16000
