Time [s],Channel 9,Channel 10,Channel 11
32.732894504,0,0,0
33.199658910,0,0,1
33.199661750,0,1,1
33.200394932,0,1,0
33.201799708,1,1,0
33.203275718,0,1,0
33.203393266,0,0,0
33.669658794,0,0,1
33.669661634,0,1,1
33.670394816,0,1,0
33.672894274,0,0,0
34.139658676,0,0,1
34.139661518,0,1,1
34.140394698,0,1,0
34.142894156,0,0,0
34.609658558,0,0,1
34.609661398,0,1,1
34.610394580,0,1,0
34.612894038,0,0,0
35.079658438,0,0,1
35.079661278,0,1,1
35.080394458,0,1,0
35.082893918,0,0,0
35.549658316,0,0,1
35.549661156,0,1,1
35.550394338,0,1,0
35.552893796,0,0,0
36.019642192,0,0,1
36.019645032,0,1,1
36.020378214,0,1,0
36.022877672,0,0,0
36.489642068,0,0,1
36.489644908,0,1,1
36.490378090,0,1,0
36.492877548,0,0,0
36.959641942,0,0,1
36.959644782,0,1,1
36.960377964,0,1,0
36.962877422,0,0,0
37.429641814,0,0,1
37.429644654,0,1,1
37.430377836,0,1,0
37.432877294,0,0,0
37.899641686,0,0,1
37.899644526,0,1,1
37.900377708,0,1,0
37.902877166,0,0,0
38.369641556,0,0,1
38.369644396,0,1,1
38.370377576,0,1,0
38.372877036,0,0,0
38.839625424,0,0,1
38.839628264,0,1,1
38.840361446,0,1,0
38.842860904,0,0,0
39.309625292,0,0,1
39.309628132,0,1,1
39.310361314,0,1,0
39.312860772,0,0,0
39.779625158,0,0,1
39.779627998,0,1,1
39.780361180,0,1,0
39.782860638,0,0,0
40.249625024,0,0,1
40.249627864,0,1,1
40.250361044,0,1,0
40.252860504,0,0,0
40.719624888,0,0,1
40.719627728,0,1,1
40.720360908,0,1,0
40.722860368,0,0,0
41.189624750,0,0,1
41.189627590,0,1,1
41.190360772,0,1,0
41.192860230,0,0,0
41.659624612,0,0,1
41.659627452,0,1,1
41.660360632,0,1,0
41.662860092,0,0,0
42.129608472,0,0,1
42.129611312,0,1,1
42.130344494,0,1,0
42.132843952,0,0,0
42.599608332,0,0,1
42.599611172,0,1,1
42.600344354,0,1,0
42.601752402,1,1,0
42.603228412,0,1,0
42.603345748,0,0,0
43.069608190,0,0,1
43.069611030,0,1,1
43.070344212,0,1,0
43.072843670,0,0,0
43.539608048,0,0,1
43.539610888,0,1,1
43.540344068,0,1,0
43.542843528,0,0,0
44.009607904,0,0,1
44.009610744,0,1,1
44.010343924,0,1,0
44.012843384,0,0,0
44.479607760,0,0,1
44.479610600,0,1,1
44.480343780,0,1,0
44.482843238,0,0,0
44.949607614,0,0,1
44.949610454,0,1,1
44.950343634,0,1,0
44.952843092,0,0,0
45.419591466,0,0,1
45.419594306,0,1,1
45.420327488,0,1,0
45.422826946,0,0,0
45.889591318,0,0,1
45.889594158,0,1,1
45.890327340,0,1,0
45.892826798,0,0,0
46.359591170,0,0,1
46.359594010,0,1,1
46.360327192,0,1,0
46.362826650,0,0,0
46.829591020,0,0,1
46.829593860,0,1,1
46.830327040,0,1,0
46.832826500,0,0,0
47.299590868,0,0,1
47.299593710,0,1,1
47.300326890,0,1,0
47.302826348,0,0,0
47.769590718,0,0,1
47.769593558,0,1,1
47.770326738,0,1,0
47.772826198,0,0,0
48.239574566,0,0,1
48.239577406,0,1,1
48.240310586,0,1,0
48.242810046,0,0,0
48.709574412,0,0,1
48.709577252,0,1,1
48.710310434,0,1,0
48.712809892,0,0,0
49.179574258,0,0,1
49.179577098,0,1,1
49.180310278,0,1,0
49.182809736,0,0,0
49.649574102,0,0,1
49.649576942,0,1,1
49.650310124,0,1,0
49.652809582,0,0,0
50.119573946,0,0,1
50.119576786,0,1,1
50.120309968,0,1,0
50.122809426,0,0,0
50.589573790,0,0,1
50.589576630,0,1,1
50.590309810,0,1,0
50.592809270,0,0,0
51.059573632,0,0,1
51.059576472,0,1,1
51.060309652,0,1,0
51.062809112,0,0,0
51.529557474,0,0,1
51.529560314,0,1,1
51.530293494,0,1,0
51.532792952,0,0,0
51.999557314,0,0,1
51.999560154,0,1,1
52.000293336,0,1,0
52.001704484,1,1,0
52.003180494,0,1,0
52.003297732,0,0,0
52.469557154,0,0,1
52.469559994,0,1,1
52.470293176,0,1,0
52.472792634,0,0,0
52.939556994,0,0,1
52.939559834,0,1,1
52.940293014,0,1,0
52.942792472,0,0,0
53.409556832,0,0,1
53.409559672,0,1,1
53.410292852,0,1,0
53.412792310,0,0,0
53.879556670,0,0,1
53.879559510,0,1,1
53.880292690,0,1,0
53.882792150,0,0,0
54.349556506,0,0,1
54.349559346,0,1,1
54.350292528,0,1,0
54.352791986,0,0,0
54.819540342,0,0,1
54.819543182,0,1,1
54.820276364,0,1,0
54.822775822,0,0,0
55.289540178,0,0,1
55.289543018,0,1,1
55.290276198,0,1,0
55.292775656,0,0,0
55.759540012,0,0,1
55.759542852,0,1,1
55.760276034,0,1,0
55.762775492,0,0,0
56.229539846,0,0,1
56.229542686,0,1,1
56.230275868,0,1,0
56.232775326,0,0,0
56.699539680,0,0,1
56.699542520,0,1,1
56.700275700,0,1,0
56.702775158,0,0,0
57.169539512,0,0,1
57.169542352,0,1,1
57.170275532,0,1,0
57.172774992,0,0,0
57.639523344,0,0,1
57.639526184,0,1,1
57.640259364,0,1,0
57.642758824,0,0,0
58.109523174,0,0,1
58.109526016,0,1,1
58.110259196,0,1,0
58.112758654,0,0,0
58.579523006,0,0,1
58.579525846,0,1,1
58.580259026,0,1,0
58.582758484,0,0,0
59.049522836,0,0,1
59.049525676,0,1,1
59.050258856,0,1,0
59.052758314,0,0,0
59.519522664,0,0,1
59.519525506,0,1,1
59.520258686,0,1,0
59.522758144,0,0,0
59.989522494,0,0,1
59.989525334,0,1,1
59.990258514,0,1,0
59.991663664,1,1,0
59.993139674,0,1,0
59.993257284,0,0,0
60.459522322,0,0,1
60.459525162,0,1,1
60.460258342,0,1,0
60.462757802,0,0,0
60.929506150,0,0,1
60.929508990,0,1,1
60.930242170,0,1,0
60.932741628,0,0,0
61.399505976,0,0,1
61.399508816,0,1,1
61.400241998,0,1,0
61.402741456,0,0,0
61.869505802,0,0,1
61.869508642,0,1,1
61.870241824,0,1,0
61.872741282,0,0,0
62.339505628,0,0,1
62.339508468,0,1,1
62.340241650,0,1,0
62.342741108,0,0,0
62.809505454,0,0,1
62.809508294,0,1,1
62.810241474,0,1,0
62.812740932,0,0,0
63.279505278,0,0,1
63.279508118,0,1,1
63.280241300,0,1,0
63.282740758,0,0,0
63.749505102,0,0,1
63.749507942,0,1,1
63.750241122,0,1,0
63.752740582,0,0,0
64.219488926,0,0,1
64.219491766,0,1,1
64.220224946,0,1,0
64.222724404,0,0,0
64.689488748,0,0,1
64.689491588,0,1,1
64.690224768,0,1,0
64.692724228,0,0,0
65.159488570,0,0,1
65.159491410,0,1,1
65.160224592,0,1,0
65.162724050,0,0,0
65.629488392,0,0,1
65.629491232,0,1,1
65.630224414,0,1,0
65.632723872,0,0,0
66.099488212,0,0,1
66.099491054,0,1,1
66.100224234,0,1,0
66.102723692,0,0,0
66.569488034,0,0,1
66.569490874,0,1,1
66.570224056,0,1,0
66.572723514,0,0,0
67.039487854,0,0,1
67.039490694,0,1,1
67.040223874,0,1,0
67.042723332,0,0,0
67.509471674,0,0,1
67.509474514,0,1,1
67.510207694,0,1,0
67.512707152,0,0,0
67.979471492,0,0,1
67.979474332,0,1,1
67.980207514,0,1,0
67.982706972,0,0,0
68.449471310,0,0,1
68.449474152,0,1,1
68.450207332,0,1,0
68.452706790,0,0,0
68.919471130,0,0,1
68.919473970,0,1,1
68.920207150,0,1,0
68.922706608,0,0,0
69.389470946,0,0,1
69.389473786,0,1,1
69.390206968,0,1,0
69.392706426,0,0,0
69.859470764,0,0,1
69.859473604,0,1,1
69.860206784,0,1,0
69.861613002,1,1,0
69.863089012,0,1,0
69.863206556,0,0,0
70.329470580,0,0,1
70.329473420,0,1,1
70.330206602,0,1,0
70.332706060,0,0,0
70.799454396,0,0,1
70.799457238,0,1,1
70.800190418,0,1,0
70.802689876,0,0,0
71.269454212,0,0,1
71.269457052,0,1,1
71.270190234,0,1,0
71.272689692,0,0,0
71.739454028,0,0,1
71.739456868,0,1,1
71.740190048,0,1,0
71.742689506,0,0,0
72.209453842,0,0,1
72.209456682,0,1,1
72.210189862,0,1,0
72.212689322,0,0,0
72.679453656,0,0,1
72.679456496,0,1,1
72.680189678,0,1,0
72.682689136,0,0,0
73.149453470,0,0,1
73.149456310,0,1,1
73.150189492,0,1,0
73.152688950,0,0,0
73.619453284,0,0,1
73.619456124,0,1,1
73.620189304,0,1,0
73.622688762,0,0,0
74.089437096,0,0,1
74.089439936,0,1,1
74.090173118,0,1,0
74.092672576,0,0,0
74.559436910,0,0,1
74.559439750,0,1,1
74.560172930,0,1,0
74.562672388,0,0,0
75.029436722,0,0,1
75.029439562,0,1,1
75.030172742,0,1,0
75.032672200,0,0,0
75.499436534,0,0,1
75.499439374,0,1,1
75.500172554,0,1,0
75.502672012,0,0,0
75.969436344,0,0,1
75.969439184,0,1,1
75.970172366,0,1,0
75.972671824,0,0,0
76.439436156,0,0,1
76.439438996,0,1,1
76.440172176,0,1,0
76.442671634,0,0,0
76.909435966,0,0,1
76.909438806,0,1,1
76.910171988,0,1,0
76.912671446,0,0,0
77.379419776,0,0,1
77.379422616,0,1,1
77.380155798,0,1,0
77.382655256,0,0,0
77.849419586,0,0,1
77.849422426,0,1,1
77.850155608,0,1,0
77.851571836,1,1,0
77.853047844,0,1,0
77.853166316,0,0,0
78.319435396,0,0,1
78.319438236,0,1,1
78.320171418,0,1,0
78.322670876,0,0,0
78.789435206,0,0,1
78.789438046,0,1,1
78.790171226,0,1,0
78.792670684,0,0,0
79.259435014,0,0,1
79.259437854,0,1,1
79.260171034,0,1,0
79.262670494,0,0,0
79.729434822,0,0,1
79.729437662,0,1,1
79.730170844,0,1,0
79.732670302,0,0,0
80.199434630,0,0,1
80.199437472,0,1,1
80.200170652,0,1,0
80.202670110,0,0,0
80.669418438,0,0,1
80.669421278,0,1,1
80.670154460,0,1,0
80.672653918,0,0,0
81.139418246,0,0,1
81.139421086,0,1,1
81.140154268,0,1,0
81.142653726,0,0,0
81.609418054,0,0,1
81.609420894,0,1,1
81.610154074,0,1,0
81.612653532,0,0,0
82.079417860,0,0,1
82.079420700,0,1,1
82.080153882,0,1,0
82.082653340,0,0,0
82.549417666,0,0,1
82.549420506,0,1,1
82.550153688,0,1,0
82.552653146,0,0,0
83.019417472,0,0,1
83.019420314,0,1,1
83.020153494,0,1,0
83.022652952,0,0,0
83.489417278,0,0,1
83.489420118,0,1,1
83.490153300,0,1,0
83.492652758,0,0,0
83.959401084,0,0,1
83.959403924,0,1,1
83.960137106,0,1,0
83.962636562,0,0,0
84.429400888,0,0,1
84.429403728,0,1,1
84.430136910,0,1,0
84.432636368,0,0,0
84.899400694,0,0,1
84.899403534,0,1,1
84.900136714,0,1,0
84.902636174,0,0,0
85.369400498,0,0,1
85.369403338,0,1,1
85.370136520,0,1,0
85.372635978,0,0,0
85.839400302,0,0,1
85.839403142,0,1,1
85.840136324,0,1,0
85.842635782,0,0,0
86.309400106,0,0,1
86.309402946,0,1,1
86.310136128,0,1,0
86.311528132,1,1,0
86.313004140,0,1,0
86.313123210,0,0,0
86.779383910,0,0,1
86.779386750,0,1,1
86.780119930,0,1,0
86.782619388,0,0,0
87.249367712,0,0,1
87.249370554,0,1,1
87.250103734,0,1,0
87.252603192,0,0,0
87.719367516,0,0,1
87.719370356,0,1,1
87.720103536,0,1,0
87.722602994,0,0,0
88.189367318,0,0,1
88.189370158,0,1,1
88.190103338,0,1,0
88.192602798,0,0,0
88.659367120,0,0,1
88.659369960,0,1,1
88.660103142,0,1,0
88.662602600,0,0,0
89.129366922,0,0,1
89.129369762,0,1,1
89.130102944,0,1,0
89.132602402,0,0,0
89.599366724,0,0,1
89.599369564,0,1,1
89.600102746,0,1,0
89.602602204,0,0,0
90.069366526,0,0,1
90.069369366,0,1,1
90.070102546,0,1,0
90.072602004,0,0,0
90.539350326,0,0,1
90.539353166,0,1,1
90.540086348,0,1,0
90.542585806,0,0,0
91.009350126,0,0,1
91.009352968,0,1,1
91.010086148,0,1,0
91.012585606,0,0,0
91.479349928,0,0,1
91.479352768,0,1,1
91.480085950,0,1,0
91.482585406,0,0,0
91.949349728,0,0,1
91.949352568,0,1,1
91.950085748,0,1,0
91.952585206,0,0,0
92.419349528,0,0,1
92.419352368,0,1,1
92.420085548,0,1,0
92.422585006,0,0,0
92.889349328,0,0,1
92.889351918,0,1,1
92.890085348,0,1,0
92.892584620,0,0,0
93.359349128,0,0,1
93.359351968,0,1,1
93.360085148,0,1,0
93.362584606,0,0,0
93.829332926,0,0,1
93.829335766,0,1,1
93.830068948,0,1,0
93.832568406,0,0,0
94.299332726,0,0,1
94.299335566,0,1,1
94.300068746,0,1,0
94.302568204,0,0,0
94.769332524,0,0,1
94.769335364,0,1,1
94.770068544,0,1,0
94.771484324,1,1,0
94.772960334,0,1,0
94.773080190,0,0,0
95.239348322,0,0,1
95.239351162,0,1,1
95.240084344,0,1,0
95.242583802,0,0,0
95.709348120,0,0,1
95.709350960,0,1,1
95.710084142,0,1,0
95.712583600,0,0,0
96.179347918,0,0,1
96.179350758,0,1,1
96.180083938,0,1,0
96.182583398,0,0,0
96.649347716,0,0,1
96.649350556,0,1,1
96.650083738,0,1,0
96.652583196,0,0,0
97.119331514,0,0,1
97.119334354,0,1,1
97.120067534,0,1,0
97.122566992,0,0,0
97.589331310,0,0,1
97.589334150,0,1,1
97.590067332,0,1,0
97.592566790,0,0,0
98.059331108,0,0,1
98.059333948,0,1,1
98.060067128,0,1,0
98.062566586,0,0,0
98.529330904,0,0,1
98.529333744,0,1,1
98.530066924,0,1,0
98.532566384,0,0,0
98.999330700,0,0,1
98.999333540,0,1,1
99.000066722,0,1,0
99.002566180,0,0,0
99.469330496,0,0,1
99.469333338,0,1,1
99.470066518,0,1,0
99.472565976,0,0,0
99.939330292,0,0,1
99.939333132,0,1,1
99.940066314,0,1,0
99.942565772,0,0,0
100.409330088,0,0,1
100.409332928,0,1,1
100.410066108,0,1,0
100.412565566,0,0,0
100.879313884,0,0,1
100.879316724,0,1,1
100.880049904,0,1,0
100.882549362,0,0,0
101.349313678,0,0,1
101.349316518,0,1,1
101.350049700,0,1,0
101.352549158,0,0,0
101.819313472,0,0,1
101.819316314,0,1,1
101.820049494,0,1,0
101.822548952,0,0,0
102.289313268,0,0,1
102.289316108,0,1,1
102.290049288,0,1,0
102.292548746,0,0,0
102.759313062,0,0,1
102.759315902,0,1,1
102.760049082,0,1,0
102.762548540,0,0,0
103.229312856,0,0,1
103.229315696,0,1,1
103.230048876,0,1,0
103.232548334,0,0,0
103.699312650,0,0,1
103.699315490,0,1,1
103.700048670,0,1,0
103.701437990,1,1,0
103.702913998,0,1,0
103.703033690,0,0,0
104.169280442,0,0,1
104.169283282,0,1,1
104.170016464,0,1,0
104.172515922,0,0,0
104.639280236,0,0,1
104.639283076,0,1,1
104.640016256,0,1,0
104.642515714,0,0,0
105.109280028,0,0,1
105.109282870,0,1,1
105.110016050,0,1,0
105.112515508,0,0,0
105.579279822,0,0,1
105.579282662,0,1,1
105.580015842,0,1,0
105.582515300,0,0,0
106.049279614,0,0,1
106.049282454,0,1,1
106.050015634,0,1,0
106.052515094,0,0,0
106.519279406,0,0,1
106.519282246,0,1,1
106.520015426,0,1,0
106.522514884,0,0,0
106.989279198,0,0,1
106.989282038,0,1,1
106.990015218,0,1,0
106.992514676,0,0,0
107.459262988,0,0,1
107.459265830,0,1,1
107.459999010,0,1,0
107.462498468,0,0,0
107.929262780,0,0,1
107.929265620,0,1,1
107.929998802,0,1,0
107.932498260,0,0,0
108.399262572,0,0,1
108.399265412,0,1,1
108.399998592,0,1,0
108.402498050,0,0,0
108.869262362,0,0,1
108.869265202,0,1,1
108.869998384,0,1,0
108.872497842,0,0,0
109.339262154,0,0,1
109.339264994,0,1,1
109.339998174,0,1,0
109.342497632,0,0,0
109.809261944,0,0,1
109.809264784,0,1,1
109.809997964,0,1,0
109.812497422,0,0,0
110.279261734,0,0,1
110.279264574,0,1,1
110.279997754,0,1,0
110.282497212,0,0,0
110.749245524,0,0,1
110.749248364,0,1,1
110.749981546,0,1,0
110.752481004,0,0,0
111.219245314,0,0,1
111.219248154,0,1,1
111.219981334,0,1,0
111.222480792,0,0,0
111.689245104,0,0,1
111.689247944,0,1,1
111.689981124,0,1,0
111.692480582,0,0,0
112.159244894,0,0,1
112.159247734,0,1,1
112.159980914,0,1,0
112.162480372,0,0,0
112.629244682,0,0,1
112.629247522,0,1,1
112.629980704,0,1,0
112.632480162,0,0,0
113.099244472,0,0,1
113.099247312,0,1,1
113.099980492,0,1,0
113.102479950,0,0,0
113.569244260,0,0,1
113.569247100,0,1,1
113.569980282,0,1,0
113.571386676,1,1,0
113.572862686,0,1,0
113.572982864,0,0,0
114.039228050,0,0,1
114.039230890,0,1,1
114.039964070,0,1,0
114.042463528,0,0,0
114.509227838,0,0,1
114.509230678,0,1,1
114.509963858,0,1,0
114.512463316,0,0,0
114.979227626,0,0,1
114.979230466,0,1,1
114.979963646,0,1,0
114.982463104,0,0,0
115.449227414,0,0,1
115.449230254,0,1,1
115.449963436,0,1,0
115.452462894,0,0,0
115.919227202,0,0,1
115.919230042,0,1,1
115.919963222,0,1,0
115.922462682,0,0,0
116.389226990,0,0,1
116.389229830,0,1,1
116.389963010,0,1,0
116.392462468,0,0,0
116.859226776,0,0,1
116.859229616,0,1,1
116.859962798,0,1,0
116.862462256,0,0,0
117.329226564,0,0,1
117.329229404,0,1,1
117.329962584,0,1,0
117.332462042,0,0,0
117.799210350,0,0,1
117.799213190,0,1,1
117.799946372,0,1,0
117.802445830,0,0,0
118.269210138,0,0,1
118.269212978,0,1,1
118.269946158,0,1,0
118.272445616,0,0,0
118.739209924,0,0,1
118.739212764,0,1,1
118.739945944,0,1,0
118.742445402,0,0,0
119.209209710,0,0,1
119.209212550,0,1,1
119.209945730,0,1,0
119.212445188,0,0,0
119.679209496,0,0,1
119.679212336,0,1,1
119.679945516,0,1,0
119.682444974,0,0,0
120.149209282,0,0,1
120.149212122,0,1,1
120.149945302,0,1,0
120.152444760,0,0,0
120.619209068,0,0,1
120.619211908,0,1,1
120.619945088,0,1,0
120.622444546,0,0,0
121.089192852,0,0,1
121.089195692,0,1,1
121.089928874,0,1,0
121.092428332,0,0,0
121.559192638,0,0,1
121.559195478,0,1,1
121.559928658,0,1,0
121.562428116,0,0,0
122.029192422,0,0,1
122.029195262,0,1,1
122.029928444,0,1,0
122.031342620,1,1,0
122.032818628,0,1,0
122.032937090,0,0,0
122.499208208,0,0,1
122.499211048,0,1,1
122.499944228,0,1,0
122.502443686,0,0,0
122.969207992,0,0,1
122.969210832,0,1,1
122.969944012,0,1,0
122.972443472,0,0,0
123.439207776,0,0,1
123.439210616,0,1,1
123.439943798,0,1,0
123.442443256,0,0,0
123.909207560,0,0,1
123.909210400,0,1,1
123.909943582,0,1,0
123.912443040,0,0,0
124.379191344,0,0,1
124.379194184,0,1,1
124.379927366,0,1,0
124.382426824,0,0,0
124.849191128,0,0,1
124.849193968,0,1,1
124.849927148,0,1,0
124.852426606,0,0,0
125.319190912,0,0,1
125.319193752,0,1,1
125.319926932,0,1,0
125.322426390,0,0,0
125.789190694,0,0,1
125.789193534,0,1,1
125.789926716,0,1,0
125.792426174,0,0,0
126.259190478,0,0,1
126.259193318,0,1,1
126.259926498,0,1,0
126.262425956,0,0,0
126.729190260,0,0,1
126.729193100,0,1,1
126.729926280,0,1,0
126.732425740,0,0,0
127.199190042,0,0,1
127.199192884,0,1,1
127.199926064,0,1,0
127.202425522,0,0,0
127.669189826,0,0,1
127.669192666,0,1,1
127.669925846,0,1,0
127.672425304,0,0,0
128.139173608,0,0,1
128.139176448,0,1,1
128.139909630,0,1,0
128.142409088,0,0,0
128.609173390,0,0,1
128.609176230,0,1,1
128.609909410,0,1,0
128.612408868,0,0,0
129.079173172,0,0,1
129.079176012,0,1,1
129.079909192,0,1,0
129.082408650,0,0,0
129.549172954,0,0,1
129.549175794,0,1,1
129.549908974,0,1,0
129.551303402,1,1,0
129.552779412,0,1,0
129.552898056,0,0,0
130.019156734,0,0,1
130.019159576,0,1,1
130.019892756,0,1,0
130.022392214,0,0,0
130.489156516,0,0,1
130.489159356,0,1,1
130.489892538,0,1,0
130.492391996,0,0,0
130.959156298,0,0,1
130.959159138,0,1,1
130.959892318,0,1,0
130.962391776,0,0,0
131.429140078,0,0,1
131.429142918,0,1,1
131.429876100,0,1,0
131.432375558,0,0,0
131.899139860,0,0,1
131.899142700,0,1,1
131.899875880,0,1,0
131.902375338,0,0,0
132.369139640,0,0,1
132.369142480,0,1,1
132.369875660,0,1,0
132.372375120,0,0,0
132.839139420,0,0,1
132.839142260,0,1,1
132.839875442,0,1,0
132.842374900,0,0,0
133.309139202,0,0,1
133.309142042,0,1,1
133.309875222,0,1,0
133.312374680,0,0,0
133.779138982,0,0,1
133.779141822,0,1,1
133.779875002,0,1,0
133.782374460,0,0,0
134.249138762,0,0,1
134.249141602,0,1,1
134.249874782,0,1,0
134.252374240,0,0,0
134.719122542,0,0,1
134.719125382,0,1,1
134.719858562,0,1,0
134.722358020,0,0,0
135.189122320,0,0,1
135.189125160,0,1,1
135.189858342,0,1,0
135.192357800,0,0,0
135.659122100,0,0,1
135.659124940,0,1,1
135.659858120,0,1,0
135.662357578,0,0,0
136.129121880,0,0,1
136.129124720,0,1,1
136.129857900,0,1,0
136.132357358,0,0,0
136.599121658,0,0,1
136.599124498,0,1,1
136.599857680,0,1,0
136.602357138,0,0,0
137.069121438,0,0,1
137.069124278,0,1,1
137.069857458,0,1,0
137.072356916,0,0,0
137.539121216,0,0,1
137.539124056,0,1,1
137.539857236,0,1,0
137.542356694,0,0,0
138.009104994,0,0,1
138.009107834,0,1,1
138.009841016,0,1,0
138.012340474,0,0,0
138.479104772,0,0,1
138.479107612,0,1,1
138.479840794,0,1,0
138.481256774,1,1,0
138.482732782,0,1,0
138.482852438,0,0,0
138.949120550,0,0,1
138.949123390,0,1,1
138.949856572,0,1,0
138.952356030,0,0,0
139.419120328,0,0,1
