Time [s],Channel 5,Channel 6
45.332371024,0,0
45.799965060,0,1
45.802378076,0,0
46.269971976,0,1
46.272385244,0,0
46.739979024,0,1
46.742392042,0,0
47.209986040,0,1
47.212399056,0,0
47.679993022,0,1
47.682406288,0,0
48.150000012,0,1
48.152413028,0,0
48.620007008,0,1
48.621276710,1,1
48.623908324,0,1
48.623944524,0,0
49.090014076,0,1
49.092427342,0,0
49.560021050,0,1
49.562434066,0,0
50.030028114,0,1
50.032441132,0,0
50.500035048,0,1
50.502448314,0,0
50.970042054,0,1
50.972455070,0,0
51.440049036,0,1
51.442462052,0,0
51.910056014,0,1
51.912469280,0,0
52.380063004,0,1
52.382476020,0,0
52.850069944,0,1
52.852483210,0,0
53.320077004,0,1
53.322490270,0,0
53.790084014,0,1
53.792497032,0,0
54.260090956,0,1
54.262504224,0,0
54.730097964,0,1
54.732511230,0,0
55.200104952,0,1
55.202517970,0,0
55.670111942,0,1
55.672524958,0,0
56.140118944,0,1
56.142531960,0,0
56.610125932,0,1
56.612538950,0,0
57.080132878,0,1
57.082546144,0,0
57.550139830,0,1
57.552552846,0,0
58.020146844,0,1
58.022559862,0,0
58.490153774,0,1
58.491423568,1,1
58.494055080,0,1
58.494091290,0,0
58.960161038,0,1
58.962574306,0,0
59.430168014,0,1
59.432581032,0,0
59.900175028,0,1
59.902588044,0,0
60.370181930,0,1
60.372595198,0,0
60.840188972,0,1
60.842601988,0,0
61.310195940,0,1
61.312608956,0,0
61.780202894,0,1
61.782616160,0,0
62.250209872,0,1
62.252623140,0,0
62.720216874,0,1
62.722629892,0,0
63.190223910,0,1
63.192636926,0,0
63.660230836,0,1
63.662644102,0,0
64.130237818,0,1
64.132650836,0,0
64.600244876,0,1
64.602657894,0,0
65.070251724,0,1
65.072664992,0,0
65.540258748,0,1
65.542671766,0,0
66.010265768,0,1
66.012678786,0,0
66.480272684,0,1
66.482685952,0,0
66.950279686,0,1
66.952692954,0,0
67.420286664,0,1
67.422699680,0,0
67.890293668,0,1
67.892706686,0,0
68.360300648,0,1
68.361570180,1,1
68.364202228,0,1
68.364237914,0,0
68.830307434,0,1
68.832720700,0,0
69.300314426,0,1
69.302727444,0,0
69.770321418,0,1
69.772734436,0,0
70.240328338,0,1
70.242741606,0,0
70.710335310,0,1
70.712748578,0,0
71.180342320,0,1
71.182755338,0,0
71.650349284,0,1
71.652762552,0,0
72.120356242,0,1
72.122769510,0,0
72.590363252,0,1
72.592776270,0,0
73.060370198,0,1
73.062783464,0,0
73.530377192,0,1
73.532790210,0,0
74.000384182,0,1
74.002797198,0,0
74.470391102,0,1
74.472804368,0,0
74.940398056,0,1
74.942811322,0,0
75.410405072,0,1
75.412818088,0,0
75.880412040,0,1
75.882825056,0,0
76.350419026,0,1
76.352832044,0,0
76.820425994,0,1
76.822839012,0,0
77.290432888,0,1
77.292846156,0,0
77.760439880,0,1
77.762853148,0,0
78.230446876,0,1
78.231716642,1,1
78.234348200,0,1
78.234384392,0,0
78.700453964,0,1
78.702867232,0,0
79.170460960,0,1
79.172873978,0,0
79.640467904,0,1
79.642880920,0,0
80.110474866,0,1
80.112888134,0,0
80.580481816,0,1
80.582894834,0,0
81.050488836,0,1
81.052901852,0,0
81.520495756,0,1
81.522909022,0,0
81.990502742,0,1
81.992915760,0,0
82.460509724,0,1
82.462922740,0,0
82.930516602,0,1
82.932929870,0,0
83.400523646,0,1
83.402936914,0,0
83.870530584,0,1
83.872943600,0,0
84.340537538,0,1
84.342950806,0,0
84.810544558,0,1
84.812957824,0,0
85.280551522,0,1
85.282964538,0,0
85.750558502,0,1
85.752971520,0,0
86.220565410,0,1
86.222978678,0,0
86.690572396,0,1
86.692985414,0,0
87.160579430,0,1
87.162992448,0,0
87.630586278,0,1
87.632999544,0,0
88.100593280,0,1
88.103006546,0,0
88.570600284,0,1
88.571869958,1,1
88.574501722,0,1
88.574537550,0,0
89.040607354,0,1
89.043020620,0,0
89.510614282,0,1
89.513027298,0,0
89.980621296,0,1
89.983034314,0,0
90.450628196,0,1
90.453041464,0,0
90.920635192,0,1
90.923048458,0,0
91.390642202,0,1
91.393055220,0,0
91.860649146,0,1
91.863062162,0,0
92.330656092,0,1
92.333069360,0,0
92.800663072,0,1
92.803076088,0,0
93.270670056,0,1
93.273083074,0,0
93.740676978,0,1
93.743090246,0,0
94.210683966,0,1
94.213097232,0,0
94.680690892,0,1
94.683103908,0,0
95.150697872,0,1
95.153110888,0,0
95.620704804,0,1
95.623118070,0,0
96.090711774,0,1
96.093125042,0,0
96.560718752,0,1
96.563132020,0,0
97.030725738,0,1
97.033139006,0,0
97.500732664,0,1
97.503145682,0,0
97.970739634,0,1
97.973152650,0,0
98.440746554,0,1
98.442016204,1,1
98.444647720,0,1
98.444683820,0,0
98.910753470,0,1
98.913166736,0,0
99.380760482,0,1
99.383173500,0,0
99.850767450,0,1
99.853180468,0,0
100.320774398,0,1
100.323187666,0,0
100.790781380,0,1
100.793194398,0,0
101.260788376,0,1
101.263201394,0,0
101.730795286,0,1
101.733208552,0,0
102.200802234,0,1
102.203215502,0,0
102.670809230,0,1
102.673222248,0,0
103.140816198,0,1
103.143229214,0,0
103.610823140,0,1
103.613236408,0,0
104.080830112,0,1
104.083243128,0,0
104.550837016,0,1
104.553250282,0,0
105.020843992,0,1
105.023257260,0,0
105.490850952,0,1
105.493263970,0,0
105.960857992,0,1
105.963271010,0,0
106.430864838,0,1
106.433278104,0,0
106.900871890,0,1
106.903285156,0,0
107.370878790,0,1
107.373291808,0,0
107.840885780,0,1
107.843298796,0,0
108.310892746,0,1
108.312162460,1,1
108.314794174,0,1
108.314830262,0,0
108.780899754,0,1
108.783312772,0,0
109.250906724,0,1
109.253319742,0,0
109.720913646,0,1
109.723326914,0,0
110.190920642,0,1
110.193333908,0,0
110.660927594,0,1
110.663340610,0,0
111.130934606,0,1
111.133347622,0,0
111.600941482,0,1
111.603354748,0,0
112.070948504,0,1
112.073361770,0,0
112.540955418,0,1
112.543368436,0,0
113.010962366,0,1
113.013375634,0,0
113.480969304,0,1
113.483382570,0,0
113.950976276,0,1
113.953389292,0,0
114.420983276,0,1
114.423396292,0,0
114.890990188,0,1
114.893403454,0,0
115.360997180,0,1
115.363410196,0,0
115.831004102,0,1
115.833417118,0,0
116.301011112,0,1
116.303424130,0,0
116.771018056,0,1
116.773431074,0,0
117.241025034,0,1
117.243438050,0,0
117.711031962,0,1
117.713445228,0,0
118.181038894,0,1
118.183452162,0,0
118.651045884,0,1
118.652315466,1,1
118.654947172,0,1
118.654983150,0,0
119.121052780,0,1
119.123466048,0,0
119.591059772,0,1
119.593473038,0,0
120.061066720,0,1
120.063479738,0,0
120.531073710,0,1
120.533486728,0,0
121.001080636,0,1
121.003493652,0,0
121.471087596,0,1
121.473500612,0,0
121.941094570,0,1
121.943507588,0,0
122.411101482,0,1
122.413514748,0,0
122.881108484,0,1
122.883521500,0,0
123.351115394,0,1
123.353528412,0,0
123.821122322,0,1
123.823535588,0,0
124.291129288,0,1
124.293542554,0,0
124.761136292,0,1
124.763549310,0,0
125.231143216,0,1
125.233556484,0,0
125.701150162,0,1
125.703563430,0,0
126.171157118,0,1
126.173570134,0,0
126.641164104,0,1
126.643577120,0,0
127.111171024,0,1
127.113584292,0,0
127.581177926,0,1
127.583591194,0,0
128.051184946,0,1
128.053597964,0,0
128.521191942,0,1
128.522461584,1,1
128.525093748,0,1
128.525129208,0,0
128.991198892,0,1
128.993611910,0,0
129.461205796,0,1
129.463618814,0,0
129.931212796,0,1
129.933625812,0,0
130.401219670,0,1
130.403632936,0,0
130.871226640,0,1
130.873639656,0,0
131.341233644,0,1
131.343646662,0,0
131.811240644,0,1
131.813653662,0,0
132.281247542,0,1
132.283660810,0,0
132.751254480,0,1
132.753667496,0,0
133.221261384,0,1
133.223674652,0,0
133.691268388,0,1
133.693681654,0,0
134.161275352,0,1
134.163688370,0,0
134.631282310,0,1
134.633695328,0,0
135.101289230,0,1
135.103702498,0,0
135.571296242,0,1
135.573709508,0,0
136.041303162,0,1
136.043716180,0,0
136.511310150,0,1
136.513723168,0,0
136.981317022,0,1
136.983730290,0,0
137.451324020,0,1
137.453737036,0,0
137.921331002,0,1
137.923744018,0,0
138.391337878,0,1
138.392607566,1,1
138.395239074,0,1
138.395275144,0,0
138.861344946,0,1
138.863758214,0,0
139.331351880,0,1
139.333764898,0,0
139.801358832,0,1
139.803771850,0,0
140.271365870,0,1
140.273778888,0,0
140.741372752,0,1
140.743786018,0,0
141.211379718,0,1
141.213792736,0,0
141.681386610,0,1
141.683799878,0,0
142.151393642,0,1
142.153806908,0,0
142.621400592,0,1
142.623813608,0,0
143.091407538,0,1
143.093820556,0,0
143.561414432,0,1
143.563827700,0,0
144.031421400,0,1
144.033834666,0,0
144.501428390,0,1
144.503841408,0,0
144.971435334,0,1
144.973848602,0,0
145.441442286,0,1
145.443855552,0,0
145.911449238,0,1
145.913862256,0,0
146.381456184,0,1
146.383869200,0,0
146.851463126,0,1
146.853876394,0,0
147.321470082,0,1
147.323883348,0,0
147.791477064,0,1
147.793890080,0,0
148.261483990,0,1
148.262753600,1,1
148.265385316,0,1
148.265421256,0,0
148.731490912,0,1
148.733904178,0,0
149.201497892,0,1
149.203910908,0,0
149.671504872,0,1
149.673917890,0,0
150.141511776,0,1
150.143925042,0,0
150.611518710,0,1
150.613931976,0,0
151.081525738,0,1
151.083938754,0,0
151.551532654,0,1
151.553945672,0,0
152.021539578,0,1
152.023952844,0,0
152.491546564,0,1
152.493959832,0,0
152.961553516,0,1
152.963966534,0,0
153.431560386,0,1
153.433973654,0,0
153.901567338,0,1
153.903980606,0,0
154.371574342,0,1
154.373987360,0,0
154.841581348,0,1
154.843994366,0,0
155.311588202,0,1
155.314001470,0,0
155.781595190,0,1
155.784008456,0,0
156.251602154,0,1
156.254015172,0,0
156.721609112,0,1
156.724022130,0,0
157.191616088,0,1
157.194029356,0,0
157.661623032,0,1
157.664036048,0,0
158.131629954,0,1
158.134042972,0,0
158.601636880,0,1
158.602906598,1,1
158.605538208,0,1
158.605574396,0,0
159.071643872,0,1
159.074057138,0,0
159.541650832,0,1
159.544064098,0,0
160.011657846,0,1
160.014070864,0,0
160.481664764,0,1
160.484077782,0,0
160.951671720,0,1
160.954084986,0,0
161.421678684,0,1
161.424091700,0,0
161.891685598,0,1
161.894098616,0,0
162.361692500,0,1
162.364105766,0,0
162.831699510,0,1
162.834112776,0,0
163.301706484,0,1
163.304119502,0,0
163.771713376,0,1
163.774126392,0,0
164.241720330,0,1
164.244133596,0,0
164.711727264,0,1
164.714140530,0,0
165.181734270,0,1
165.184147288,0,0
165.651741182,0,1
165.654154448,0,0
166.121748130,0,1
166.124161396,0,0
166.591755144,0,1
166.594168160,0,0
167.061762036,0,1
167.064175054,0,0
167.531768958,0,1
167.534182226,0,0
168.001775886,0,1
168.004189154,0,0
168.471782902,0,1
168.473052490,1,1
168.475683920,0,1
168.475720168,0,0
168.941789776,0,1
168.944203042,0,0
169.411796798,0,1
169.414209814,0,0
169.881803726,0,1
169.884216742,0,0
170.351810622,0,1
170.354223888,0,0
170.821817622,0,1
170.824230890,0,0
171.291824586,0,1
171.294237602,0,0
171.761831516,0,1
171.764244534,0,0
172.231838420,0,1
172.234251688,0,0
172.701845400,0,1
172.704258668,0,0
173.171852374,0,1
173.174265390,0,0
173.641859262,0,1
173.644272530,0,0
174.111866258,0,1
174.114279274,0,0
174.581873186,0,1
174.584286204,0,0
175.051880134,0,1
175.054293150,0,0
175.521887066,0,1
175.524300334,0,0
175.991894012,0,1
175.994307280,0,0
176.461900972,0,1
176.464313990,0,0
176.931907942,0,1
176.934320958,0,0
177.401914876,0,1
177.404328144,0,0
177.871921798,0,1
177.874334816,0,0
178.341928828,0,1
178.343198452,1,1
178.345830216,0,1
178.345866094,0,0
178.811935672,0,1
178.814348938,0,0
179.281942688,0,1
179.284355954,0,0
179.751949628,0,1
179.754362644,0,0
180.221956560,0,1
180.224369578,0,0
180.691963512,0,1
180.694376778,0,0
181.161970456,0,1
181.164383724,0,0
181.631977412,0,1
181.634390430,0,0
182.101984320,0,1
182.104397588,0,0
182.571991276,0,1
182.574404542,0,0
183.041998244,0,1
183.044411260,0,0
183.512005250,0,1
183.514418266,0,0
183.982012128,0,1
183.984425396,0,0
184.452019074,0,1
184.454432340,0,0
184.922026028,0,1
184.924439046,0,0
185.392032942,0,1
185.394446210,0,0
185.862039904,0,1
185.864453172,0,0
186.332046858,0,1
186.334459876,0,0
186.802053842,0,1
186.804466858,0,0
187.272060702,0,1
187.274473970,0,0
187.742067672,0,1
187.744480938,0,0
188.212074664,0,1
188.213344322,1,1
188.215976022,0,1
188.216011930,0,0
188.682081554,0,1
188.684494822,0,0
189.152088520,0,1
189.154501788,0,0
189.622095494,0,1
189.624508512,0,0
190.092102378,0,1
190.094515646,0,0
190.562109382,0,1
190.564522648,0,0
191.032116294,0,1
191.034529312,0,0
191.502123284,0,1
191.504536300,0,0
191.972130174,0,1
191.974543440,0,0
192.442137132,0,1
192.444550398,0,0
192.912144096,0,1
192.914557112,0,0
193.382151044,0,1
193.384564060,0,0
193.852157960,0,1
193.854571226,0,0
194.322164966,0,1
194.324577982,0,0
194.792171890,0,1
194.794584906,0,0
195.262178786,0,1
195.264592054,0,0
195.732185752,0,1
195.734599020,0,0
196.202192682,0,1
196.204605698,0,0
196.672199652,0,1
196.674612670,0,0
197.142206532,0,1
197.144619798,0,0
197.612213562,0,1
197.614626578,0,0
198.082220460,0,1
198.084633476,0,0
198.552227416,0,1
198.553497196,1,1
198.556129068,0,1
198.556164932,0,0
199.022234424,0,1
199.024647690,0,0
199.492241394,0,1
199.494654660,0,0
199.962248342,0,1
199.964661360,0,0
200.432255278,0,1
200.434668296,0,0
200.902262152,0,1
200.904675418,0,0
201.372269118,0,1
201.374682384,0,0
201.842276122,0,1
201.844689138,0,0
202.312283012,0,1
202.314696280,0,0
202.782289956,0,1
202.784703222,0,0
203.252296934,0,1
203.254709950,0,0
203.722303888,0,1
203.724716904,0,0
204.192310780,0,1
204.194724046,0,0
204.662317730,0,1
204.664730996,0,0
205.132324722,0,1
205.134737740,0,0
205.602331696,0,1
205.604744714,0,0
206.072338562,0,1
206.074751830,0,0
206.542345548,0,1
206.544758816,0,0
207.012352508,0,1
207.014765526,0,0
207.482359484,0,1
207.484772502,0,0
207.952366382,0,1
207.954779648,0,0
208.422373324,0,1
208.423643038,1,1
208.426275058,0,1
208.426310840,0,0
208.892380298,0,1
208.894793564,0,0
209.362387316,0,1
209.364800584,0,0
209.832394290,0,1
209.834807308,0,0
210.302401226,0,1
210.304814492,0,0
210.772408144,0,1
210.774821410,0,0
211.242415088,0,1
211.244828106,0,0
211.712422086,0,1
211.714835104,0,0
212.182429010,0,1
212.184842026,0,0
212.652435926,0,1
212.654849194,0,0
213.122442890,0,1
213.124856158,0,0
213.592449814,0,1
213.594862832,0,0
214.062456710,0,1
214.064869978,0,0
214.532463704,0,1
214.534876970,0,0
215.002470676,0,1
215.004883692,0,0
215.472477598,0,1
215.474890614,0,0
215.942484500,0,1
215.944897766,0,0
216.412491462,0,1
216.414904728,0,0
216.882498436,0,1
216.884911452,0,0
217.352505360,0,1
217.354918376,0,0
217.822512298,0,1
217.824925566,0,0
218.292519244,0,1
218.293788908,1,1
218.296420662,0,1
218.296456510,0,0
218.762526268,0,1
218.764939534,0,0
219.232533242,0,1
219.234946508,0,0
219.702540206,0,1
219.704953222,0,0
220.172547152,0,1
220.174960170,0,0
220.642554044,0,1
220.644967312,0,0
221.112560982,0,1
221.114974250,0,0
221.582567952,0,1
221.584980968,0,0
222.052574924,0,1
222.054987940,0,0
222.522581850,0,1
222.524995116,0,0
222.992588758,0,1
222.995002024,0,0
223.462595740,0,1
223.465008756,0,0
223.932602662,0,1
223.935015678,0,0
224.402609576,0,1
224.405022842,0,0
224.872616562,0,1
224.875029830,0,0
225.342623476,0,1
225.345036742,0,0
225.812630498,0,1
225.815043514,0,0
226.282637374,0,1
226.285050640,0,0
226.752644320,0,1
226.755057586,0,0
227.222651286,0,1
227.225064302,0,0
227.692658250,0,1
227.695071268,0,0
228.162665134,0,1
228.165078402,0,0
228.632672070,0,1
228.633941618,1,1
228.636573300,0,1
228.636609084,0,0
229.102679020,0,1
229.105092288,0,0
229.572685910,0,1
229.575099178,0,0
230.042692896,0,1
230.045105912,0,0
230.512699822,0,1
230.515113088,0,0
230.982706754,0,1
230.985120020,0,0
231.452713762,0,1
231.455126780,0,0
231.922720710,0,1
231.925133728,0,0
232.392727672,0,1
232.395140690,0,0
232.862734524,0,1
232.865147790,0,0
233.332741484,0,1
233.335154752,0,0
233.802748450,0,1
233.805161468,0,0
234.272755382,0,1
234.275168650,0,0
234.742762310,0,1
234.745175576,0,0
235.212769272,0,1
235.215182290,0,0
235.682776240,0,1
235.685189256,0,0
236.152783212,0,1
236.155196228,0,0
236.622790096,0,1
236.625203364,0,0
237.092797074,0,1
237.095210340,0,0
237.562803970,0,1
237.565216986,0,0
238.032810844,0,1
238.035224110,0,0
238.502817874,0,1
238.504087396,1,1
238.506719086,0,1
238.506755140,0,0
238.972824642,0,1
238.975237908,0,0
239.442831572,0,1
239.445244840,0,0
239.912838560,0,1
239.915251578,0,0
240.382845494,0,1
240.385258512,0,0
240.852852366,0,1
240.855265634,0,0
241.322859314,0,1
241.325272582,0,0
241.792866324,0,1
241.795279342,0,0
242.262873172,0,1
242.265286440,0,0
242.732880188,0,1
242.735293456,0,0
243.202887116,0,1
243.205300132,0,0
243.672894074,0,1
243.675307092,0,0
244.142901008,0,1
244.145314276,0,0
244.612907908,0,1
244.615321174,0,0
245.082914894,0,1
245.085327910,0,0
245.552921806,0,1
245.555334822,0,0
246.022928698,0,1
246.025341964,0,0
246.492935718,0,1
246.495348984,0,0
246.962942670,0,1
246.965355688,0,0
247.432949640,0,1
247.435362656,0,0
247.902956526,0,1
247.905369792,0,0
248.372963470,0,1
248.374233260,1,1
248.376864980,0,1
248.376900736,0,0
248.842970470,0,1
248.845383736,0,0
249.312977438,0,1
249.315390704,0,0
249.782984372,0,1
249.785397388,0,0
250.252991308,0,1
250.255404574,0,0
250.722998296,0,1
250.725411562,0,0
251.193005252,0,1
251.195418268,0,0
251.663012160,0,1
251.665425176,0,0
252.133019108,0,1
252.135432126,0,0
252.603025996,0,1
252.605439262,0,0
253.073033010,0,1
253.075446276,0,0
253.543039974,0,1
253.545452990,0,0
254.013046904,0,1
254.015459922,0,0
254.483053800,0,1
254.485467068,0,0
254.953060802,0,1
254.955473820,0,0
255.423067714,0,1
255.425480730,0,0
255.893074616,0,1
255.895487882,0,0
256.363081548,0,1
256.365494814,0,0
256.833088564,0,1
256.835501582,0,0
257.303095490,0,1
257.305508508,0,0
257.773102406,0,1
257.775515424,0,0
258.243109330,0,1
258.244378968,1,1
258.247010718,0,1
258.247046596,0,0
258.713116214,0,1
258.715529482,0,0
259.183123186,0,1
259.185536454,0,0
259.653130164,0,1
259.655543180,0,0
260.123137110,0,1
260.125550126,0,0
260.593144014,0,1
260.595557280,0,0
261.063150916,0,1
261.065564184,0,0
261.533157928,0,1
261.535570944,0,0
262.003164876,0,1
262.005577892,0,0
262.473171818,0,1
262.475585084,0,0
262.943178740,0,1
262.945592008,0,0
263.413185674,0,1
263.415598690,0,0
263.883192648,0,1
263.885605666,0,0
264.353199498,0,1
264.355612764,0,0
264.823206504,0,1
264.825619770,0,0
265.293213434,0,1
265.295626450,0,0
265.763220410,0,1
265.765633428,0,0
266.233227346,0,1
266.235640612,0,0
266.703234234,0,1
266.705647252,0,0
267.173241228,0,1
267.175654246,0,0
267.643248156,0,1
267.645661174,0,0
268.113255076,0,1
268.115668344,0,0
268.583262000,0,1
268.584531636,1,1
268.587163018,0,1
268.587199266,0,0
269.053268916,0,1
269.055682182,0,0
269.523275860,0,1
269.525689128,0,0
269.993282788,0,1
269.995695804,0,0
270.463289688,0,1
270.465702956,0,0
270.933296610,0,1
270.935709878,0,0
271.403303590,0,1
271.405716606,0,0
271.873310570,0,1
271.875723586,0,0
272.343317518,0,1
272.345730536,0,0
272.813324436,0,1
272.815737704,0,0
273.283331390,0,1
273.285744656,0,0
273.753338366,0,1
273.755751384,0,0
274.223345250,0,1
274.225758266,0,0
274.693352214,0,1
274.695765482,0,0
275.163359152,0,1
275.165772168,0,0
275.633366150,0,1
275.635779166,0,0
276.103373026,0,1
276.105786292,0,0
276.573379942,0,1
276.575793210,0,0
277.043386924,0,1
277.045800190,0,0
277.513393868,0,1
277.515806884,0,0
277.983400784,0,1
277.985813800,0,0
278.453407710,0,1
278.454677266,1,1
278.457308988,0,1
278.457344726,0,0
278.923414608,0,1
278.925827874,0,0
279.393421562,0,1
279.395834828,0,0
279.863428548,0,1
279.865841564,0,0
280.333435434,0,1
280.335848450,0,0
280.803442336,0,1
280.805855602,0,0
281.273449298,0,1
281.275862566,0,0
281.743456256,0,1
281.745869272,0,0
282.213463234,0,1
282.215876250,0,0
282.683470162,0,1
282.685883430,0,0
283.153477028,0,1
283.155890046,0,0
283.623484032,0,1
283.625897050,0,0
284.093490986,0,1
284.095904004,0,0
284.563497882,0,1
284.565911150,0,0
285.033504834,0,1
285.035918100,0,0
285.503511830,0,1
285.505924846,0,0
285.973518712,0,1
285.975931730,0,0
286.443525670,0,1
286.445938936,0,0
286.913532622,0,1
286.915945638,0,0
287.383539604,0,1
287.385952620,0,0
287.853546428,0,1
287.855959696,0,0
288.323553410,0,1
288.324823028,1,1
288.327454600,0,1
288.327490676,0,0
288.793560280,0,1
288.795973548,0,0
289.263567272,0,1
289.265980538,0,0
289.733574240,0,1
289.735987256,0,0
290.203581118,0,1
290.205994136,0,0
290.673588044,0,1
290.676001310,0,0
291.143595052,0,1
291.146008070,0,0
291.613601958,0,1
291.616014976,0,0
292.083608884,0,1
292.086022150,0,0
292.553615820,0,1
292.556029086,0,0
293.023622726,0,1
293.026035744,0,0
293.493629698,0,1
293.496042714,0,0
293.963636592,0,1
293.966049858,0,0
294.433643566,0,1
294.436056834,0,0
294.903650484,0,1
294.906063502,0,0
295.373657398,0,1
295.376070666,0,0
295.843664350,0,1
295.846077616,0,0
296.313671302,0,1
296.316084318,0,0
296.783678256,0,1
296.786091272,0,0
297.253685158,0,1
297.256098424,0,0
297.723692078,0,1
297.726105346,0,0
298.193699100,0,1
298.196112118,0,0
298.663705978,0,1
298.664975604,1,1
298.667607620,0,1
298.667643244,0,0
299.133712826,0,1
299.136126094,0,0
299.603719804,0,1
299.606132822,0,0
300.073726778,0,1
300.076139794,0,0
300.543733686,0,1
300.546146704,0,0
301.013740616,0,1
301.016153882,0,0
301.483747560,0,1
301.486160576,0,0
301.953754518,0,1
301.956167534,0,0
302.423761448,0,1
302.426174466,0,0
302.893768356,0,1
302.896181374,0,0
303.363775336,0,1
303.366188352,0,0
303.833782180,0,1
303.836195448,0,0
304.303789134,0,1
304.306202402,0,0
304.773796116,0,1
304.776209132,0,0
305.243803090,0,1
305.246216108,0,0
305.713809936,0,1
305.716223204,0,0
306.183816908,0,1
306.186230174,0,0
306.653823844,0,1
306.656236862,0,0
307.123830736,0,1
307.126244004,0,0
307.593837726,0,1
307.596250994,0,0
308.063844638,0,1
308.066257654,0,0
308.533851596,0,1
308.535121226,1,1
308.537752920,0,1
308.537788862,0,0
309.003858510,0,1
309.006271778,0,0
309.473865454,0,1
309.476278720,0,0
309.943872408,0,1
309.946285424,0,0
310.413879318,0,1
310.416292334,0,0
310.883886240,0,1
310.886299258,0,0
311.353893204,0,1
311.356306220,0,0
311.823900104,0,1
311.826313370,0,0
312.293907040,0,1
312.296320306,0,0
312.763914012,0,1
312.766327028,0,0
313.233920928,0,1
313.236333946,0,0
313.703927844,0,1
313.706341112,0,0
314.173934830,0,1
314.176348096,0,0
314.643941758,0,1
314.646354774,0,0
315.113948632,0,1
315.116361900,0,0
315.583955580,0,1
315.586368848,0,0
316.053962588,0,1
316.056375606,0,0
316.523969518,0,1
316.526382536,0,0
316.993976416,0,1
316.996389682,0,0
317.463983346,0,1
317.466396612,0,0
317.933990274,0,1
317.936403292,0,0
318.403997246,0,1
318.405266924,1,1
318.407898638,0,1
318.407934512,0,0
318.874004242,0,1
318.876417258,0,0
319.344011188,0,1
319.346424206,0,0
319.814018218,0,1
319.816431234,0,0
320.284025066,0,1
320.286438332,0,0
320.754032028,0,1
320.756445294,0,0
321.224038910,0,1
321.226451926,0,0
321.694045894,0,1
321.696458910,0,0
322.164052772,0,1
322.166466040,0,0
322.634059724,0,1
322.636472990,0,0
323.104066690,0,1
323.106479706,0,0
323.574073650,0,1
323.576486918,0,0
324.044080580,0,1
324.046493846,0,0
324.514087522,0,1
324.516500538,0,0
324.984094438,0,1
324.986507456,0,0
325.454101312,0,1
325.456514578,0,0
325.924108280,0,1
325.926521548,0,0
326.394115198,0,1
326.396528216,0,0
326.864122158,0,1
326.866535176,0,0
327.334129060,0,1
327.336542326,0,0
327.804136022,0,1
327.806549040,0,0
328.274142974,0,1
328.275412544,1,1
328.278043970,0,1
328.278080240,0,0
