Time [s],Channel 9,Channel 10,Channel 11
54.827519626,0,0,0
55.294293840,0,0,1
55.294296666,0,1,1
55.295053862,0,1,0
55.297517838,0,0,0
55.764292052,0,0,1
55.764294876,0,1,1
55.765052074,0,1,0
55.767516050,0,0,0
56.234290262,0,0,1
56.234293086,0,1,1
56.235050284,0,1,0
56.237514260,0,0,0
56.704288472,0,0,1
56.704291296,0,1,1
56.705048492,0,1,0
56.707512470,0,0,0
57.174286680,0,0,1
57.174289504,0,1,1
57.175046702,0,1,0
57.177510678,0,0,0
57.644283888,0,0,1
57.644286712,0,1,1
57.645043908,0,1,0
57.647507886,0,0,0
58.114282094,0,0,1
58.114284920,0,1,1
58.115042116,0,1,0
58.117506092,0,0,0
58.584280300,0,0,1
58.584283126,0,1,1
58.585040322,0,1,0
58.587504298,0,0,0
59.054278506,0,0,1
59.054281330,0,1,1
59.055038526,0,1,0
59.057502504,0,0,0
59.524276710,0,0,1
59.524279534,0,1,1
59.525036732,0,1,0
59.527500708,0,0,0
59.994274914,0,0,1
59.994277738,0,1,1
59.995034934,0,1,0
59.997498910,0,0,0
60.464272116,0,0,1
60.464274940,0,1,1
60.465032136,0,1,0
60.466402490,1,1,0
60.467878502,0,1,0
60.467995302,0,0,0
60.934270318,0,0,1
60.934273142,0,1,1
60.935030338,0,1,0
60.937494314,0,0,0
61.404268518,0,0,1
61.404271344,0,1,1
61.405028540,0,1,0
61.407492516,0,0,0
61.874266718,0,0,1
61.874269544,0,1,1
61.875026740,0,1,0
61.877490716,0,0,0
62.344264918,0,0,1
62.344267742,0,1,1
62.345024940,0,1,0
62.347488916,0,0,0
62.814263116,0,0,1
62.814265942,0,1,1
62.815023138,0,1,0
62.817487114,0,0,0
63.284260314,0,0,1
63.284263140,0,1,1
63.285020336,0,1,0
63.287484312,0,0,0
63.754258512,0,0,1
63.754261336,0,1,1
63.755018532,0,1,0
63.757482510,0,0,0
64.224256708,0,0,1
64.224259532,0,1,1
64.225016730,0,1,0
64.227480706,0,0,0
64.694254904,0,0,1
64.694257728,0,1,1
64.695014926,0,1,0
64.697478902,0,0,0
65.164253098,0,0,1
65.164255924,0,1,1
65.165013120,0,1,0
65.167477096,0,0,0
65.634251292,0,0,1
65.634254118,0,1,1
65.635011314,0,1,0
65.637475290,0,0,0
66.104248486,0,0,1
66.104251312,0,1,1
66.105008508,0,1,0
66.107472484,0,0,0
66.574246680,0,0,1
66.574249504,0,1,1
66.575006700,0,1,0
66.577470678,0,0,0
67.044244872,0,0,1
67.044247696,0,1,1
67.045004892,0,1,0
67.047468868,0,0,0
67.514243064,0,0,1
67.514245888,0,1,1
67.515003084,0,1,0
67.517467060,0,0,0
67.984241254,0,0,1
67.984244078,0,1,1
67.985001276,0,1,0
67.987465252,0,0,0
68.454239444,0,0,1
68.454242268,0,1,1
68.454999466,0,1,0
68.457463254,0,0,0
68.924236634,0,0,1
68.924239458,0,1,1
68.924996654,0,1,0
68.927460630,0,0,0
69.394234822,0,0,1
69.394237646,0,1,1
69.394994842,0,1,0
69.397458820,0,0,0
69.864233010,0,0,1
69.864235834,0,1,1
69.864993032,0,1,0
69.867457008,0,0,0
70.334231198,0,0,1
70.334234022,0,1,1
70.334991218,0,1,0
70.336361270,1,1,0
70.337837280,0,1,0
70.337954320,0,0,0
70.804229384,0,0,1
70.804232208,0,1,1
70.804989404,0,1,0
70.807453380,0,0,0
71.274227570,0,0,1
71.274230394,0,1,1
71.274987590,0,1,0
71.277451568,0,0,0
71.744224754,0,0,1
71.744227580,0,1,1
71.744984776,0,1,0
71.747448752,0,0,0
72.214222938,0,0,1
72.214225764,0,1,1
72.214982960,0,1,0
72.217446936,0,0,0
72.684221122,0,0,1
72.684223948,0,1,1
72.684981144,0,1,0
72.687445120,0,0,0
73.154219306,0,0,1
73.154222130,0,1,1
73.154979328,0,1,0
73.157443304,0,0,0
73.624217488,0,0,1
73.624220314,0,1,1
73.624977510,0,1,0
73.627441486,0,0,0
74.094215670,0,0,1
74.094218494,0,1,1
74.094975692,0,1,0
74.097439668,0,0,0
74.564212852,0,0,1
74.564215676,0,1,1
74.564972874,0,1,0
74.567436850,0,0,0
75.034211032,0,0,1
75.034213858,0,1,1
75.034971054,0,1,0
75.037435030,0,0,0
75.504209212,0,0,1
75.504212038,0,1,1
75.504969234,0,1,0
75.507433210,0,0,0
75.974207392,0,0,1
75.974210218,0,1,1
75.974967414,0,1,0
75.977431390,0,0,0
76.444205572,0,0,1
76.444208396,0,1,1
76.444965592,0,1,0
76.447429568,0,0,0
76.914203750,0,0,1
76.914206574,0,1,1
76.914963772,0,1,0
76.917427748,0,0,0
77.384201928,0,0,1
77.384204752,0,1,1
77.384961950,0,1,0
77.387425926,0,0,0
77.854199104,0,0,1
77.854201930,0,1,1
77.854959126,0,1,0
77.857423102,0,0,0
78.324197282,0,0,1
78.324200106,0,1,1
78.324957304,0,1,0
78.326327686,1,1,0
78.327803696,0,1,0
78.327920780,0,0,0
78.794195458,0,0,1
78.794198282,0,1,1
78.794955480,0,1,0
78.797419456,0,0,0
79.264193634,0,0,1
79.264196458,0,1,1
79.264953656,0,1,0
79.267417632,0,0,0
79.734191810,0,0,1
79.734194634,0,1,1
79.734951830,0,1,0
79.737415806,0,0,0
80.204189984,0,0,1
80.204192808,0,1,1
80.204950004,0,1,0
80.207413980,0,0,0
80.674187158,0,0,1
80.674189982,0,1,1
80.674947180,0,1,0
80.677411156,0,0,0
81.144185332,0,0,1
81.144188156,0,1,1
81.144945352,0,1,0
81.147409328,0,0,0
81.614183504,0,0,1
81.614186328,0,1,1
81.614943526,0,1,0
81.617407502,0,0,0
82.084181676,0,0,1
82.084184502,0,1,1
82.084941698,0,1,0
82.087405674,0,0,0
82.554179848,0,0,1
82.554182674,0,1,1
82.554939870,0,1,0
82.557403846,0,0,0
83.024178020,0,0,1
83.024180844,0,1,1
83.024938042,0,1,0
83.027402018,0,0,0
83.494175192,0,0,1
83.494178016,0,1,1
83.494935212,0,1,0
83.497399188,0,0,0
83.964173362,0,0,1
83.964176186,0,1,1
83.964933384,0,1,0
83.967397360,0,0,0
84.434171532,0,0,1
84.434174356,0,1,1
84.434931554,0,1,0
84.437395530,0,0,0
84.904169702,0,0,1
84.904172526,0,1,1
84.904929722,0,1,0
84.907393698,0,0,0
85.374167870,0,0,1
85.374170696,0,1,1
85.374927892,0,1,0
85.377391868,0,0,0
85.844166038,0,0,1
85.844168864,0,1,1
85.844926060,0,1,0
85.847390036,0,0,0
86.314163206,0,0,1
86.314166032,0,1,1
86.314923228,0,1,0
86.317387204,0,0,0
86.784161374,0,0,1
86.784164198,0,1,1
86.784921396,0,1,0
86.786291948,1,1,0
86.787767960,0,1,0
86.787885060,0,0,0
87.254159542,0,0,1
87.254162366,0,1,1
87.254919562,0,1,0
87.257383538,0,0,0
87.724157708,0,0,1
87.724160532,0,1,1
87.724917730,0,1,0
87.727381706,0,0,0
88.194155874,0,0,1
88.194158698,0,1,1
88.194915896,0,1,0
88.197379872,0,0,0
88.664154040,0,0,1
88.664156864,0,1,1
88.664914062,0,1,0
88.667378038,0,0,0
89.134151204,0,0,1
89.134154030,0,1,1
89.134911226,0,1,0
89.137375202,0,0,0
89.604149370,0,0,1
89.604152194,0,1,1
89.604909392,0,1,0
89.607373368,0,0,0
90.074147534,0,0,1
90.074150358,0,1,1
90.074907556,0,1,0
90.077371532,0,0,0
90.544145698,0,0,1
90.544148522,0,1,1
90.544905720,0,1,0
90.547369694,0,0,0
91.014143860,0,0,1
91.014146686,0,1,1
91.014903882,0,1,0
91.017367858,0,0,0
91.484142024,0,0,1
91.484144848,0,1,1
91.484902046,0,1,0
91.487366022,0,0,0
91.954139186,0,0,1
91.954142010,0,1,1
91.954899208,0,1,0
91.957363184,0,0,0
92.424137348,0,0,1
92.424140172,0,1,1
92.424897370,0,1,0
92.427361346,0,0,0
92.894135508,0,0,1
92.894138334,0,1,1
92.894895532,0,1,0
92.897359506,0,0,0
93.364133670,0,0,1
93.364136308,0,1,1
93.364893692,0,1,0
93.367357480,0,0,0
93.834131830,0,0,1
93.834134654,0,1,1
93.834891852,0,1,0
93.837355828,0,0,0
94.304129990,0,0,1
94.304132816,0,1,1
94.304890012,0,1,0
94.307353988,0,0,0
94.774127150,0,0,1
94.774129974,0,1,1
94.774887170,0,1,0
94.777351148,0,0,0
95.244125308,0,0,1
95.244128134,0,1,1
95.244885330,0,1,0
95.246256048,1,1,0
95.247732058,0,1,0
95.247850182,0,0,0
95.714124468,0,0,1
95.714127292,0,1,1
95.714884490,0,1,0
95.717348464,0,0,0
96.184122626,0,0,1
96.184125450,0,1,1
96.184882648,0,1,0
96.187346622,0,0,0
96.654120784,0,0,1
96.654123608,0,1,1
96.654880806,0,1,0
96.657344780,0,0,0
97.124118940,0,0,1
97.124121766,0,1,1
97.124878962,0,1,0
97.127342938,0,0,0
97.594117098,0,0,1
97.594119922,0,1,1
97.594877120,0,1,0
97.597341096,0,0,0
98.064114254,0,0,1
98.064117078,0,1,1
98.064874276,0,1,0
98.067338252,0,0,0
98.534112410,0,0,1
98.534115236,0,1,1
98.534872432,0,1,0
98.537336408,0,0,0
99.004110566,0,0,1
99.004113390,0,1,1
99.004870588,0,1,0
99.007334564,0,0,0
99.474108720,0,0,1
99.474111546,0,1,1
99.474868742,0,1,0
99.477332718,0,0,0
99.944106876,0,0,1
99.944109700,0,1,1
99.944866896,0,1,0
99.947330872,0,0,0
100.414105030,0,0,1
100.414107854,0,1,1
100.414865052,0,1,0
100.417329026,0,0,0
100.884103184,0,0,1
100.884106008,0,1,1
100.884863204,0,1,0
100.887327180,0,0,0
101.354100336,0,0,1
101.354103162,0,1,1
101.354860358,0,1,0
101.357324334,0,0,0
101.824098490,0,0,1
101.824101314,0,1,1
101.824858510,0,1,0
101.827322486,0,0,0
102.294096642,0,0,1
102.294099466,0,1,1
102.294856664,0,1,0
102.297320640,0,0,0
102.764094794,0,0,1
102.764097618,0,1,1
102.764854816,0,1,0
102.767318792,0,0,0
103.234092946,0,0,1
103.234095770,0,1,1
103.234852966,0,1,0
103.237316942,0,0,0
103.704091096,0,0,1
103.704093922,0,1,1
103.704851118,0,1,0
103.707315094,0,0,0
104.174088248,0,0,1
104.174091072,0,1,1
104.174848268,0,1,0
104.176218000,1,1,0
104.177694010,0,1,0
104.177811870,0,0,0
104.644086398,0,0,1
104.644089222,0,1,1
104.644846420,0,1,0
104.647310396,0,0,0
105.114084548,0,0,1
105.114087372,0,1,1
105.114844568,0,1,0
105.117308546,0,0,0
105.584082698,0,0,1
105.584085522,0,1,1
105.584842718,0,1,0
105.587306694,0,0,0
106.054080846,0,0,1
106.054083670,0,1,1
106.054840868,0,1,0
106.057304844,0,0,0
106.524078994,0,0,1
106.524081820,0,1,1
106.524839016,0,1,0
106.527302992,0,0,0
106.994077144,0,0,1
106.994079968,0,1,1
106.994837164,0,1,0
106.997301140,0,0,0
107.464074290,0,0,1
107.464077116,0,1,1
107.464834312,0,1,0
107.467298288,0,0,0
107.934072438,0,0,1
107.934075264,0,1,1
107.934832460,0,1,0
107.937296436,0,0,0
108.404070586,0,0,1
108.404073412,0,1,1
108.404830608,0,1,0
108.407294584,0,0,0
108.874068734,0,0,1
108.874071558,0,1,1
108.874828754,0,1,0
108.877292730,0,0,0
109.344066880,0,0,1
109.344069704,0,1,1
109.344826902,0,1,0
109.347290878,0,0,0
109.814065026,0,0,1
109.814067850,0,1,1
109.814825048,0,1,0
109.817289024,0,0,0
110.284062172,0,0,1
110.284064996,0,1,1
110.284822194,0,1,0
110.287286170,0,0,0
110.754060318,0,0,1
110.754063142,0,1,1
110.754820338,0,1,0
110.757284314,0,0,0
111.224058462,0,0,1
111.224061288,0,1,1
111.224818484,0,1,0
111.227282460,0,0,0
111.694056608,0,0,1
111.694059432,0,1,1
111.694816628,0,1,0
111.697280604,0,0,0
112.164054752,0,0,1
112.164057576,0,1,1
112.164814772,0,1,0
112.167278750,0,0,0
112.634052896,0,0,1
112.634055720,0,1,1
112.634812918,0,1,0
112.637276894,0,0,0
113.104051040,0,0,1
113.104053864,0,1,1
113.104811060,0,1,0
113.107275036,0,0,0
113.574048182,0,0,1
113.574051008,0,1,1
113.574808204,0,1,0
113.577272180,0,0,0
114.044046326,0,0,1
114.044049150,0,1,1
114.044806348,0,1,0
114.046175772,1,1,0
114.047651784,0,1,0
114.047769948,0,0,0
114.514043468,0,0,1
114.514046294,0,1,1
114.514803490,0,1,0
114.517267466,0,0,0
114.984041610,0,0,1
114.984044436,0,1,1
114.984801632,0,1,0
114.987265608,0,0,0
115.454039752,0,0,1
115.454042578,0,1,1
115.454799774,0,1,0
115.457263750,0,0,0
115.924037894,0,0,1
115.924040718,0,1,1
115.924797916,0,1,0
115.927261892,0,0,0
116.394035036,0,0,1
116.394037860,0,1,1
116.394795056,0,1,0
116.397259032,0,0,0
116.864033176,0,0,1
116.864036002,0,1,1
116.864793198,0,1,0
116.867257174,0,0,0
117.334031316,0,0,1
117.334034142,0,1,1
117.334791338,0,1,0
117.337255314,0,0,0
117.804029456,0,0,1
117.804032282,0,1,1
117.804789478,0,1,0
117.807253454,0,0,0
118.274027596,0,0,1
118.274030422,0,1,1
118.274787618,0,1,0
118.277251594,0,0,0
118.744025736,0,0,1
118.744028560,0,1,1
118.744785756,0,1,0
118.747249732,0,0,0
119.214023874,0,0,1
119.214026698,0,1,1
119.214783896,0,1,0
119.217247872,0,0,0
119.684021012,0,0,1
119.684023838,0,1,1
119.684781034,0,1,0
119.687245010,0,0,0
120.154019150,0,0,1
120.154021976,0,1,1
120.154779172,0,1,0
120.157243148,0,0,0
120.624017288,0,0,1
120.624020114,0,1,1
120.624777310,0,1,0
120.627241286,0,0,0
121.094015426,0,0,1
121.094018250,0,1,1
121.094775448,0,1,0
121.097239424,0,0,0
121.564013562,0,0,1
121.564016388,0,1,1
121.564773584,0,1,0
121.567237560,0,0,0
122.034011700,0,0,1
122.034014524,0,1,1
122.034771720,0,1,0
122.037235696,0,0,0
122.504008836,0,0,1
122.504011660,0,1,1
122.504768856,0,1,0
122.506139446,1,1,0
122.507615456,0,1,0
122.507733708,0,0,0
122.974006972,0,0,1
122.974009796,0,1,1
122.974766992,0,1,0
122.977230968,0,0,0
123.444005106,0,0,1
123.444007932,0,1,1
123.444765128,0,1,0
123.447229104,0,0,0
123.914003242,0,0,1
123.914006066,0,1,1
123.914763264,0,1,0
123.917227240,0,0,0
124.384001376,0,0,1
124.384004200,0,1,1
124.384761398,0,1,0
124.387225374,0,0,0
124.853999510,0,0,1
124.854002336,0,1,1
124.854759532,0,1,0
124.857223508,0,0,0
125.323996646,0,0,1
125.323999470,0,1,1
125.324756666,0,1,0
125.327220642,0,0,0
125.793994778,0,0,1
125.793997604,0,1,1
125.794754800,0,1,0
125.797218776,0,0,0
126.263992912,0,0,1
126.263995738,0,1,1
126.264752934,0,1,0
126.267216910,0,0,0
126.733991046,0,0,1
126.733993870,0,1,1
126.734751068,0,1,0
126.737215044,0,0,0
127.203989178,0,0,1
127.203992004,0,1,1
127.204749200,0,1,0
127.207213176,0,0,0
127.673987312,0,0,1
127.673990136,0,1,1
127.674747332,0,1,0
127.677211308,0,0,0
128.143985444,0,0,1
128.143988268,0,1,1
128.144745466,0,1,0
128.147209440,0,0,0
128.613982576,0,0,1
128.613985400,0,1,1
128.614742598,0,1,0
128.617206574,0,0,0
129.083980708,0,0,1
129.083983532,0,1,1
129.084740728,0,1,0
129.087204704,0,0,0
129.553978838,0,0,1
129.553981664,0,1,1
129.554738860,0,1,0
129.557202836,0,0,0
130.023976970,0,0,1
130.023979794,0,1,1
130.024736990,0,1,0
130.026107054,1,1,0
130.027583064,0,1,0
130.027701092,0,0,0
130.493975100,0,0,1
130.493977926,0,1,1
130.494735122,0,1,0
130.497199098,0,0,0
130.963973230,0,0,1
130.963976056,0,1,1
130.964733252,0,1,0
130.967197228,0,0,0
131.433970360,0,0,1
131.433973184,0,1,1
131.434730382,0,1,0
131.437194358,0,0,0
131.903968490,0,0,1
131.903971314,0,1,1
131.904728512,0,1,0
131.907192488,0,0,0
132.373966620,0,0,1
132.373969444,0,1,1
132.374726640,0,1,0
132.377190616,0,0,0
132.843964748,0,0,1
132.843967574,0,1,1
132.844724770,0,1,0
132.847188746,0,0,0
133.313962876,0,0,1
133.313965702,0,1,1
133.314722898,0,1,0
133.317186874,0,0,0
133.783961006,0,0,1
133.783963830,0,1,1
133.784721026,0,1,0
133.787185002,0,0,0
134.253959134,0,0,1
134.253961958,0,1,1
134.254719154,0,1,0
134.257183130,0,0,0
134.723956260,0,0,1
134.723959086,0,1,1
134.724716282,0,1,0
134.727180258,0,0,0
135.193954388,0,0,1
135.193957212,0,1,1
135.194714410,0,1,0
135.197178386,0,0,0
135.663952514,0,0,1
135.663955340,0,1,1
135.664712536,0,1,0
135.667176512,0,0,0
136.133950642,0,0,1
136.133953466,0,1,1
136.134710662,0,1,0
136.137174638,0,0,0
136.603948768,0,0,1
136.603951592,0,1,1
136.604708790,0,1,0
136.607172764,0,0,0
137.073946894,0,0,1
137.073949718,0,1,1
137.074706916,0,1,0
137.077170890,0,0,0
137.543944018,0,0,1
137.543946844,0,1,1
137.544704040,0,1,0
137.547168016,0,0,0
138.013942144,0,0,1
138.013944968,0,1,1
138.014702166,0,1,0
138.017166142,0,0,0
138.483940268,0,0,1
138.483943094,0,1,1
138.484700290,0,1,0
138.487164266,0,0,0
138.953938394,0,0,1
138.953941218,0,1,1
138.954698414,0,1,0
138.956068476,1,1,0
138.957544486,0,1,0
138.957662516,0,0,0
139.423936518,0,0,1
139.423939342,0,1,1
139.424696538,0,1,0
139.427160514,0,0,0
139.893934642,0,0,1
